model,beta,data_source,question_index,slot_id,main_overlap_slot_id,source_sha256,old_f1,new_f1,delta_f1,answer_changed,score_changed,old_missing_final,new_missing_final,extraction_source,reason,score_version
deepseek,10,phantom_seed2,4,whois:deepseek:beta10:phantom_seed2:4:R1,f7095dd4ff027e8c89592585,4ffdb5a121d1453fba18f6345b055bc8a0563a77a993ea7180f7790542d502dc,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,5,whois:deepseek:beta10:phantom_seed2:5:R1,6be3bbd933073a0ece79a4bb,d49aeab7e035ee409fb27f1a1b48afbf618535547ac1a86059473fa63787f2d8,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,6,whois:deepseek:beta10:phantom_seed2:6:R1,cfd4d88a3b47c87af53e7bcb,1f245829f230aed6f036f54f415b89d58b387d5cb5c0412ecc96f8dc3f134325,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,7,whois:deepseek:beta10:phantom_seed2:7:R1,815d2e0d70c8af2d34e58b43,6e302c8e67d7524d79d49b74bfe92b197c96aa54859a33955f4cbf1907d47ee7,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,8,whois:deepseek:beta10:phantom_seed2:8:R1,dc8236390acdd24011eb7b6d,9ac559c506c03068d927eaa53ec46029d71b402679ed5ddfc090a6e96abf70b6,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,9,whois:deepseek:beta10:phantom_seed2:9:R1,edb6cc06210f429ccde429e3,79c6e0e625e2557ff043ad923f2fdb2d23775db01fefce09e95ab442e09331aa,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,10,whois:deepseek:beta10:phantom_seed2:10:R1,058002a9d18b060107e417a5,a8b34cb0fa55d690e160f04835985ce9c0e0b0ea8ee7099e4dfea299ec1f9251,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,11,whois:deepseek:beta10:phantom_seed2:11:R1,241c725c00e4fdc702df510e,591c84d7f6c017f8802956ebd8681ea82f3fc88edf6ed54f6f91d314de1a2273,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,12,whois:deepseek:beta10:phantom_seed2:12:R1,0afc2d0c276d52fd4d371dd8,a82fd2b99a616b1722ac370d8ef35f60b6bd6c5dca77910b1f368aa1ce5d9036,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,13,whois:deepseek:beta10:phantom_seed2:13:R1,b7d6e57a790e9866b57a3374,7548376c12be8fa61565820bd119853e37ef3d03924bab135b9eccdd0911d5e5,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,14,whois:deepseek:beta10:phantom_seed2:14:R1,e0da5e6a3258f82d5dacf072,9a3de5566f7bd60baca0da1ffd123afcb9eaea1ce829cb33fa9f3203e2678147,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,15,whois:deepseek:beta10:phantom_seed2:15:R1,0e2f79c599b78ff09ee84a80,031da6a4f40d3aa809dd4c272e67a46d4ca0075f79036a74cbefb05d067d5b1f,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,16,whois:deepseek:beta10:phantom_seed2:16:R1,ea366667420f24a2174b3ae9,94202c076e36fccc0ef7bc8a0cba4c00c5923fe4239cf0e788eb4dabefcd467f,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,17,whois:deepseek:beta10:phantom_seed2:17:R1,d6f1ac630feb5055d72efcb4,8e1b73af2db2146a1308aca2474f5a23f3b7129eb4fedf1882ed34fd6d693117,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,18,whois:deepseek:beta10:phantom_seed2:18:R1,cb0bfb9515126d022a94f48c,25cceb6fc58604bd8ef582a381af47ebcb83d6a71d1535dbd4191f4c174c905c,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed2,19,whois:deepseek:beta10:phantom_seed2:19:R1,9cd55b7f580999fdf2445f80,febff093c6e539647fef149231ef49535301f4f4becaf894f33d77fcf3e7a2f6,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,0,whois:deepseek:beta10:phantom_seed3:0:R1,a4cd48716797503dd0eb88b3,9e38799c3cc29a2bf3b79a5042e8f985990a20e4bc449fb43d6d7ed1a307a58a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,1,whois:deepseek:beta10:phantom_seed3:1:R1,cb44983e47cc6e3a285c3ac7,9b09380616eb44f00d146a2445646bd9c145b136acf248bb1e3c0d7e354e84e6,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,2,whois:deepseek:beta10:phantom_seed3:2:R1,53bc71086106db5658ce9de5,f2e912a711e58b615167d5e66fd909dd485c2e0600e6cc524aa991b6b7d7f51c,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,3,whois:deepseek:beta10:phantom_seed3:3:R1,6c0d40e7eba6f6027138da8a,a5c3ef316c6a21980c95926f6cbddff9805e5e5a66f831721922538169665d2e,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,4,whois:deepseek:beta10:phantom_seed3:4:R1,43a7b99575af666de517c5d5,4c4679624bb64bcf921c3da61db59d9bb71bf4b2f711b22450306b5ecf73c390,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,5,whois:deepseek:beta10:phantom_seed3:5:R1,dc3b85beeecb5b1ac2e7a0e8,0706a4cdac7df34b11e66950d12a4f6635402a58897ec6266a2a13f6f459c78e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,6,whois:deepseek:beta10:phantom_seed3:6:R1,a11c1be11e49ce69e9047441,0266418bc801bda15e0e8c1a8a52a9b0c3c3f258ffc56934604ec1e4f8ee9394,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,7,whois:deepseek:beta10:phantom_seed3:7:R1,ce802cf4f90a260551982d47,5988eeaa7ad4e1767cc3abdfe2284f8288e47a5e36f17a953c2c61fba2f83e75,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,8,whois:deepseek:beta10:phantom_seed3:8:R1,c7310b66bd4b98f22234eb98,fdac3afc8cbc6b05acb9eb45955923a97248b07eedf4ee844568ae01a1a4fb25,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,9,whois:deepseek:beta10:phantom_seed3:9:R1,44e45f9110a11ebd205f890d,74f12d69c50395007adcda14d72c42c1316209a1fb14603a756185a7cb9e232a,0.5,0.5,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,10,whois:deepseek:beta10:phantom_seed3:10:R1,c3b9aa614948e5f8860f5049,a1bf50c6efde9c5144cb851fd2429a2b6748405f2d534e6102a33174e35f122a,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,11,whois:deepseek:beta10:phantom_seed3:11:R1,f1ab977a460de719916adbd3,77996b5ba32f0e7ffb7b859af61984068630ba185a3cc9c5083df8927a5c4acc,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,12,whois:deepseek:beta10:phantom_seed3:12:R1,151127adb9f9a6bc30a8ee06,4e9c0cd309027d19c43da5fb05e969c83989d1265382c4af2fa710c7c4b18a0b,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,13,whois:deepseek:beta10:phantom_seed3:13:R1,c39faf358df12999b5d4c430,01711c3f3cc49f885e88181bf506cdbaabd1b7ad00a6dbb3cdfe9dd70ed84e4c,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,14,whois:deepseek:beta10:phantom_seed3:14:R1,695671c0801727ed7a1a757a,92d58a060fbbfa487fbb2caa1a0a92c09b832d31e8a7b39412051d41f01826b8,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,15,whois:deepseek:beta10:phantom_seed3:15:R1,258f0d6d11b853a900f08806,5b706ff79df4f8425da5f783b588652975836e9d87f7a4ba036ce18e944fdcae,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,16,whois:deepseek:beta10:phantom_seed3:16:R1,e8499ec11772a704c6f3e855,6139c08755c8ed2522fec90dcb6e38f7d63ec79321313d7a250931d7a1d4ca1e,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,17,whois:deepseek:beta10:phantom_seed3:17:R1,ed831a230a1200c73f5a0f0d,37c9c212972dd6bd2ee6bcf0ddf3c00eabafdf28206238b57c3b245e1046de77,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,10,phantom_seed3,18,whois:deepseek:beta10:phantom_seed3:18:R1,8c51c95935b5580d14f2ecc0,1bb4b08ab7d9de985a6b639439b65bcf40a68633fdd5a2323aa1e8f5eb2c441e,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,0,whois:deepseek:beta15:phantom_seed2:0:R1,,21838d3ba71100d1e12e83eefbe8270d56ab5404694031c085ddd8cb5eb08101,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,1,whois:deepseek:beta15:phantom_seed2:1:R1,,a4503685b9e899205062ace83032f84ca9dd053a500591f36b873c091d7a2d77,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,2,whois:deepseek:beta15:phantom_seed2:2:R1,,6dd0755981a023dbcdfd40572cda6af5dc9e7e9e63414983d8f83ebf74a2e2f7,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,3,whois:deepseek:beta15:phantom_seed2:3:R1,,0df5786a48458774417ff69861a207ec77ef19293d808fd392dcf2ac5e36bfa6,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,4,whois:deepseek:beta15:phantom_seed2:4:R1,,1b7a24260dd7b57d42b4732c2a13859dc8c590bcb30b2953a2713e0609e4d7e5,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,5,whois:deepseek:beta15:phantom_seed2:5:R1,,fdcfbf52ddcc8086361d0ac100ba50b4bf42190addecf7b45290158d13716dd9,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,6,whois:deepseek:beta15:phantom_seed2:6:R1,,688102d6ab21f11ae30fc74bab4e9eb59ce1724f2a36c11da04a1dbc7a5c4619,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,7,whois:deepseek:beta15:phantom_seed2:7:R1,,2680280f78193adb4a9eab78e60ea2465ae1db4c5693a999f768c30864c2f38a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,8,whois:deepseek:beta15:phantom_seed2:8:R1,,77b8497de7627aa8ced9c6d3e8b4cb2659fe4d2066636c43f964186df70994ed,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,9,whois:deepseek:beta15:phantom_seed2:9:R1,,3c6a479c5add04ee9ad6852a53f792409f60d452c406f665c87643dad9292788,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,10,whois:deepseek:beta15:phantom_seed2:10:R1,,ed013250e859185053f387fcf4cd839e925c6918dd1749d7283465ee7cd88aab,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,11,whois:deepseek:beta15:phantom_seed2:11:R1,,1fac2f9b9bfdb7cdcca56aec2717667f0a2100c433845e33deb905b2424a41c6,0.5555555555555556,0.5555555555555556,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,12,whois:deepseek:beta15:phantom_seed2:12:R1,,531d9ad3a6133e3e545ad1cd7396850ae97c4e573974aad13fe53a61c5a870ab,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,13,whois:deepseek:beta15:phantom_seed2:13:R1,,7f80488b1911c13b54e6de8d94265cffd162840d77012142adfc0efb028c03fc,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,14,whois:deepseek:beta15:phantom_seed2:14:R1,,da4d831fb685efa38afc87020302305845d01823365e2ded9512cd840df38f86,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,15,whois:deepseek:beta15:phantom_seed2:15:R1,,bd08c0938ca12fc8fd43f0582880a865a362671a8b779e3510d32c516b0b6172,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,16,whois:deepseek:beta15:phantom_seed2:16:R1,,6ae2ba88d892d3921a0006fcd9a19b3783685a2754043deb71b3f203e3d919ad,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,17,whois:deepseek:beta15:phantom_seed2:17:R1,,464f9fc571251ab6d46d8161827fbd010dad4471fb1ef147e573445be41a7332,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,18,whois:deepseek:beta15:phantom_seed2:18:R1,,4b7d8f6afafdfee8bbf6a57c14d3a4ea6bf5954fa3e7f1c247a25b614cc604c8,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed2,19,whois:deepseek:beta15:phantom_seed2:19:R1,,a6f5a9cf5f7619b7c719a6589f39fd9f1811f457d86ce30c6512c7e2d19a502f,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,0,whois:deepseek:beta15:phantom_seed3:0:R1,,208da253a3e99a7a2e6f750df1f2fd60222a1f00648dde5d46548562bd1a0881,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,1,whois:deepseek:beta15:phantom_seed3:1:R1,,eca3039a0839e2777915ebbb1edf816b35455befb6201bca29dfbe2b3278830d,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,2,whois:deepseek:beta15:phantom_seed3:2:R1,,38814af0e15c3a25a997c9abe08fbb71da9310079f0e1a7e1cbdf0135cf82fe6,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,3,whois:deepseek:beta15:phantom_seed3:3:R1,,c6c4126a905edc1a43da7bc3cad9f75248c4da6036e52382328219bef270aff0,0.8,0.8,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,4,whois:deepseek:beta15:phantom_seed3:4:R1,,0d1555a88d211bcdf6e058b1d2fdf768705047bd5705d6a7cb5fae7e91e3d9d8,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,5,whois:deepseek:beta15:phantom_seed3:5:R1,,3bf00375ae12d7dc15c6f82f5a22b5f578eb4b9e3066bffb4f6cf9ff3e160cd7,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,6,whois:deepseek:beta15:phantom_seed3:6:R1,,4045a61438469b80a652ad037a541fb4629945e8296c349f3a3baa0b3342cbfb,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,7,whois:deepseek:beta15:phantom_seed3:7:R1,,ab44bd921546708756df41c8c331c305552e8d5b1fec5b95aca5bd276ee9aa77,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,8,whois:deepseek:beta15:phantom_seed3:8:R1,,3a65bc0c4dee41f1f7eaa1f65831bfa8a33b2244e67b0122e82b6b35873aa815,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,9,whois:deepseek:beta15:phantom_seed3:9:R1,,eca13a91045376679be06894fa6db81deda8da888ff29ccef2936c5c9772754e,0.5,0.5,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,10,whois:deepseek:beta15:phantom_seed3:10:R1,,896a785c16990525f704867edc7d2a9d83cfaf67c1492b84f049f5aacfe64734,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,11,whois:deepseek:beta15:phantom_seed3:11:R1,,82974b3e719abe535ee4d375027ce78c0d39c7276e17a7336d3cebbd6a54ffec,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,12,whois:deepseek:beta15:phantom_seed3:12:R1,,47fe9fd18b23b46e92598d77e17846bc20efcad49a4ebad73f256fc5406385c3,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,13,whois:deepseek:beta15:phantom_seed3:13:R1,,33e33505da1524f45a1e1d160cfa12c9c6e0859617883491170ba4755d48da4d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,14,whois:deepseek:beta15:phantom_seed3:14:R1,,5bee2dd6d42c1a2f4f9fd87b4e28d73d5187fdeba8f5eb9a48a23f507ff21505,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,15,whois:deepseek:beta15:phantom_seed3:15:R1,,961533ff5a1c1d4f1ff122cf9ada6b3fc4b015f2e24fe70ce4b585794ca60d07,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,16,whois:deepseek:beta15:phantom_seed3:16:R1,,136c8572882c73bdf262308ad15daf803a71b6cce97ba18f21905f8266cb91e5,0.33333333333333337,0.33333333333333337,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,17,whois:deepseek:beta15:phantom_seed3:17:R1,,68b3586e70929bea6e308d1c93233e80581d7c3adb1d8b83fb662827b4a52b33,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,15,phantom_seed3,18,whois:deepseek:beta15:phantom_seed3:18:R1,,961c12fd6db27dc00c73eb8c96c5053b4509a9995be493cb056c6f56c23521ab,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,0,whois:deepseek:beta20:phantom_seed2:0:R1,,5ede2513d4acacd64853e12ec76bbf3c981e180c42ee719a67d6570da9b05faf,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,1,whois:deepseek:beta20:phantom_seed2:1:R1,,cffb544602c547bc5ec61585df3cd856d17eebe7015610451d6a48dd23cb7961,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,2,whois:deepseek:beta20:phantom_seed2:2:R1,,3fef4d1782f9f23ce49a6bc2ff0a3766876a2bcf52588d4b2b7427a82937fe4b,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,3,whois:deepseek:beta20:phantom_seed2:3:R1,,37ce37de2370499f468ddea70ceda7bbd016c47a520edb05b6f8ad4fb506a0ae,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,4,whois:deepseek:beta20:phantom_seed2:4:R1,,b457b8c62d9e17a580062016227bde7b893593f3701453f28c263396cadb243f,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,5,whois:deepseek:beta20:phantom_seed2:5:R1,,f846f153294205a9741678bb4131866990169171e62f0ad3e0f137889ce9fc72,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,6,whois:deepseek:beta20:phantom_seed2:6:R1,,2ee6eada4a06a3a248279492880a03e731502e5b4a30b650bb1b5a14b67083c9,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,7,whois:deepseek:beta20:phantom_seed2:7:R1,,769f216caa3225ddf3a9afab23857b9438d3c0977c0aad4c1158ffd0694a0faa,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,8,whois:deepseek:beta20:phantom_seed2:8:R1,,59e6bdecf32818229be29051cffce7afb396f1b442ffa453e22ed7c86878580f,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,9,whois:deepseek:beta20:phantom_seed2:9:R1,,f6bbbaade272c39d9f25af82d84387f463e7a6a5562a9833aa4320f1fe65bbbc,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,10,whois:deepseek:beta20:phantom_seed2:10:R1,,89219532bb5489cd063ddf19306caf1919c724ce5f44f5943c24cba6b72fa372,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,11,whois:deepseek:beta20:phantom_seed2:11:R1,,2b994ea0c651f7baa93d11badf0fe93d0f4434cea7fdc309951cae84d63f1e20,0.5555555555555556,0.5555555555555556,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
deepseek,20,phantom_seed2,12,whois:deepseek:beta20:phantom_seed2:12:R1,,076716857340e9f68c71523433d4502483d9741ada71ed96e79a45f7e765d752,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
