scientific_slot_id,execution_complete,n,agent_ids,metrics,logical_additive_cost
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 3, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 563232.0, ""output_tokens"": 190821.0, ""reasoning_tokens"": 185411.0, ""total_tokens"": 754053.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 4, 5]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 556883.0, ""output_tokens"": 234327.0, ""reasoning_tokens"": 229331.0, ""total_tokens"": 791210.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 4, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 516686.0, ""output_tokens"": 229414.0, ""reasoning_tokens"": 224323.0, ""total_tokens"": 746100.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 4, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8970588235294117, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 541412.0, ""output_tokens"": 210995.0, ""reasoning_tokens"": 206430.0, ""total_tokens"": 752407.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 548378.0, ""output_tokens"": 225154.0, ""reasoning_tokens"": 219607.0, ""total_tokens"": 773532.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 573104.0, ""output_tokens"": 206735.0, ""reasoning_tokens"": 201714.0, ""total_tokens"": 779839.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 2, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 532907.0, ""output_tokens"": 201822.0, ""reasoning_tokens"": 196706.0, ""total_tokens"": 734729.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 3, 4, 5]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 401142.0, ""output_tokens"": 199308.0, ""reasoning_tokens"": 194239.0, ""total_tokens"": 600450.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 3, 4, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 360945.0, ""output_tokens"": 194395.0, ""reasoning_tokens"": 189231.0, ""total_tokens"": 555340.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 3, 4, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 385671.0, ""output_tokens"": 175976.0, ""reasoning_tokens"": 171338.0, ""total_tokens"": 561647.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 3, 5, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 392637.0, ""output_tokens"": 190135.0, ""reasoning_tokens"": 184515.0, ""total_tokens"": 582772.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 3, 5, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 417363.0, ""output_tokens"": 171716.0, ""reasoning_tokens"": 166622.0, ""total_tokens"": 589079.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 3, 6, 7]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 377166.0, ""output_tokens"": 166803.0, ""reasoning_tokens"": 161614.0, ""total_tokens"": 543969.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 4, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 370817.0, ""output_tokens"": 210309.0, ""reasoning_tokens"": 205534.0, ""total_tokens"": 581126.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 4, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 395543.0, ""output_tokens"": 191890.0, ""reasoning_tokens"": 187641.0, ""total_tokens"": 587433.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 4, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 355346.0, ""output_tokens"": 186977.0, ""reasoning_tokens"": 182633.0, ""total_tokens"": 542323.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[0, 5, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 387038.0, ""output_tokens"": 182717.0, ""reasoning_tokens"": 177917.0, ""total_tokens"": 569755.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 3, 4]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 630591.0, ""output_tokens"": 224287.0, ""reasoning_tokens"": 219602.0, ""total_tokens"": 854878.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 3, 5]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 662283.0, ""output_tokens"": 220027.0, ""reasoning_tokens"": 214886.0, ""total_tokens"": 882310.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 3, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 622086.0, ""output_tokens"": 215114.0, ""reasoning_tokens"": 209878.0, ""total_tokens"": 837200.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 3, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 646812.0, ""output_tokens"": 196695.0, ""reasoning_tokens"": 191985.0, ""total_tokens"": 843507.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 4, 5]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 640463.0, ""output_tokens"": 240201.0, ""reasoning_tokens"": 235905.0, ""total_tokens"": 880664.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 4, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 600266.0, ""output_tokens"": 235288.0, ""reasoning_tokens"": 230897.0, ""total_tokens"": 835554.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 4, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8970588235294117, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 624992.0, ""output_tokens"": 216869.0, ""reasoning_tokens"": 213004.0, ""total_tokens"": 841861.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 631958.0, ""output_tokens"": 231028.0, ""reasoning_tokens"": 226181.0, ""total_tokens"": 862986.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 656684.0, ""output_tokens"": 212609.0, ""reasoning_tokens"": 208288.0, ""total_tokens"": 869293.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 2, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 616487.0, ""output_tokens"": 207696.0, ""reasoning_tokens"": 203280.0, ""total_tokens"": 824183.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 3, 4, 5]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 484722.0, ""output_tokens"": 205182.0, ""reasoning_tokens"": 200813.0, ""total_tokens"": 689904.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 3, 4, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 444525.0, ""output_tokens"": 200269.0, ""reasoning_tokens"": 195805.0, ""total_tokens"": 644794.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 3, 4, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 469251.0, ""output_tokens"": 181850.0, ""reasoning_tokens"": 177912.0, ""total_tokens"": 651101.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 3, 5, 6]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9411764705882353, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 476217.0, ""output_tokens"": 196009.0, ""reasoning_tokens"": 191089.0, ""total_tokens"": 672226.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 3, 5, 7]","{""EA_MI"": 0.6764705882352942, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 500943.0, ""output_tokens"": 177590.0, ""reasoning_tokens"": 173196.0, ""total_tokens"": 678533.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 3, 6, 7]","{""EA_MI"": 0.7205882352941176, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 460746.0, ""output_tokens"": 172677.0, ""reasoning_tokens"": 168188.0, ""total_tokens"": 633423.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 4, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 454397.0, ""output_tokens"": 216183.0, ""reasoning_tokens"": 212108.0, ""total_tokens"": 670580.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 4, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 479123.0, ""output_tokens"": 197764.0, ""reasoning_tokens"": 194215.0, ""total_tokens"": 676887.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 4, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 438926.0, ""output_tokens"": 192851.0, ""reasoning_tokens"": 189207.0, ""total_tokens"": 631777.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[1, 5, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 470618.0, ""output_tokens"": 188591.0, ""reasoning_tokens"": 184491.0, ""total_tokens"": 659209.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 3, 4, 5]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 573437.0, ""output_tokens"": 233655.0, ""reasoning_tokens"": 228882.0, ""total_tokens"": 807092.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 3, 4, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 533240.0, ""output_tokens"": 228742.0, ""reasoning_tokens"": 223874.0, ""total_tokens"": 761982.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 3, 4, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8970588235294117, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 557966.0, ""output_tokens"": 210323.0, ""reasoning_tokens"": 205981.0, ""total_tokens"": 768289.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 3, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 564932.0, ""output_tokens"": 224482.0, ""reasoning_tokens"": 219158.0, ""total_tokens"": 789414.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 3, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 589658.0, ""output_tokens"": 206063.0, ""reasoning_tokens"": 201265.0, ""total_tokens"": 795721.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 3, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 549461.0, ""output_tokens"": 201150.0, ""reasoning_tokens"": 196257.0, ""total_tokens"": 750611.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 4, 5, 6]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 543112.0, ""output_tokens"": 244656.0, ""reasoning_tokens"": 240177.0, ""total_tokens"": 787768.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 4, 5, 7]","{""EA_MI"": 0.6470588235294118, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8970588235294117, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 567838.0, ""output_tokens"": 226237.0, ""reasoning_tokens"": 222284.0, ""total_tokens"": 794075.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 4, 6, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.8970588235294117, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 527641.0, ""output_tokens"": 221324.0, ""reasoning_tokens"": 217276.0, ""total_tokens"": 748965.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[2, 5, 6, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 559333.0, ""output_tokens"": 217064.0, ""reasoning_tokens"": 212560.0, ""total_tokens"": 776397.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[3, 4, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 387371.0, ""output_tokens"": 209637.0, ""reasoning_tokens"": 205085.0, ""total_tokens"": 597008.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[3, 4, 5, 7]","{""EA_MI"": 0.661764705882353, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 412097.0, ""output_tokens"": 191218.0, ""reasoning_tokens"": 187192.0, ""total_tokens"": 603315.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[3, 4, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 371900.0, ""output_tokens"": 186305.0, ""reasoning_tokens"": 182184.0, ""total_tokens"": 558205.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[3, 5, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9264705882352942, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 403592.0, ""output_tokens"": 182045.0, ""reasoning_tokens"": 177468.0, ""total_tokens"": 585637.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,4,"[4, 5, 6, 7]","{""EA_MI"": 0.6911764705882353, ""EA_MV"": 0.6470588235294118, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.8823529411764706}","{""cached_input_tokens"": null, ""input_tokens"": 381772.0, ""output_tokens"": 202219.0, ""reasoning_tokens"": 198487.0, ""total_tokens"": 583991.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 3, 4, 5]","{""EA_MI"": 0.676470588235294, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9215686274509803, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 838731.0, ""output_tokens"": 322147.0, ""reasoning_tokens"": 314588.0, ""total_tokens"": 1160878.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 3, 4, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9215686274509803, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 798534.0, ""output_tokens"": 317234.0, ""reasoning_tokens"": 309580.0, ""total_tokens"": 1115768.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 3, 4, 7]","{""EA_MI"": 0.676470588235294, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 823260.0, ""output_tokens"": 298815.0, ""reasoning_tokens"": 291687.0, ""total_tokens"": 1122075.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 3, 5, 6]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9313725490196078, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 830226.0, ""output_tokens"": 312974.0, ""reasoning_tokens"": 304864.0, ""total_tokens"": 1143200.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 3, 5, 7]","{""EA_MI"": 0.676470588235294, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9215686274509803, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 854952.0, ""output_tokens"": 294555.0, ""reasoning_tokens"": 286971.0, ""total_tokens"": 1149507.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 3, 6, 7]","{""EA_MI"": 0.7058823529411765, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9215686274509803, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 814755.0, ""output_tokens"": 289642.0, ""reasoning_tokens"": 281963.0, ""total_tokens"": 1104397.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 4, 5, 6]","{""EA_MI"": 0.6960784313725491, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9215686274509803, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 808406.0, ""output_tokens"": 333148.0, ""reasoning_tokens"": 325883.0, ""total_tokens"": 1141554.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 4, 5, 7]","{""EA_MI"": 0.6666666666666666, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 833132.0, ""output_tokens"": 314729.0, ""reasoning_tokens"": 307990.0, ""total_tokens"": 1147861.0}"
slot_f2bea526af19b66a22ae8b62ceb2b81ae9c54c9a7568dd15c9b6812fd3c25ed2,True,6,"[0, 1, 2, 4, 6, 7]","{""EA_MI"": 0.6960784313725491, ""EA_MV"": 0.7058823529411765, ""LA_MI"": 0.9117647058823529, ""LA_MV"": 0.9411764705882353}","{""cached_input_tokens"": null, ""input_tokens"": 792935.0, ""output_tokens"": 309816.0, ""reasoning_tokens"": 302982.0, ""total_tokens"": 1102751.0}"
