scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,job_id,logical_additive_cost
slot_4beb2d8e9ab046de85c12b6a619368682fbbabf4b594aa76734e90ec62bc03ef,slot_4beb2d8e9ab046de85c12b6a619368682fbbabf4b594aa76734e90ec62bc03ef,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q29,0,direct,"{""F1"": 1.0}",job_4246005c599614785be75fa1eef5a33a4d1649605573add1635b49f02f184144,"{""cached_input_tokens"": null, ""input_tokens"": 3681.0, ""output_tokens"": 373.0, ""reasoning_tokens"": 251.0, ""total_tokens"": 4054.0}"
slot_d792fb81839608028a061369cee721402d8f0480da4ed4ba4dbaf0840f3f0f49,slot_d792fb81839608028a061369cee721402d8f0480da4ed4ba4dbaf0840f3f0f49,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q26,0,direct,"{""F1"": 0.0}",job_c6309047f55ad7de8828849983d51b03c7be7ae1320dadde6c5b397f3b06e5a6,"{""cached_input_tokens"": null, ""input_tokens"": 4302.0, ""output_tokens"": 201.0, ""reasoning_tokens"": 141.0, ""total_tokens"": 4503.0}"
slot_806f08d2504c1632ebd883ed9f5759baf832036e3b2ed26c62c7b8c8f86acaca,slot_806f08d2504c1632ebd883ed9f5759baf832036e3b2ed26c62c7b8c8f86acaca,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q26,0,direct,"{""F1"": 0.0}",job_93e8e4b0a2aac721a33c3442c6299c608f83b9845d8e53a999e7824b778b1d61,"{""cached_input_tokens"": null, ""input_tokens"": 6056.0, ""output_tokens"": 2247.0, ""reasoning_tokens"": 2179.0, ""total_tokens"": 8303.0}"
slot_b9fa2ac7aaf5deaf5aa862ad2a9c7ae32bc94edb8343325d28492dbbee104a6f,slot_b9fa2ac7aaf5deaf5aa862ad2a9c7ae32bc94edb8343325d28492dbbee104a6f,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q4,0,direct,"{""F1"": 1.0}",job_a6eb006c25b09aaf5d7a549cd2d4bb21c0110a1a2e5bcb824b6e8a9e2d359390,"{""cached_input_tokens"": null, ""input_tokens"": 9083.0, ""output_tokens"": 246.0, ""reasoning_tokens"": 131.0, ""total_tokens"": 9329.0}"
slot_60cf7c598272efef5a37b96eb4313c16cfa392cb596f3c94f4a081e4eb1f5b66,slot_60cf7c598272efef5a37b96eb4313c16cfa392cb596f3c94f4a081e4eb1f5b66,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q4,0,direct,"{""F1"": 1.0}",job_0783ad560c28ff29d89a61c6a39012cb11641c01be9ab0d72ec4b1f35cb32ba5,"{""cached_input_tokens"": null, ""input_tokens"": 14873.0, ""output_tokens"": 1438.0, ""reasoning_tokens"": 971.0, ""total_tokens"": 16311.0}"
slot_edd32296cb7e15a7444f837981bb399cb5dc8ef7ba1477992d133fcfa2de146c,slot_edd32296cb7e15a7444f837981bb399cb5dc8ef7ba1477992d133fcfa2de146c,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q30,0,direct,"{""F1"": 1.0}",job_c76731131462c780abfa905c92e81d7245ee5d03cbd692adb863743923bcd4fe,"{""cached_input_tokens"": null, ""input_tokens"": 4348.0, ""output_tokens"": 159.0, ""reasoning_tokens"": 82.0, ""total_tokens"": 4507.0}"
slot_2bfc56b2b6b58fe988e43669cf3b14e4083d32d997356604695f584b8d168d46,slot_2bfc56b2b6b58fe988e43669cf3b14e4083d32d997356604695f584b8d168d46,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q30,0,direct,"{""F1"": 1.0}",job_9a9562caec25147f2f1bece50148006843235c3387e1d94344d07bd8369ffffd,"{""cached_input_tokens"": null, ""input_tokens"": 5062.0, ""output_tokens"": 824.0, ""reasoning_tokens"": 547.0, ""total_tokens"": 5886.0}"
slot_aaca049a28139f16a9744c752f2e278e564c87866ed5e3f2c45b72f092f6a6ee,slot_aaca049a28139f16a9744c752f2e278e564c87866ed5e3f2c45b72f092f6a6ee,thinking_same_version,tuning,cost_tight,single,1,low,same_version_low,hpobench:paramnet:adult:steps,0,direct,"{""Gap"": 72.01344351468897, ""Gap0"": 72.01344351468897, ""RawPerf"": 0.8422037010656462}",job_c516d403d18f4ec3470cd038464234ee1c57b980886ff99a66bbab84ea959303,"{""cached_input_tokens"": null, ""input_tokens"": 2219.0, ""output_tokens"": 298.0, ""reasoning_tokens"": 26.0, ""total_tokens"": 2517.0}"
slot_b4291f6a9dcb0dd935a420b24a9442447f3180a736ee67d9900a0487ea2bcdae,slot_b4291f6a9dcb0dd935a420b24a9442447f3180a736ee67d9900a0487ea2bcdae,thinking_same_version,tuning,cost_tight,single,1,max,same_version_max,hpobench:paramnet:adult:steps,0,direct,"{""Gap"": 72.01344351468897, ""Gap0"": 72.01344351468897, ""RawPerf"": 0.8422037010656462}",job_d95e7dd7a4c9a03672cf168a1a5756ededeb0796fa869d98ca0ba093d10e0d54,"{""cached_input_tokens"": null, ""input_tokens"": 5215.0, ""output_tokens"": 1287.0, ""reasoning_tokens"": 593.0, ""total_tokens"": 6502.0}"
slot_2f29e5573dac66a37d7c85745e719dd85d3ec2efbd3bdda28d15807fb5c166c9,slot_2f29e5573dac66a37d7c85745e719dd85d3ec2efbd3bdda28d15807fb5c166c9,thinking_same_version,tuning,cost_free,single,1,low,same_version_low,hpobench:nasbench201:cifar10-valid,0,direct,"{""Gap"": 98.00669875661379, ""Gap0"": 98.00669875661379, ""RawPerf"": 0.9144799998860678}",job_599a8319fce378c0eba0accfa97ab03a575f9e32e56203d0cf5fddafef056132,"{""cached_input_tokens"": null, ""input_tokens"": 18165.0, ""output_tokens"": 1098.0, ""reasoning_tokens"": 122.0, ""total_tokens"": 19263.0}"
slot_c149ae3137ee39685f67e222bffa4d608506e8b52489444e16e23f2f4d11af1b,slot_c149ae3137ee39685f67e222bffa4d608506e8b52489444e16e23f2f4d11af1b,thinking_same_version,tuning,cost_free,single,1,max,same_version_max,hpobench:nasbench201:cifar10-valid,0,direct,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.9160666665039063}",job_42665015ed8c6829c34fc76aafa3ba85caabd54b6f57e7b8e026259b4eab9223,"{""cached_input_tokens"": null, ""input_tokens"": 122899.0, ""output_tokens"": 5693.0, ""reasoning_tokens"": 2956.0, ""total_tokens"": 128592.0}"
slot_75ace0d116004d88b42b7bcbdf4c288a6ddc1e9bbf80d28d6c9f7d199cc3f57b,slot_75ace0d116004d88b42b7bcbdf4c288a6ddc1e9bbf80d28d6c9f7d199cc3f57b,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q20,0,direct,"{""F1"": 0.0}",job_0a140c9d94fff140a1b92586d28922872d6c03357971bc09e61802cb0d98c3d5,"{""cached_input_tokens"": null, ""input_tokens"": 5216.0, ""output_tokens"": 124.0, ""reasoning_tokens"": 40.0, ""total_tokens"": 5340.0}"
slot_3f07308700c6a4e2fd8dfdce83edb92944075b6c6f25589251022aa88c0a18c4,slot_3f07308700c6a4e2fd8dfdce83edb92944075b6c6f25589251022aa88c0a18c4,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q20,0,direct,"{""F1"": 0.0}",job_ee07e945ccf68d59df411f96d333a73c1809d5f53d53bd3ee808c16bc6e96724,"{""cached_input_tokens"": null, ""input_tokens"": 4451.0, ""output_tokens"": 513.0, ""reasoning_tokens"": 455.0, ""total_tokens"": 4964.0}"
slot_1a330543f4bafa3ee5e114a44a34a9c031b88e33b99edb50bf252a4b05973667,slot_1a330543f4bafa3ee5e114a44a34a9c031b88e33b99edb50bf252a4b05973667,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q9,0,direct,"{""F1"": 1.0}",job_a590d062e173a311e216eb504196231809d78da85dfa61ac5bf3132a9a07eb26,"{""cached_input_tokens"": null, ""input_tokens"": 12990.0, ""output_tokens"": 730.0, ""reasoning_tokens"": 509.0, ""total_tokens"": 13720.0}"
slot_5b97064c832488f315fcb0148be93f79a94f10084c932d8cfc62a94e2a6c6fff,slot_5b97064c832488f315fcb0148be93f79a94f10084c932d8cfc62a94e2a6c6fff,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q9,0,direct,"{""F1"": 1.0}",job_531649b41186aa284e9721be795733bf6ae172b6e891f5f9ea1575f55617ee45,"{""cached_input_tokens"": null, ""input_tokens"": 28323.0, ""output_tokens"": 2823.0, ""reasoning_tokens"": 2089.0, ""total_tokens"": 31146.0}"
slot_b82684a6aafdb17cee949fb6ef45de45a9d318efcfb28652a20a872a0acac752,slot_b82684a6aafdb17cee949fb6ef45de45a9d318efcfb28652a20a872a0acac752,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index0,0,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.9411764705882353}",job_3f7d7907e1cfb4fe380d592d8c0300ad43c90a4a02dafc119e26113b3794c52c,"{""cached_input_tokens"": null, ""input_tokens"": 19769.0, ""output_tokens"": 1063.0, ""reasoning_tokens"": 576.0, ""total_tokens"": 20832.0}"
slot_e286454089019bf730098d26b5c02226bfd189778332252f37ab0d3dc02eeebb,slot_e286454089019bf730098d26b5c02226bfd189778332252f37ab0d3dc02eeebb,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index0,0,direct,"{""EA"": 0.0, ""LA"": 0.0}",job_d802bb497041da2c3cdb827191a5aae9f9cb88d8baf8bb58c1d1744127255c04,"{""cached_input_tokens"": null, ""input_tokens"": 71428.0, ""output_tokens"": 51341.0, ""reasoning_tokens"": 50177.0, ""total_tokens"": 122769.0}"
slot_e91682c2cc9dc78f2c94a2027e4ce0abdb3b567b46e9e80e663a69ef55bce545,slot_e91682c2cc9dc78f2c94a2027e4ce0abdb3b567b46e9e80e663a69ef55bce545,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index0,1,direct,"{""EA"": 0.35294117647058826, ""LA"": 0.9411764705882353}",job_123a1e260338ecd5a113aed70bb69b8c06e7400cbe8fe2581a1fb630a1bf76ce,"{""cached_input_tokens"": null, ""input_tokens"": 24894.0, ""output_tokens"": 1147.0, ""reasoning_tokens"": 652.0, ""total_tokens"": 26041.0}"
slot_a4800581d2fb316381ece23f99253eda42f128b5b5f871119c7698bcef63232d,slot_a4800581d2fb316381ece23f99253eda42f128b5b5f871119c7698bcef63232d,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index0,1,direct,"{""EA"": 0.47058823529411764, ""LA"": 0.8823529411764706}",job_a9b6ab911ff806d69545bd331226103e5b2459b7a7f2e94089d3d16f4822259c,"{""cached_input_tokens"": null, ""input_tokens"": 58861.0, ""output_tokens"": 15231.0, ""reasoning_tokens"": 14624.0, ""total_tokens"": 74092.0}"
slot_c779d88e089abd344e8cbfd0451aafb179846107f88674aa3bc2c0b1885b5236,slot_c779d88e089abd344e8cbfd0451aafb179846107f88674aa3bc2c0b1885b5236,thinking_same_version,evidence_audit,cost_tight,single,1,low,same_version_low,contract-nli/index0,2,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.8235294117647058}",job_3c9df238215e520c4d0ff65e5d914f243659a2c8467d593464fe57fd8379da38,"{""cached_input_tokens"": null, ""input_tokens"": 25012.0, ""output_tokens"": 1154.0, ""reasoning_tokens"": 667.0, ""total_tokens"": 26166.0}"
slot_ffb57354433ca6f9a231c6791b95e796a39c11aa40bfe663376d7a1b4520b12b,slot_ffb57354433ca6f9a231c6791b95e796a39c11aa40bfe663376d7a1b4520b12b,thinking_same_version,evidence_audit,cost_tight,single,1,max,same_version_max,contract-nli/index0,2,direct,"{""EA"": 0.4117647058823529, ""LA"": 0.9411764705882353}",job_690c90af30d89d7564d689b94420ad8ee1c6da2e73c6179016f69e9c85e1c44f,"{""cached_input_tokens"": null, ""input_tokens"": 133853.0, ""output_tokens"": 42889.0, ""reasoning_tokens"": 41810.0, ""total_tokens"": 176742.0}"
slot_47959bb9063d6e37409a90d80cebaefa8f7351aee583bec5553879bf702540a3,slot_47959bb9063d6e37409a90d80cebaefa8f7351aee583bec5553879bf702540a3,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q14,0,direct,"{""F1"": 1.0}",job_c059cc250ff073790c3e6260184ece62897d1beb10271be5fadf3e1077b41d0f,"{""cached_input_tokens"": null, ""input_tokens"": 12565.0, ""output_tokens"": 292.0, ""reasoning_tokens"": 151.0, ""total_tokens"": 12857.0}"
slot_4c239bdbc019a8cb0a7e9315e5c961256b243f871ca98f2f4ee0a49f16c9be58,slot_4c239bdbc019a8cb0a7e9315e5c961256b243f871ca98f2f4ee0a49f16c9be58,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q14,0,direct,"{""F1"": 1.0}",job_b7d97c3fdd9b956d91edf6774046c0e6d157d16a1ba0ec3ea3bad49d8126db73,"{""cached_input_tokens"": null, ""input_tokens"": 24076.0, ""output_tokens"": 2328.0, ""reasoning_tokens"": 1690.0, ""total_tokens"": 26404.0}"
slot_18747c1202e0669e8aab023583881c6af60dc3dd24faa3b20eefb078219ebc43,slot_18747c1202e0669e8aab023583881c6af60dc3dd24faa3b20eefb078219ebc43,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q20,0,direct,"{""F1"": 1.0}",job_e14b641cb43162e60c9ef683d29d99a07600afc7d4fa00be357b2c2e30f647d2,"{""cached_input_tokens"": null, ""input_tokens"": 7633.0, ""output_tokens"": 195.0, ""reasoning_tokens"": 78.0, ""total_tokens"": 7828.0}"
slot_02d347bbd99da22ae9b5b3d587084b6b3ce602a360beb7ad83d285da87768edc,slot_02d347bbd99da22ae9b5b3d587084b6b3ce602a360beb7ad83d285da87768edc,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q20,0,direct,"{""F1"": 1.0}",job_68a63962c214b0ff90c4f7df98bdde4c6e01809ae11589e7571a182ad7f23b7e,"{""cached_input_tokens"": null, ""input_tokens"": 12272.0, ""output_tokens"": 1270.0, ""reasoning_tokens"": 894.0, ""total_tokens"": 13542.0}"
slot_52a754cf9b7b22f0106c1f7d7fe05e75b49f195e6735c44ee47fb8f340c8a833,slot_52a754cf9b7b22f0106c1f7d7fe05e75b49f195e6735c44ee47fb8f340c8a833,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed3/q28,0,direct,"{""F1"": 0.8571428571428571}",job_7ad1569ba1793050d8bb08241a820bae1fc13e2d6bb1a607082c07858a229683,"{""cached_input_tokens"": null, ""input_tokens"": 13788.0, ""output_tokens"": 651.0, ""reasoning_tokens"": 415.0, ""total_tokens"": 14439.0}"
slot_cc5e8b8431180e48111e81732b4893c0e13c2bb9f325a63aefe95cec74c14a1f,slot_cc5e8b8431180e48111e81732b4893c0e13c2bb9f325a63aefe95cec74c14a1f,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed3/q28,0,direct,"{""F1"": 1.0}",job_efa8a84b977c3cfcbe2ddbb1bd9dba51becc35c32aa1d2339644772004d10306,"{""cached_input_tokens"": null, ""input_tokens"": 58001.0, ""output_tokens"": 23528.0, ""reasoning_tokens"": 22767.0, ""total_tokens"": 81529.0}"
slot_433412a785dd371c130c3e2996ab6c14be7d6f4f4abcef27a60858e7a9cd6168,slot_433412a785dd371c130c3e2996ab6c14be7d6f4f4abcef27a60858e7a9cd6168,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q22,0,direct,"{""F1"": 1.0}",job_a63459f3a72f9cdf7a7b2658c6d6b3bda4c7c165a3bf046dace90a219018d038,"{""cached_input_tokens"": null, ""input_tokens"": 8983.0, ""output_tokens"": 228.0, ""reasoning_tokens"": 137.0, ""total_tokens"": 9211.0}"
slot_2831bf46cea3b4d429c5cee40c569b558eee06fc50e107b40dfeb17e510bb04f,slot_2831bf46cea3b4d429c5cee40c569b558eee06fc50e107b40dfeb17e510bb04f,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q22,0,direct,"{""F1"": 1.0}",job_7c4776fab7c8d731b58d299d8b433281fefc1b7e5e39b461e427a1afbb922a4d,"{""cached_input_tokens"": null, ""input_tokens"": 12590.0, ""output_tokens"": 854.0, ""reasoning_tokens"": 460.0, ""total_tokens"": 13444.0}"
slot_575a1f8ba78e0b63a03cdd3dbde3d011bc239b9b8b021eadd5254985300589de,slot_575a1f8ba78e0b63a03cdd3dbde3d011bc239b9b8b021eadd5254985300589de,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q24,0,direct,"{""F1"": 0.0}",job_2583f5e5fe64acf183d3231570a66566059da0af91e7b8a3f2c7184ee73e6a23,"{""cached_input_tokens"": null, ""input_tokens"": 19966.0, ""output_tokens"": 494.0, ""reasoning_tokens"": 229.0, ""total_tokens"": 20460.0}"
slot_357170f59c56740f45b7c067fdc870432ca06a1052016a7dc19c5f93d2cadb42,slot_357170f59c56740f45b7c067fdc870432ca06a1052016a7dc19c5f93d2cadb42,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q24,0,direct,"{""F1"": 1.0}",job_4c2a2465071093b154a37233c16520f46f1fe7413e076b690399668f7b2a3d6a,"{""cached_input_tokens"": null, ""input_tokens"": 70793.0, ""output_tokens"": 4386.0, ""reasoning_tokens"": 3152.0, ""total_tokens"": 75179.0}"
slot_db4471a99efa00eb2e390005ebdae814e2d892d7dbb7534fe48d485f74290952,slot_db4471a99efa00eb2e390005ebdae814e2d892d7dbb7534fe48d485f74290952,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q0,0,direct,"{""F1"": 1.0}",job_b039968ee21165b3bde52514bba283af76d3f733ad04e4a06f143b59ddce484f,"{""cached_input_tokens"": null, ""input_tokens"": 9524.0, ""output_tokens"": 640.0, ""reasoning_tokens"": 416.0, ""total_tokens"": 10164.0}"
slot_16976a5888c562ba2f2dd1ac03f0dceb80e11b9bd8195b9f5660b4081f4a0b90,slot_16976a5888c562ba2f2dd1ac03f0dceb80e11b9bd8195b9f5660b4081f4a0b90,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q0,0,direct,"{""F1"": 1.0}",job_f3ce68185c7174a6b5ecc0dd2b374abceaa0f4e4e795804d248dcd08167aa309,"{""cached_input_tokens"": null, ""input_tokens"": 11313.0, ""output_tokens"": 2467.0, ""reasoning_tokens"": 1873.0, ""total_tokens"": 13780.0}"
slot_4cbe18666c21cc102f75741ddf27385d6c511fd8441b4f84755231598e891735,slot_4cbe18666c21cc102f75741ddf27385d6c511fd8441b4f84755231598e891735,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q23,0,direct,"{""F1"": 0.0}",job_3d91fd9c71feb9e80af709a2c1a39a988cc98f2fe5589a1a6f51fe0b7dc3f63f,"{""cached_input_tokens"": null, ""input_tokens"": 3260.0, ""output_tokens"": 370.0, ""reasoning_tokens"": 253.0, ""total_tokens"": 3630.0}"
slot_314d45dd708a8d05e76fc2a7e1880b226057e333de00f54fd0fb91896160cc87,slot_314d45dd708a8d05e76fc2a7e1880b226057e333de00f54fd0fb91896160cc87,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q23,0,direct,"{""F1"": 0.0}",job_a023b7a91a209f60f13ef78c0b15e9f0f030d87e6ef922af69f931498a94ef15,"{""cached_input_tokens"": null, ""input_tokens"": 5862.0, ""output_tokens"": 2500.0, ""reasoning_tokens"": 2337.0, ""total_tokens"": 8362.0}"
slot_cab0374fd60a265aa29d855c3e05f1219404ced85195984ae30c787ac353911e,slot_cab0374fd60a265aa29d855c3e05f1219404ced85195984ae30c787ac353911e,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q8,0,direct,"{""F1"": 0.0}",job_fe8b6d90f517780420e113d2b8ac4bca32d88d27bad693fceb387fb34f3856ed,"{""cached_input_tokens"": null, ""input_tokens"": 4582.0, ""output_tokens"": 311.0, ""reasoning_tokens"": 251.0, ""total_tokens"": 4893.0}"
slot_4176b08deeb1d8edad4d30224cf5107d7fa2fb935a4d3dce0f749d8b75d2196a,slot_4176b08deeb1d8edad4d30224cf5107d7fa2fb935a4d3dce0f749d8b75d2196a,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q8,0,direct,"{""F1"": 0.0}",job_b402a895dc80ce96ced9f1d09da30f1239c618c72dbc8c1309c2b83936e649bf,"{""cached_input_tokens"": null, ""input_tokens"": 9226.0, ""output_tokens"": 33746.0, ""reasoning_tokens"": 33508.0, ""total_tokens"": 42972.0}"
slot_b16370ce757de6c3ab9abdf82f4b06a856ab596d591b903bbd1c59d93ff0e76b,slot_b16370ce757de6c3ab9abdf82f4b06a856ab596d591b903bbd1c59d93ff0e76b,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q8,0,direct,"{""F1"": 0.22222222222222224}",job_f53085aed5a715b1079d006ae9798f452e0991d9c41cfbdfc2f821e0a4222203,"{""cached_input_tokens"": null, ""input_tokens"": 52624.0, ""output_tokens"": 1029.0, ""reasoning_tokens"": 642.0, ""total_tokens"": 53653.0}"
slot_025100f1b9071ca62b5485466e91e972e4ba21f18ac7af33d69ac5203360cc09,slot_025100f1b9071ca62b5485466e91e972e4ba21f18ac7af33d69ac5203360cc09,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed2/q8,0,direct,"{""F1"": 1.0}",job_17398ed5ad4adb70fee75bceb983ab6930738dbc47180dde5a4d16c3263eaaa4,"{""cached_input_tokens"": null, ""input_tokens"": 92346.0, ""output_tokens"": 5159.0, ""reasoning_tokens"": 4379.0, ""total_tokens"": 97505.0}"
slot_ab423fb128740d66c962dfcf3f3ae79e5976ab19b91b8fbc90ace6507977c37f,slot_ab423fb128740d66c962dfcf3f3ae79e5976ab19b91b8fbc90ace6507977c37f,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed3/q24,0,direct,"{""F1"": 0.0}",job_8cbb30f7520b83267496b84b29277c7584f6e6a648a03d4b2da0db3239590e01,"{""cached_input_tokens"": null, ""input_tokens"": 18636.0, ""output_tokens"": 668.0, ""reasoning_tokens"": 508.0, ""total_tokens"": 19304.0}"
slot_4238a2e43686d568e8dd8f1d3d2c287a46a9decf534c8e31473a1485552bdbdd,slot_4238a2e43686d568e8dd8f1d3d2c287a46a9decf534c8e31473a1485552bdbdd,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed3/q24,0,direct,"{""F1"": 0.0}",job_ed66a0e429838282d47247665e74285acc5cb5b4a232923f138c6d3cb9d7f31c,"{""cached_input_tokens"": null, ""input_tokens"": 25978.0, ""output_tokens"": 6284.0, ""reasoning_tokens"": 5435.0, ""total_tokens"": 32262.0}"
slot_1c4ee9297025707b7c70e9954533d017caf5a0c49cb0857f7f2f4e9e94fedfa0,slot_1c4ee9297025707b7c70e9954533d017caf5a0c49cb0857f7f2f4e9e94fedfa0,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed2/q16,0,direct,"{""F1"": 0.6666666666666666}",job_42f7df26c4b5161eefd02a3d3387db59b2b487648b178290e0e5ff4f6141c75d,"{""cached_input_tokens"": null, ""input_tokens"": 9838.0, ""output_tokens"": 355.0, ""reasoning_tokens"": 256.0, ""total_tokens"": 10193.0}"
slot_685ea17cf873a91fdffebbe32e3933e3d12c2b4b02189d003307541b6b3e3e37,slot_685ea17cf873a91fdffebbe32e3933e3d12c2b4b02189d003307541b6b3e3e37,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed2/q16,0,direct,"{""F1"": 0.6666666666666666}",job_fc1de625eadf9b6d02c5a4bf4c536dfcf76fd985d49cb853f6c0a1b52379efb8,"{""cached_input_tokens"": null, ""input_tokens"": 10700.0, ""output_tokens"": 779.0, ""reasoning_tokens"": 475.0, ""total_tokens"": 11479.0}"
slot_4a8c2c991b7512651633426af2bfd2d0f78b0af22463d3158c54fd47ce1e8e9c,slot_4a8c2c991b7512651633426af2bfd2d0f78b0af22463d3158c54fd47ce1e8e9c,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q0,0,direct,"{""F1"": 1.0}",job_60b84b8343d3af10727b631f45cfbff841906aee5dfd6ae924f630079e170af7,"{""cached_input_tokens"": null, ""input_tokens"": 1286.0, ""output_tokens"": 157.0, ""reasoning_tokens"": 88.0, ""total_tokens"": 1443.0}"
slot_3ece2460fa6df32898a68ca8c021c9a31ec96861d27536db37c91729857211bf,slot_3ece2460fa6df32898a68ca8c021c9a31ec96861d27536db37c91729857211bf,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q0,0,direct,"{""F1"": 1.0}",job_46dec0a3d2ae2459fa1bf426ea68d11d2db34e41f7b19421d8620a70350eec2e,"{""cached_input_tokens"": null, ""input_tokens"": 9533.0, ""output_tokens"": 1960.0, ""reasoning_tokens"": 1566.0, ""total_tokens"": 11493.0}"
slot_8c6bf4f6e98f435638e49b073adebbb19700f72aa8bb9ec276f579bb99008924,slot_8c6bf4f6e98f435638e49b073adebbb19700f72aa8bb9ec276f579bb99008924,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q5,0,direct,"{""F1"": 0.0}",job_8fb345b4a8d0abe034210df8922e6dacecae9cb07606508997a72c5dab855a05,"{""cached_input_tokens"": null, ""input_tokens"": 4364.0, ""output_tokens"": 176.0, ""reasoning_tokens"": 118.0, ""total_tokens"": 4540.0}"
slot_75449e0af79564f1e17e8e59e8c14afba0b4bc8cad9768069f5f4c6750f2ba12,slot_75449e0af79564f1e17e8e59e8c14afba0b4bc8cad9768069f5f4c6750f2ba12,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q5,0,direct,"{""F1"": 0.0}",job_71c64fd8a3cb5bbbc57cce434e9b92847eb0e0b5c52147884c305d454330b6ea,"{""cached_input_tokens"": null, ""input_tokens"": 4787.0, ""output_tokens"": 871.0, ""reasoning_tokens"": 785.0, ""total_tokens"": 5658.0}"
slot_08f376f7831ad783bbaf4e8fd897952be7048f16b0444b0ae1bf26d803118cc8,slot_08f376f7831ad783bbaf4e8fd897952be7048f16b0444b0ae1bf26d803118cc8,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed2/q3,0,direct,"{""F1"": 0.0}",job_7c932d291a7510e84032fbc3da10acac3d8df4eac5e3c2ed967f2e0fba36d886,"{""cached_input_tokens"": null, ""input_tokens"": 3970.0, ""output_tokens"": 243.0, ""reasoning_tokens"": 162.0, ""total_tokens"": 4213.0}"
slot_20fcfb1fde660ba8e3e0667cd991e709bafa0ed94bb2158d06eb062098e83883,slot_20fcfb1fde660ba8e3e0667cd991e709bafa0ed94bb2158d06eb062098e83883,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed2/q3,0,direct,"{""F1"": 0.0}",job_93daf204524357e6a34a90939e43c292309a0fc3ce9cd9049747d495f3a4851e,"{""cached_input_tokens"": null, ""input_tokens"": 2993.0, ""output_tokens"": 822.0, ""reasoning_tokens"": 775.0, ""total_tokens"": 3815.0}"
