comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,free_full_mean,free_expected_units,free_known_units,free_missing_units,free_absolute_record,free_cohort_id,moderate_full_mean,moderate_expected_units,moderate_known_units,moderate_missing_units,moderate_absolute_record,moderate_cohort_id,tight_full_mean,tight_expected_units,tight_known_units,tight_missing_units,tight_absolute_record,tight_cohort_id,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,moderate_minus_free,tight_minus_free,tight_minus_moderate,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N1_budget,kimi-k3,expgym,tuning,family,nasbench101,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9417697919739617,9,9,0,3255,kimi_original,0.9374072551727295,9,9,0,3258,kimi_original,0.9184472958246866,9,9,0,3261,kimi_original,,,,,,,,,,,,,,,,,,,-0.0043625368012322,-0.0233224961492751,-0.0189599593480429,,,
N1_budget,kimi-k3,expgym,tuning,family,nasbench201,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.77083456336484,9,9,0,3262,kimi_original,97.07662908016032,9,9,0,3265,kimi_original,94.66056902635921,9,9,0,3268,kimi_original,,,,,,,,,,,,,,,,,,,-2.69420548320452,-5.11026553700563,-2.41606005380111,,,
N1_budget,kimi-k3,expgym,tuning,family,nasbench201,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.77083456336484,9,9,0,3263,kimi_original,97.07662908016032,9,9,0,3266,kimi_original,94.66056902635921,9,9,0,3269,kimi_original,,,,,,,,,,,,,,,,,,,-2.69420548320452,-5.11026553700563,-2.41606005380111,,,
N1_budget,kimi-k3,expgym,tuning,family,nasbench201,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7062123456699702,9,9,0,3264,kimi_original,0.7037639505622769,9,9,0,3267,kimi_original,0.7012607406042028,9,9,0,3270,kimi_original,,,,,,,,,,,,,,,,,,,-0.0024483951076933,-0.0049516050657674,-0.0025032099580741,,,
N1_budget,kimi-k3,expgym,tuning,family,paramnet,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.07588307631181,9,9,0,3271,kimi_original,87.7565007299784,9,9,0,3274,kimi_original,79.42248331232413,9,9,0,3277,kimi_original,,,,,,,,,,,,,,,,,,,-9.31938234633341,-17.65339976398768,-8.33401741765427,,,
N1_budget,kimi-k3,expgym,tuning,family,paramnet,gap0,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.07588307631181,9,9,0,3272,kimi_original,87.7565007299784,9,9,0,3275,kimi_original,79.42248331232413,9,9,0,3278,kimi_original,,,,,,,,,,,,,,,,,,,-9.31938234633341,-17.65339976398768,-8.33401741765427,,,
N1_budget,kimi-k3,expgym,tuning,family,paramnet,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8432884282621825,9,9,0,3273,kimi_original,0.8187388382903324,9,9,0,3276,kimi_original,0.8237730768806286,9,9,0,3279,kimi_original,,,,,,,,,,,,,,,,,,,-0.0245495899718501,-0.0195153513815539,0.0050342385902962,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench101:A,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.25801088279468,3,3,0,3280,kimi_original,98.07937050203148,3,3,0,3282,kimi_original,90.51709132916491,3,3,0,3284,kimi_original,,,,,,,,,,,,,,,,,,,-1.17864038076320,-8.74091955362977,-7.56227917286657,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench101:A,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.94086092710495,3,3,0,3281,kimi_original,0.9325698812802633,3,3,0,3283,kimi_original,0.8793736696243286,3,3,0,3285,kimi_original,,,,,,,,,,,,,,,,,,,-0.0082910458246867,-0.0614872574806214,-0.0531962116559347,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench101:B,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.45403467541674,3,3,0,3286,kimi_original,96.5849999942236,3,3,0,3288,kimi_original,95.75963768286513,3,3,0,3290,kimi_original,,,,,,,,,,,,,,,,,,,-0.86903468119314,-1.69439699255161,-0.82536231135847,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench101:B,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9424634973208109,3,3,0,3287,kimi_original,0.9402488403850131,3,3,0,3289,kimi_original,0.9381454785664877,3,3,0,3291,kimi_original,,,,,,,,,,,,,,,,,,,-0.0022146569357978,-0.0043180187543232,-0.0021033618185254,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench101:C,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.3639943591853,3,3,0,3292,kimi_original,98.90717274882253,3,3,0,3294,kimi_original,98.62756659006727,3,3,0,3296,kimi_original,,,,,,,,,,,,,,,,,,,-0.45682161036277,-0.73642776911803,-0.27960615875526,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench101:C,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9419849514961243,3,3,0,3293,kimi_original,0.9394030438529121,3,3,0,3295,kimi_original,0.9378227392832438,3,3,0,3297,kimi_original,,,,,,,,,,,,,,,,,,,-0.0025819076432122,-0.0041622122128805,-0.0015803045696683,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,100.0,3,3,0,3298,kimi_original,93.65717014610956,3,3,0,3300,kimi_original,90.20658129539613,3,3,0,3302,kimi_original,,,,,,,,,,,,,,,,,,,-6.34282985389044,-9.79341870460387,-3.45058885071343,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench201:cifar10-valid,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9160666665039063,3,3,0,3299,kimi_original,0.9110177776692707,3,3,0,3301,kimi_original,0.9082711109727647,3,3,0,3303,kimi_original,,,,,,,,,,,,,,,,,,,-0.0050488888346356,-0.0077955555311416,-0.0027466666965060,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench201:cifar100,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,100.0,3,3,0,3304,kimi_original,100.0,3,3,0,3306,kimi_original,97.47918761784821,3,3,0,3308,kimi_original,,,,,,,,,,,,,,,,,,,0.0,-2.52081238215179,-2.52081238215179,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench201:cifar100,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7350333333333333,3,3,0,3305,kimi_original,0.7350333333333333,3,3,0,3307,kimi_original,0.7319555555555556,3,3,0,3309,kimi_original,,,,,,,,,,,,,,,,,,,0E-16,-0.0030777777777777,-0.0030777777777777,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.31250369009454,3,3,0,3310,kimi_original,97.57271709437138,3,3,0,3312,kimi_original,96.29593816583329,3,3,0,3314,kimi_original,,,,,,,,,,,,,,,,,,,-1.73978659572316,-3.01656552426125,-1.27677892853809,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:nasbench201:imagenet16-120,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.4675370371726707,3,3,0,3311,kimi_original,0.4652407406842267,3,3,0,3313,kimi_original,0.46355555528428827,3,3,0,3315,kimi_original,,,,,,,,,,,,,,,,,,,-0.0022962964884440,-0.00398148188838243,-0.00168518539993843,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:paramnet:adult:steps,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,97.8569945340694,3,3,0,3316,kimi_original,87.32925545715685,3,3,0,3318,kimi_original,77.35599318842411,3,3,0,3320,kimi_original,,,,,,,,,,,,,,,,,,,-10.52773907691255,-20.50100134564529,-9.97326226873274,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:paramnet:adult:steps,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.8528487663291119,3,3,0,3317,kimi_original,0.8485123471788786,3,3,0,3319,kimi_original,0.8444043193130213,3,3,0,3321,kimi_original,,,,,,,,,,,,,,,,,,,-0.0043364191502333,-0.0084444470160906,-0.0041080278658573,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:paramnet:higgs:steps,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,94.14895296787446,3,3,0,3322,kimi_original,89.08228548708622,3,3,0,3324,kimi_original,66.67976613652482,3,3,0,3326,kimi_original,,,,,,,,,,,,,,,,,,,-5.06666748078824,-27.46918683134964,-22.40251935056140,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:paramnet:higgs:steps,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.7159732514418213,3,3,0,3323,kimi_original,0.7115636583982404,3,3,0,3325,kimi_original,0.6920664259744637,3,3,0,3327,kimi_original,,,,,,,,,,,,,,,,,,,-0.0044095930435809,-0.0239068254673576,-0.0194972324237767,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:paramnet:letter:steps,gap,Gap points,1,,single_trace,1,Gap points,Gap points,true,99.22170172699158,3,3,0,3328,kimi_original,86.85796124569212,3,3,0,3330,kimi_original,94.23169061202348,3,3,0,3332,kimi_original,,,,,,,,,,,,,,,,,,,-12.36374048129946,-4.99001111496810,7.37372936633136,,,
N1_budget,kimi-k3,expgym,tuning,task,hpobench:paramnet:letter:steps,raw_perf,fraction,1,,single_trace,100,0–100,percentage_points,true,0.9610432670156143,3,3,0,3329,kimi_original,0.8961405092938783,3,3,0,3331,kimi_original,0.934848485354401,3,3,0,3333,kimi_original,,,,,,,,,,,,,,,,,,,-0.0649027577217360,-0.0261947816612133,0.0387079760605227,,,
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,evidence_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7024886877828054,13,13,0,3338,kimi_original,0.670814479638009,13,13,0,3334,kimi_original,0.9083710407239819,13,13,0,3342,kimi_original,,,,-0.0316742081447964,0.2058823529411765,0.2375565610859729
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,evidence_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5452488687782806,13,13,0,3350,kimi_original,0.5429864253393665,13,13,0,3346,kimi_original,0.6029411764705882,13,13,0,3354,kimi_original,,,,-0.0022624434389141,0.0576923076923076,0.0599547511312217
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,evidence_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7375565610859728,13,13,0,3339,kimi_original,0.7647058823529411,13,13,0,3335,kimi_original,0.9366515837104072,13,13,0,3343,kimi_original,,,,0.0271493212669683,0.1990950226244344,0.1719457013574661
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,evidence_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5520361990950227,13,13,0,3351,kimi_original,0.5475113122171946,13,13,0,3347,kimi_original,0.6289592760180995,13,13,0,3355,kimi_original,,,,-0.0045248868778281,0.0769230769230768,0.0814479638009049
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8947963800904978,13,13,0,3340,kimi_original,0.8404977375565611,13,13,0,3336,kimi_original,0.9287330316742082,13,13,0,3344,kimi_original,,,,-0.0542986425339367,0.0339366515837104,0.0882352941176471
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8223981900452488,13,13,0,3352,kimi_original,0.8110859728506787,13,13,0,3348,kimi_original,0.8461538461538461,13,13,0,3356,kimi_original,,,,-0.0113122171945701,0.0237556561085973,0.0350678733031674
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.923076923076923,13,13,0,3341,kimi_original,0.9366515837104072,13,13,0,3337,kimi_original,0.9728506787330317,13,13,0,3345,kimi_original,,,,0.0135746606334842,0.0497737556561087,0.0361990950226245
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8416289592760181,13,13,0,3353,kimi_original,0.8371040723981901,13,13,0,3349,kimi_original,0.8733031674208145,13,13,0,3357,kimi_original,,,,-0.0045248868778280,0.0316742081447964,0.0361990950226244
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7024886877828054,13,13,0,3362,kimi_original,0.670814479638009,13,13,0,3358,kimi_original,0.9083710407239819,13,13,0,3366,kimi_original,,,,-0.0316742081447964,0.2058823529411765,0.2375565610859729
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5452488687782806,13,13,0,3374,kimi_original,0.5429864253393665,13,13,0,3370,kimi_original,0.6029411764705882,13,13,0,3378,kimi_original,,,,-0.0022624434389141,0.0576923076923076,0.0599547511312217
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.7375565610859728,13,13,0,3363,kimi_original,0.7647058823529411,13,13,0,3359,kimi_original,0.9366515837104072,13,13,0,3367,kimi_original,,,,0.0271493212669683,0.1990950226244344,0.1719457013574661
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.5520361990950227,13,13,0,3375,kimi_original,0.5475113122171946,13,13,0,3371,kimi_original,0.6289592760180995,13,13,0,3379,kimi_original,,,,-0.0045248868778281,0.0769230769230768,0.0814479638009049
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8947963800904978,13,13,0,3364,kimi_original,0.8404977375565611,13,13,0,3360,kimi_original,0.9287330316742082,13,13,0,3368,kimi_original,,,,-0.0542986425339367,0.0339366515837104,0.0882352941176471
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8223981900452488,13,13,0,3376,kimi_original,0.8110859728506787,13,13,0,3372,kimi_original,0.8461538461538461,13,13,0,3380,kimi_original,,,,-0.0113122171945701,0.0237556561085973,0.0350678733031674
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.923076923076923,13,13,0,3365,kimi_original,0.9366515837104072,13,13,0,3361,kimi_original,0.9728506787330317,13,13,0,3369,kimi_original,,,,0.0135746606334842,0.0497737556561087,0.0361990950226245
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.8416289592760181,13,13,0,3377,kimi_original,0.8371040723981901,13,13,0,3373,kimi_original,0.8733031674208145,13,13,0,3381,kimi_original,,,,-0.0045248868778280,0.0316742081447964,0.0361990950226244
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6238699753405635,39,39,0,3384,kimi_original,0.6320236272442155,39,39,0,3382,kimi_original,0.6409135798841681,39,39,0,3386,kimi_original,,,,0.0081536519036520,0.0170436045436046,0.0088899526399526
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.2010021024726907,39,39,0,3390,kimi_original,0.19251059398118223,39,39,0,3388,kimi_original,0.2723945988651871,39,39,0,3392,kimi_original,,,,-0.00849150849150847,0.0713924963924964,0.07988400488400487
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6459192223898106,39,39,0,3385,kimi_original,0.6420342185048067,39,39,0,3383,kimi_original,0.6674088438794321,39,39,0,3387,kimi_original,,,,-0.0038850038850039,0.0214896214896215,0.0253746253746254
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.21287078934137757,39,39,0,3391,kimi_original,0.18722976370035194,39,39,0,3389,kimi_original,0.304323780794369,39,39,0,3393,kimi_original,,,,-0.02564102564102563,0.09145299145299143,0.11709401709401706
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6238699753405635,39,39,0,3396,kimi_original,0.6320236272442155,39,39,0,3394,kimi_original,0.6409135798841681,39,39,0,3398,kimi_original,,,,0.0081536519036520,0.0170436045436046,0.0088899526399526
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.2010021024726907,39,39,0,3402,kimi_original,0.19251059398118223,39,39,0,3400,kimi_original,0.2723945988651871,39,39,0,3404,kimi_original,,,,-0.00849150849150847,0.0713924963924964,0.07988400488400487
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.6459192223898106,39,39,0,3397,kimi_original,0.6420342185048067,39,39,0,3395,kimi_original,0.6674088438794321,39,39,0,3399,kimi_original,,,,-0.0038850038850039,0.0214896214896215,0.0253746253746254
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.21287078934137757,39,39,0,3403,kimi_original,0.18722976370035194,39,39,0,3401,kimi_original,0.304323780794369,39,39,0,3405,kimi_original,,,,-0.02564102564102563,0.09145299145299143,0.11709401709401706
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.98695455112885,9,9,0,3412,kimi_original,98.83932273799364,9,9,0,3406,kimi_original,98.871046094003,9,9,0,3418,kimi_original,,,,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.15928775880599,9,9,0,3430,kimi_rerun_20260912,97.47898774006714,9,9,0,3424,kimi_rerun_20260912,98.19803323710529,9,9,0,3436,kimi_rerun_20260912,,,,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.03886592767417,9,9,0,3413,kimi_original,97.9611398348133,9,9,0,3407,kimi_original,98.5563281837845,9,9,0,3419,kimi_original,,,,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,93.64915826734827,9,9,0,3431,kimi_rerun_20260912,92.95336655015971,9,9,0,3425,kimi_rerun_20260912,95.52366392604269,9,9,0,3437,kimi_rerun_20260912,,,,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.98695455112885,9,9,0,3414,kimi_original,98.83932273799364,9,9,0,3408,kimi_original,98.871046094003,9,9,0,3420,kimi_original,,,,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.15928775880599,9,9,0,3432,kimi_rerun_20260912,97.47898774006714,9,9,0,3426,kimi_rerun_20260912,98.19803323710529,9,9,0,3438,kimi_rerun_20260912,,,,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.03886592767417,9,9,0,3415,kimi_original,97.9611398348133,9,9,0,3409,kimi_original,98.5563281837845,9,9,0,3421,kimi_original,,,,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,93.64915826734827,9,9,0,3433,kimi_rerun_20260912,92.95336655015971,9,9,0,3427,kimi_rerun_20260912,95.52366392604269,9,9,0,3439,kimi_rerun_20260912,,,,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9431534873114692,9,9,0,3416,kimi_original,0.9423151038311146,9,9,0,3410,kimi_original,0.942804789101636,9,9,0,3422,kimi_original,,,,-0.0008383834803546,-0.0003486982098332,0.0004896852705214
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9268051076818395,9,9,0,3434,kimi_rerun_20260912,0.9371883847095348,9,9,0,3428,kimi_rerun_20260912,0.9396441733395612,9,9,0,3440,kimi_rerun_20260912,,,,0.0103832770276953,0.0128390656577217,0.0024557886300264
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9382882990218975,9,9,0,3417,kimi_original,0.937575117305473,9,9,0,3411,kimi_original,0.9412560126295796,9,9,0,3423,kimi_original,,,,-0.0007131817164245,0.0029677136076821,0.0036808953241066
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.913787986393328,9,9,0,3435,kimi_rerun_20260912,0.9144186211956872,9,9,0,3429,kimi_rerun_20260912,0.926934947570165,9,9,0,3441,kimi_rerun_20260912,,,,0.0006306348023592,0.013146961176837,0.0125163263744778
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.98695455112885,9,9,0,3448,kimi_original,98.83932273799364,9,9,0,3442,kimi_original,98.871046094003,9,9,0,3454,kimi_original,,,,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.15928775880599,9,9,0,3466,kimi_rerun_20260912,97.47898774006714,9,9,0,3460,kimi_rerun_20260912,98.19803323710529,9,9,0,3472,kimi_rerun_20260912,,,,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.03886592767417,9,9,0,3449,kimi_original,97.9611398348133,9,9,0,3443,kimi_original,98.5563281837845,9,9,0,3455,kimi_original,,,,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,93.64915826734827,9,9,0,3467,kimi_rerun_20260912,92.95336655015971,9,9,0,3461,kimi_rerun_20260912,95.52366392604269,9,9,0,3473,kimi_rerun_20260912,,,,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.98695455112885,9,9,0,3450,kimi_original,98.83932273799364,9,9,0,3444,kimi_original,98.871046094003,9,9,0,3456,kimi_original,,,,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,96.15928775880599,9,9,0,3468,kimi_rerun_20260912,97.47898774006714,9,9,0,3462,kimi_rerun_20260912,98.19803323710529,9,9,0,3474,kimi_rerun_20260912,,,,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,98.03886592767417,9,9,0,3451,kimi_original,97.9611398348133,9,9,0,3445,kimi_original,98.5563281837845,9,9,0,3457,kimi_original,,,,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,,,,,,,,,,,,,,,,,,,93.64915826734827,9,9,0,3469,kimi_rerun_20260912,92.95336655015971,9,9,0,3463,kimi_rerun_20260912,95.52366392604269,9,9,0,3475,kimi_rerun_20260912,,,,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,,,,,,,,,,,,,,,,,,,0.9431534873114692,9,9,0,3452,kimi_original,0.9423151038311146,9,9,0,3446,kimi_original,0.942804789101636,9,9,0,3458,kimi_original,,,,-0.0008383834803546,-0.0003486982098332,0.0004896852705214
