model,budget,doc_index,doc_id,order,source_cohort,trace_path,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional
kimi-k3,cost_tight,2,4,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index2-doc4/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_2_r2_s2202.json,bddb932e9d143806e54ee23c2cac8b59737d3c5c24261439389ac3b92a3e4b8f,78311,17,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,3,2,2,1,0,3,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,923.7954997457564,900.0,1.0264394441619515,1,0,0,1,1,1,0,1,0,1,0,1,0,0,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0,0.0,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0,0,0.36363636363636365,0.6363636363636364,1.0,0.09090909090909091,0.0
kimi-k3,cost_free,3,5,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_3_r0_s2200.json,15c6a5511b1ac7405feaccff3ffdff8281e373040d8b72ad53fc66ba6d96154b,325871,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,29,29,17,12,10,19,17,2,10,1,0,natural_answer,natural_model_answer,30,8651.145287137479,,,,,0,17,12,17,2,10,0,0,1,0,0,10,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_free,3,5,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_3_r1_s2201.json,537a487e1c74a4313e2777491582a7c1f797486dd9054c055ff9e7bb261c89c6,231966,17,0.8235294117647058,1.0,0.8235294117647058,0.0,0.0,24,24,17,7,9,15,17,2,5,1,0,natural_answer,natural_model_answer,25,7139.93108490482,,,,,0,17,7,17,2,5,0,0,1,0,0,9,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,0.8333333333333334,1,0.8333333333333334,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_free,3,5,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_3_r2_s2202.json,e04b2b8ec0d3573e27dd3be64f731584cd0cdb3245b3658e59759084a56bdcd4,317033,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,27,27,17,10,10,17,17,2,8,1,1,natural_answer,natural_model_answer,28,8092.791501823813,,,,,0,17,10,17,2,8,1,0,1,0,0,10,5,0.8,1,0.8,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_moderate,3,5,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_3_r0_s2200.json,eb0e558100261a416183d431ff690bd404f6653722bab0638efe99a127923813,134848,17,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.058823529411764705,0.0625,11,10,7,4,4,7,4,1,6,1,0,time_budget_exceeded,forced_model_answer,11,3244.870419902727,3000.0,1.081623473300909,1,0,0,6,4,3,1,6,1,1,0,1,0,3,5,0.8,0.8,0.6,0.2,0.2,0,1.0,0.9,0.4,0.25,12,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0
kimi-k3,cost_moderate,3,5,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_3_r1_s2201.json,b44e50a9fdc6f555bed003baac2a48c1a6bf0290bedebe21ab6d6cdf1fc07832,178111,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,10,10,5,5,5,5,3,1,6,1,0,natural_answer,natural_model_answer,11,2976.6518908552825,3000.0,0.9922172969517609,1,0,0,5,5,3,1,6,0,0,1,0,0,5,5,0.8,1,0.8,0,0,0,1.0,1.0,0.4,0.0,12,1,1,1,0,0,0,1.0,1.0,0.25,0.0
kimi-k3,cost_moderate,3,5,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_3_r2_s2202.json,2d90bedd4f3cf3bff86c7363b216eebbd45789a6dc22ed07b64292a2bf87566f,208600,17,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.058823529411764705,0.06666666666666667,9,9,7,2,3,6,4,1,4,1,0,natural_answer,natural_model_answer,10,2703.222189042717,3000.0,0.9010740630142391,0,0,0,7,2,4,1,4,0,0,1,0,0,3,5,0.8,0.8,0.6,0.2,0.2,0.2,0.8,0.8,0.2,0.25,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.5,0.0
kimi-k3,cost_tight,3,5,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_3_r0_s2200.json,5069f30526b5ec90b31d6590b92bdfcb2c7d6c5a7190649d1cf3e88f79e5d3b9,137762,17,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.17647058823529413,0.2,3,2,3,0,1,2,0,0,3,1,1,time_budget_exceeded,forced_model_answer,3,908.6667372938246,900.0,1.0096297081042496,1,0,0,2,0,0,0,2,1,1,0,1,0,0,5,0.8,0.2,0.2,0.6,0.6,0.4,0.7,0.6,0,0.75,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.16666666666666666,0.0
kimi-k3,cost_tight,3,5,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_3_r1_s2201.json,5a6bc66dce0fb13a93b34174d6629d1ce09b98f2b2a8bd8bbad239de85ae87db,68768,17,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.058823529411764705,0.07142857142857142,3,3,2,1,2,1,0,1,2,1,1,natural_answer,natural_model_answer,4,896.4741413015872,900.0,0.9960823792239858,1,0,0,2,1,0,1,2,1,0,1,0,0,2,5,0.8,0.6,0.6,0.2,0.4,0.2,0.8,0.7,0.2,0.25,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.08333333333333333,0.0
kimi-k3,cost_tight,3,5,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index3-doc5/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_3_r2_s2202.json,fb9265dcc26a1da23237c42edac2caf795c24892cc27b1b0b836539ce5507397,73824,17,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.11764705882352941,0.13333333333333333,3,3,3,0,1,2,1,0,2,1,1,natural_answer,natural_model_answer,4,895.2998160198331,900.0,0.9947775733553701,1,0,0,3,0,1,0,2,1,0,1,0,0,1,5,0.8,0.4,0.4,0.4,0.6,0.2,0.8,0.6,0.2,0.5,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.16666666666666666,0.0
kimi-k3,cost_free,4,6,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_4_r0_s2200.json,43cac95919fe4d0822fd870ced9472d5ed90ecc918815f0b36f7fb79d89ddad5,151020,17,1.0,1.0,1.0,0.0,0.0,26,26,17,9,18,8,17,3,6,1,0,natural_answer,natural_model_answer,27,7739.783601798117,,,,,0,17,9,17,3,6,0,0,1,0,0,18,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_free,4,6,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_4_r1_s2201.json,995aa47f82901f789d5c3c2a74d56857c2603beca5a7c0c94cb97b518332acce,146524,17,1.0,1.0,1.0,0.0,0.0,28,28,17,11,21,7,17,3,8,1,0,natural_answer,natural_model_answer,29,8412.461551614106,,,,,0,17,11,17,3,8,0,0,1,0,0,21,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_free,4,6,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,964198c55be2072fc2a34df9e5e3dc2197a1ef4684758e65c5c5f2a82ae768b6,162953,17,1.0,1.0,1.0,0.0,0.0,25,25,17,8,18,7,17,2,6,1,0,natural_answer,natural_model_answer,26,7472.804954024032,,,,,0,17,8,17,2,6,0,0,1,0,0,18,11,1,1,1,0,0,0,1.0,1.0,1,0.0,6,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_moderate,4,6,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_4_r0_s2200.json,1995e45d6edc2477a0961b7976a9047435d45ac56450fb0a2734cc3d6071b203,117764,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,10,10,6,4,6,4,5,1,4,1,1,natural_answer,natural_model_answer,11,2960.3706607967615,3000.0,0.9867902202655872,1,0,0,6,4,5,1,4,1,0,1,0,0,6,11,1,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.8636363636363636,0.8636363636363636,0.36363636363636365,0.2727272727272727,6,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0
kimi-k3,cost_moderate,4,6,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_4_r1_s2201.json,c77afbd52260cb75f25b13c60e602cb97d88973200c8755221f9d6befec4b745,143063,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,9,9,4,5,6,3,3,0,6,1,1,natural_answer,natural_model_answer,10,2704.186692116782,3000.0,0.9013955640389274,0,0,0,4,5,3,0,6,1,0,1,0,0,6,11,1,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.2727272727272727,0,1.0,0.8636363636363636,0.18181818181818182,0.2727272727272727,6,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0
kimi-k3,cost_moderate,4,6,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,6d781bbabf4c4687ceb7f0eb84613670903dfb85db52d6a65b47f73596bb0c18,131990,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,10,10,8,2,6,4,7,0,3,1,1,natural_answer,natural_model_answer,11,2986.802916517481,3000.0,0.9956009721724938,1,0,0,8,2,7,0,3,1,0,1,0,0,6,11,1,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.8181818181818182,0.7727272727272727,0.5454545454545454,0.2727272727272727,6,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0
kimi-k3,cost_tight,4,6,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_4_r0_s2200.json,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d,55277,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,3,2,1,1,2,2,0,1,1,0,natural_answer,natural_model_answer,4,897.5301314517856,900.0,0.9972557016130951,1,0,0,2,1,2,0,1,0,0,1,0,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.8636363636363636,0.7727272727272727,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0
kimi-k3,cost_tight,4,6,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_4_r1_s2201.json,7f73310a30bd38b37d10779b59bc130ae5518c191b50ef72912f273efb14a57c,57052,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,3,2,1,1,2,2,0,1,1,0,natural_answer,natural_model_answer,4,897.5301314517856,900.0,0.9972557016130951,1,0,0,2,1,2,0,1,0,0,1,0,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.6818181818181818,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0
kimi-k3,cost_tight,4,6,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,8285fac606f38ef91364bcb088fc7aaff293cdfe56d35bbf6bb8287aa863197e,91246,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,2,3,0,1,2,2,0,1,1,0,time_budget_exceeded,forced_model_answer,3,902.1025240141898,900.0,1.0023361377935442,1,0,0,2,0,1,0,1,0,1,0,1,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.6818181818181818,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0
kimi-k3,cost_free,5,8,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,180475,17,0.0,0.0,0.0,0.0,,22,22,17,5,6,16,17,1,4,1,0,natural_answer,natural_model_answer,23,6589.003282794729,,,,,0,17,5,17,1,4,0,0,1,0,0,6,4,0,0,0,0,1,0,0.0,0.0,1,,13,0,0,0,0,0,0,1.0,1.0,1,
kimi-k3,cost_free,5,8,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,1488afbee12bb23fbbd09e0d8031df6d0d3272818b8ebcf1645035053ad52cc5,201624,17,0.8823529411764706,1.0,0.8823529411764706,0.0,0.0,21,21,17,4,6,15,17,1,3,1,0,natural_answer,natural_model_answer,22,6260.810678256676,,,,,0,17,4,17,1,3,0,0,1,0,0,6,4,0.5,1,0.5,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_free,5,8,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_free/single/kimi-k3_cost_free/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,2d36aee906aacf60bc8045be62647daf38838df05b9c9a3ba9b9822a4fd8505b,174091,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,26,26,17,9,6,20,17,2,7,1,0,natural_answer,natural_model_answer,27,7775.2923161536455,,,,,0,17,9,17,2,7,0,0,1,0,0,6,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
kimi-k3,cost_moderate,5,8,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,e4f7c3f72d5785e2eb23a37eea49d282b1820e898f2f95ce8d58d78dfd965f46,147412,17,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.0,0.0,9,9,6,3,5,4,4,1,4,1,1,natural_answer,natural_model_answer,10,2718.809493482113,3000.0,0.9062698311607043,0,0,0,6,3,4,1,4,1,0,1,0,0,5,4,0.5,1,0.5,0,0,0,1.0,1.0,0.75,0.0,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0,0,0.15384615384615385,0.8461538461538461,1.0,0.23076923076923078,0.0
kimi-k3,cost_moderate,5,8,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,37d83c043cd46b1bbb0e9de5d56f5c9aabc53e5476b491f1c19e3ba50bd13444,161442,17,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.058823529411764705,0.0625,9,9,6,3,7,2,3,1,5,1,1,natural_answer,natural_model_answer,10,2708.424123255536,3000.0,0.9028080410851786,0,0,0,6,3,3,1,5,1,0,1,0,0,7,4,0.75,0.75,0.5,0.25,0.25,0.25,0.875,0.875,1,0.3333333333333333,13,1,1,1,0,0,0,1.0,1.0,0.15384615384615385,0.0
kimi-k3,cost_moderate,5,8,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,28889d23eec55f1e16ee084933354bd2d34a952eb6837598e2edff155bdfa91b,207282,17,0.8235294117647058,0.8823529411764706,0.8235294117647058,0.0,0.0,9,9,4,5,2,7,3,0,6,1,0,natural_answer,natural_model_answer,10,2728.6282333079726,3000.0,0.9095427444359908,1,0,0,4,5,3,0,6,0,0,1,0,0,2,4,0.25,0.5,0.25,0,0.5,0,0.5,0.5,0.5,0.0,13,1,1,1,0,0,0,1.0,1.0,0.15384615384615385,0.0
kimi-k3,cost_tight,5,8,0,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,89fd7c3a20e9fc24c9f43a9e552c409418981a14d72ab77025dce5153f9bf1ce,45719,17,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.058823529411764705,0.06666666666666667,3,2,2,1,1,2,2,0,1,1,0,time_budget_exceeded,forced_model_answer,3,916.430806061253,900.0,1.0182564511791699,1,0,0,1,1,1,0,1,0,1,0,1,0,0,4,0.75,0.75,0.5,0.25,0.25,0.25,0.875,0.875,0,0.3333333333333333,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0,0,0.07692307692307693,0.9230769230769231,1.0,0.07692307692307693,0.0
kimi-k3,cost_tight,5,8,1,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,e4a9a57c0ba49b0e7e056e0ebba511dc54179c9005354c1414b51ca11566fdac,147873,17,0.7647058823529411,0.8235294117647058,0.7058823529411765,0.058823529411764705,0.07692307692307693,3,2,2,1,2,1,0,1,2,1,1,time_budget_exceeded,forced_model_answer,3,912.6527683530003,900.0,1.0140586315033338,1,0,0,2,0,0,0,2,1,1,0,1,0,1,4,0.5,0.75,0.25,0.25,0.25,0,1.0,0.875,0.25,0.5,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0,0,0.15384615384615385,0.8461538461538461,1.0,0.07692307692307693,0.0
kimi-k3,cost_tight,5,8,2,kimi_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_tight/single/kimi-k3_cost_tight/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,5224e124e5919bb35ce6df737be93d51d593ec4a367bce2a8703d6465c9b481b,141002,17,0.0,0.0,0.0,0.0,,3,3,2,1,0,3,1,0,2,1,1,natural_answer,natural_model_answer,4,893.566504009068,900.0,0.9928516711211867,1,0,0,2,1,1,0,2,1,0,1,0,0,0,4,0,0,0,0,1,0,0.0,0.0,0,,13,0,0,0,0,0,0,1.0,1.0,0.15384615384615385,
