model,budget,doc_index,doc_id,order,source_cohort,trace_path,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-12,3,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[24, 31]","[24, 31]",,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-1,4,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-16,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[48],[48],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-2,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[38],[38],[38],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-20,9,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[48],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-7,11,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[36],[36],"[15, 18, 19, 20, 36]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-13,12,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,"[24, 28]","[24, 28]",,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-5,13,Entailment,1,5,5,1,1,1,1,0,0,0,5,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[15, 18, 19, 20, 36]","[15, 18, 19, 20, 36]","[18, 19, 20]",Evidence Incomplete
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-17,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-4,15,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[15, 17]","[15, 17]",[17],Evidence Incomplete
qwen3.8-2.4t-a95b-fp8,cost_moderate,6,11,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88a351c9e5989bf7f3264b479d9dd60f7fba73a67b9ccdf08c30092f27731ab8/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,nda-3,16,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[13],[13],[13],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-10,0,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,16,16,1,1,1,0,1,0,1,1,"[29, 32]","[29, 32]","[29, 30, 31]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-4,1,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,6,6,1,1,1,0,1,0,1,1,"[43, 45]","[43, 45]",[45],Evidence Incomplete
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-8,2,Entailment,1,4,4,1,1,1,1,0,0,0,4,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[47, 53, 54, 55]","[47, 53, 54, 55]","[53, 54, 55]",Evidence Incomplete
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-19,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,[77],[77],"[77, 78, 79]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-3,5,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,1,1,1,0,0,0,0,0,0,1,[],"[29, 40]",[29],Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-16,6,NotMentioned,0,0,2,1,0,0,0,0,0,2,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[81, 82]",,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-1,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[29],[29],,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-15,8,Entailment,1,1,2,1,1,0,0,1,0,1,1,0,1,0.5,1.0,0,0,0,0,0,,0,0,0,0,[63],"[62, 63]",,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-7,9,Entailment,1,6,3,1,1,0,0,1,3,0,3,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[35, 36, 37, 38, 43, 46]","[35, 38, 46]",,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-20,10,Entailment,1,4,3,1,1,0,0,1,1,0,3,1,0,1.0,0.75,0,0,0,0,0,,0,0,0,0,"[83, 84, 85, 86]","[83, 84, 85]",,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-17,12,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[46],,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-13,13,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[47, 51]",[51],,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-2,14,Contradiction,1,2,1,1,1,0,0,1,2,1,0,1,1,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[77, 78]",[29],,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-5,15,Entailment,1,6,2,1,1,0,0,1,4,0,2,1,0,1.0,0.3333333333333333,0,0,0,0,0,,0,0,0,0,"[35, 36, 37, 38, 43, 46]","[38, 46]",,
qwen3.8-2.4t-a95b-fp8,cost_free,10,23,0,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89bc1ecbebc2b6519e60456d467aa83a55f6137f75428b12fd401c15cb604aab/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_10_r0_s2200.json,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-13,0,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[25, 28]","[25, 28]",[28],Evidence Incomplete
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-10,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-12,2,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[25, 29]","[25, 29]","[25, 29]",Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-16,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[39, 40]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-3,4,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-17,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,[],[],[36],Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-15,6,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[42],[42],"[42, 43]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-2,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[25],Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-19,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[47],[47],[47],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-18,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-20,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[30],Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-4,11,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,6,6,1,1,1,0,1,0,1,1,"[32, 35]","[32, 35]",[35],Evidence Incomplete
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-1,12,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-7,13,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[32, 34]","[32, 34]","[32, 34]",Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-5,14,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,"[32, 34]","[32, 34]","[32, 34]",Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-11,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences
qwen3.8-2.4t-a95b-fp8,cost_free,12,25,1,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aacc1dcf97a85139898d1a1133394b94b923b247638c3670cdfcef480205e2b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/evidence_audit_cc-large_12_r1_s2201.json,nda-8,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct
qwen3.8-2.4t-a95b-fp8,cost_tight,0,1,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/evidence_audit_cc-large_0_r2_s2202.json,nda-19,0,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[76],[76],,
qwen3.8-2.4t-a95b-fp8,cost_tight,0,1,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/evidence_audit_cc-large_0_r2_s2202.json,nda-8,1,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[71],[71],,
qwen3.8-2.4t-a95b-fp8,cost_tight,0,1,2,qwen_original,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/evidence_audit_cc-large_0_r2_s2202.json,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,0,0,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences
