model,cohort,task,family,regime,seed,rep,termination,termination_class,answer_source,score_cost_basis,answer_score_source,score_status,score_complete,max_steps,max_evaluations,agent_steps,attempted_evaluations,delivered_evaluations,unique_delivered_configs,repeated_delivered_evaluations,withheld_evaluations,visible_error_results,limit_seconds,delivered_cost_seconds,delivered_budget_fraction,best_observed_performance,first_best_observation_index,first_best_fraction,observations_after_first_best,strict_record_improvements,best_performance_gain_after_first3,best_performance_gain_after_first5,observed_best_reached_by_first3,observed_best_reached_by_first5,observed_best_reached_in_first_half,final_performance,final_below_observed_best,final_above_observed_best,trace_path,trace_sha256,slot_id,is_new,all_attempt_cost_seconds,all_attempt_budget_fraction,validation_passed,numeric_final_score,answer_present,answer_json_object,legacy_best_evaluated_fallback,offline_final_answer,score_zero,source_score_complete,result_validation_method,visible_results,all_attempted_cost_seconds,all_visible_cost_seconds,model_final_present,submitted_configuration_scored,nonfallback_terminal_scored,submitted_json_object_scored,final_json_object,fallback_scored
kimi-k3,kimi_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,11,11,11,0,0,0,502642.4991032642,484212.7139482213,0.9633342083331147,0.46372222212049696,11,1.0,0,4,0.03655555545383027,0.020611111111111136,False,False,False,0.46372222212049696,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/53c4d7964a5210d3212efc08.json,3ab2794bcd3e9c4fecb657bfd508bf2c04b04def809e64af3dc4e1d47b4c63a4,53c4d7964a5210d3212efc08,False,484212.7139482213,0.9633342083331147,True,True,True,True,False,False,False,True,repository_score_recompute,11,484212.7139482213,484212.7139482213,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,7,6,6,6,0,0,0,502642.4991032642,302040.99899855175,0.60090620975625,0.46355555528428827,1,0.16666666666666666,5,0,0.0,0.0,True,True,True,0.46355555528428827,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/ef5648c0e4cd18b15445cd85.json,3edb4a19f027530d7beeffb8fe905a14726d8e5968ddc033cac984a510a687f4,ef5648c0e4cd18b15445cd85,False,302040.99899855175,0.60090620975625,True,True,True,True,False,False,False,True,repository_score_recompute,6,302040.99899855175,302040.99899855175,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,11,10,10,10,0,0,0,502642.4991032642,486616.13089661236,0.9681157716762041,0.4684444446478949,10,1.0,0,2,0.004888889363606652,0.004888889363606652,False,False,False,0.4684444446478949,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/220260c44c75b8ec2461dfb5.json,8525c80b05eb1b846183d7c59b961c828af83494abba012522b1e932e345c23b,220260c44c75b8ec2461dfb5,False,486616.13089661236,0.9681157716762041,True,True,True,True,False,False,False,True,repository_score_recompute,10,486616.13089661236,486616.13089661236,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,3,2,2,0,1,0,150792.74973097927,117277.50809413189,0.7777397010357593,0.46355555528428827,2,1.0,0,1,0.0,0.0,True,True,False,0.46355555528428827,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/6f1137a839859b9b4ef9bd92.json,2e2b9e5f0dd3df0cb09dab54931900f696fd3653ef49106f86f1dba185b6c0f3,6f1137a839859b9b4ef9bd92,False,152988.0966031481,1.0145587030947139,True,True,True,True,False,False,False,True,repository_score_recompute,2,152988.0966031481,117277.50809413189,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,3,2,2,0,1,0,150792.74973097927,117277.50809413189,0.7777397010357593,0.46355555528428827,2,1.0,0,1,0.0,0.0,True,True,False,0.46355555528428827,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/b5c10e1911268934c301d286.json,54522f069450dfb7bffb81a29223131536da13363b774163064b0fd7237c9cc7,b5c10e1911268934c301d286,False,152238.5144658825,1.009587760270189,True,True,True,True,False,False,False,True,repository_score_recompute,2,152238.5144658825,117277.50809413189,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,3,2,2,0,1,0,150792.74973097927,117277.50809413189,0.7777397010357593,0.46355555528428827,2,1.0,0,1,0.0,0.0,True,True,False,0.46355555528428827,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/5d1c0c19a0da620132a51527.json,df16a0f4012c6155bc7136d897d955f147441a598a4db57b3b5ffd619da2d2be,5d1c0c19a0da620132a51527,False,154725.06092182096,1.0260775879334856,True,True,True,True,False,False,False,True,repository_score_recompute,2,154725.06092182096,117277.50809413189,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2200,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,28,27,27,27,0,0,0,,12309.658246469497,,0.8522685174886827,18,0.6666666666666666,9,6,0.003499993495919118,0.0028425853867773965,False,False,False,0.8522685174886827,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/da3be774faa25b65c3843fff.json,035c1bf21f94c3073783b426c386e387ccce869612109e0368075cbd1b89e227,da3be774faa25b65c3843fff,False,12309.658246469497,,True,True,True,True,True,False,False,True,repository_score_recompute,27,12309.658246469497,12309.658246469497,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2204,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,13716.152626252171,,0.8524259272256384,28,0.9333333333333333,2,6,0.0036574032328747785,0.0018240705651265676,False,False,False,0.8524259272256384,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/7a6490c959c93e714a5e2fab.json,a697e8ccae96eccc1683bae952be214e0e45ef874dc5a1fc0b05e7487f89b9e7,7a6490c959c93e714a5e2fab,False,13716.152626252171,,True,True,True,True,True,False,False,True,repository_score_recompute,30,13716.152626252171,13716.152626252171,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_free,2208,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,2167.411104035378,,0.8538518542730146,30,1.0,0,6,0.006212965500575485,0.002657407304754944,False,False,False,0.8538518542730146,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/6dc8cfa769cfbaedefd0e6c8.json,64f08d4308ca4ac61371de40107211558795cd02242b704393d1492d18bbca87,6dc8cfa769cfbaedefd0e6c8,False,2167.411104035378,,True,True,True,True,True,False,False,True,repository_score_recompute,30,2167.411104035378,2167.411104035378,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_moderate,2200,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,7,6,6,6,0,0,0,285.3889513015747,278.1928891897201,0.9747850711142269,0.8499722221173622,6,1.0,0,4,0.001000000807422241,0.0005555553596329199,False,False,False,0.8499722221173622,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/f136e8178ae39b7b5dcebff5.json,48904d5a11bc7720408ed537c06d0128996471ef13f80f001df72cb45d2ecb34,f136e8178ae39b7b5dcebff5,False,278.1928891897201,0.9747850711142269,True,True,True,True,True,False,False,True,repository_score_recompute,6,278.1928891897201,278.1928891897201,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_moderate,2204,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,5,4,4,4,0,0,0,285.3889513015747,263.6768841505051,0.9239211362176171,0.8490925959895055,3,0.75,1,2,0.0,0.0,True,True,False,0.8490925959895055,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/18d98390c72bfb9a517d8c61.json,289ef106f1f39bd9831b655b65bc2d9a546a3f3c7c6e192fa53f5939635594d7,18d98390c72bfb9a517d8c61,False,263.6768841505051,0.9239211362176171,True,True,True,True,True,False,False,True,repository_score_recompute,4,263.6768841505051,263.6768841505051,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_moderate,2208,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,3,2,2,2,0,0,0,285.3889513015747,272.55581390857697,0.9550328163214813,0.8464722234297681,2,1.0,0,1,0.0,0.0,True,True,False,0.8464722234297681,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/4c1c9edd3f4cbe3ba4bcf5b5.json,fc9fc17c7b836c3000e5b05f05875088ad9c369fc6da3924564736f532267198,4c1c9edd3f4cbe3ba4bcf5b5,False,272.55581390857697,0.9550328163214813,True,True,True,True,True,False,False,True,repository_score_recompute,2,272.55581390857697,272.55581390857697,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_tight,2200,0,time_budget_exceeded,budget,forced_model_answer,offline_final_answer,offline_final_answer,scored_final_answer,True,30,30,1,1,0,0,0,1,0,85.61668539047241,0,0.0,,,,,0,,,,,,0.8488055558077715,,,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/5461a5ae9fb02ca2b88fa9df.json,e9ba0505843e285d28e2c407eac53d129714ed269d935a933d8e95a18f288f36,5461a5ae9fb02ca2b88fa9df,False,152.21523110866548,1.7778687695565036,True,True,True,True,False,True,False,True,repository_score_recompute,0,152.21523110866548,0,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_tight,2204,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,2,2,1,1,0,1,0,85.61668539047241,47.518479347229004,0.5550142373593565,0.8422037010656462,1,1.0,0,0,0.0,0.0,True,True,True,0.8422037010656462,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/ae733a9bdbfe23bd3fbeadc9.json,f157461d76379f2faf165bf3809661ec49ff2152d1eb504b2f2c86795bcf1f78,ae733a9bdbfe23bd3fbeadc9,False,372.9101429224014,4.355577901920267,True,True,True,True,True,False,False,True,repository_score_recompute,1,372.9101429224014,47.518479347229004,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:adult:steps,paramnet,cost_tight,2208,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,2,2,1,1,0,1,0,85.61668539047241,47.518479347229004,0.5550142373593565,0.8422037010656462,1,1.0,0,0,0.0,0.0,True,True,True,0.8422037010656462,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/a316d75723498e0505c31ddd.json,390f9381ccfcc799d11f6f9c97e8965aae9dcf778f004e2e81a2a04a0d05c584,a316d75723498e0505c31ddd,False,95.00053696632385,1.1096030701615516,True,True,True,True,True,False,False,True,repository_score_recompute,1,95.00053696632385,47.518479347229004,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_free,2200,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,23,22,22,22,0,0,0,,12504.263452291494,,0.7167804475336222,19,0.8636363636363636,3,6,0.03222785954978791,0.001997233094283346,False,False,False,0.7167804475336222,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/600c1f668d876b2aa825ae25.json,7c78399416ae02a77dc42399515ce0b921454793a41c799ecf4b764cb5a7c99b,600c1f668d876b2aa825ae25,False,12504.263452291494,,True,True,True,True,True,False,False,True,repository_score_recompute,22,12504.263452291494,12504.263452291494,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_free,2204,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,32335.802973532678,,0.712389303681018,29,0.9666666666666667,1,9,0.030106087692075123,0.0156411386963764,False,False,False,0.712389303681018,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/62de6b633b65225edc9ff34c.json,16e7439575325d499394f435a6c9f4b28430acc26f22ad1a1241af37b57ce72c,62de6b633b65225edc9ff34c,False,32335.802973532678,,True,True,True,True,True,False,False,True,repository_score_recompute,30,32335.802973532678,32335.802973532678,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_free,2208,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,9868.042163896562,,0.7187500031108236,27,0.9,3,10,0.03646678712188067,0.03646678712188067,False,False,False,0.7187500031108236,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/0d38ce912b1cac591c24a375.json,10db8937ab093223fce2aaabd0798185caa579531563b3eef8cc0bb7f7472d99,0d38ce912b1cac591c24a375,False,9868.042163896562,,True,True,True,True,True,False,False,True,repository_score_recompute,30,9868.042163896562,9868.042163896562,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_moderate,2200,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,12,12,11,11,0,1,0,2343.570454597473,1773.8493750333787,0.7569003831540672,0.7159179041922312,11,1.0,0,3,0.004095942802534669,0.0009455754839543529,False,False,False,0.7159179041922312,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/fe26302add856bab4d31af19.json,8fea59fe1667b45dc5a042e9a65d79ca21ec5746d9c4fdf8a98bcd4c72bb7a0f,fe26302add856bab4d31af19,False,2398.7654819488525,1.0235516825376856,True,True,True,True,True,False,False,True,repository_score_recompute,11,2398.7654819488525,1773.8493750333787,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_moderate,2204,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,9,8,8,8,0,0,0,2343.570454597473,2174.863425922394,0.9280128197792732,0.7130581208268298,4,0.5,4,3,0.003971401224345916,0.0,False,True,True,0.7130581208268298,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/6973fdb57b21ada29300113a.json,60cd944b8b8aa64124332288b8e8ac445bb23ed419a1a411b5b99459131fb02f,6973fdb57b21ada29300113a,False,2174.863425922394,0.9280128197792732,True,True,True,True,True,False,False,True,repository_score_recompute,8,2174.863425922394,2174.863425922394,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_moderate,2208,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,6,5,5,5,0,0,0,2343.570454597473,2235.884699392319,0.9540505577743981,0.7057149501756603,5,1.0,0,3,0.02116236219182599,0.0,False,True,False,0.7057149501756603,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/2dde2732f17fcf136953f1bd.json,e491df571218eaae3d03e99b8345f6287fa372bce8be34f1d3dce2c71070a41b,2dde2732f17fcf136953f1bd,False,2235.884699392319,0.9540505577743981,True,True,True,True,True,False,False,True,repository_score_recompute,5,2235.884699392319,2235.884699392319,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_tight,2200,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,5,4,4,4,0,0,0,703.071136379242,681.1241084814071,0.9687840578823073,0.7118219613896966,4,1.0,0,3,0.02953874540075363,0.0,False,True,False,0.7118219613896966,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/3005c0a657d1720868e24cdc.json,7813ddede1eb19cb4752fe65b3412740b87b1616d7f8cf5d12f4f4ce039db5c6,3005c0a657d1720868e24cdc,False,681.1241084814071,0.9687840578823073,True,True,True,True,True,False,False,True,repository_score_recompute,4,681.1241084814071,681.1241084814071,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_tight,2204,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,2,2,1,1,0,1,0,703.071136379242,99.16041469573975,0.14103894978025644,0.6515821149829788,1,1.0,0,0,0.0,0.0,True,True,True,0.6515821149829788,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/dc396919d440698a2da709ac.json,afbc8f49777bea881efd5d90c1ea8639379347dc5eb2997fc5cbde4ccaefda5a,dc396919d440698a2da709ac,False,1053.293873000145,1.498132718723913,True,True,True,True,True,False,False,True,repository_score_recompute,1,1053.293873000145,99.16041469573975,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:higgs:steps,paramnet,cost_tight,2208,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,8,7,7,7,0,0,0,703.071136379242,698.3279900789261,0.9932536751192166,0.7127952015507155,7,1.0,0,2,0.0009732401610189623,0.0009732401610189623,False,False,False,0.7127952015507155,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/85bf3137115d4e327e0513c3.json,fecbe74bb95a5f47a383d6d354674cd24f5930c56e0e5f8149a270b541cea7e1,85bf3137115d4e327e0513c3,False,698.3279900789261,0.9932536751192166,True,True,True,True,True,False,False,True,repository_score_recompute,7,698.3279900789261,698.3279900789261,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_free,2200,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,3946.3868884086614,,0.9614201698797636,25,0.8333333333333334,5,7,0.04726368152060045,0.04726368152060045,False,False,False,0.9614201698797636,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/0313e5d238897f235dd50371.json,d9383d85b25fcd0e939f9090a069ddaebf73da4866ce33c018a500b17ac597ae,0313e5d238897f235dd50371,False,3946.3868884086614,,True,True,True,True,True,False,False,True,repository_score_recompute,30,3946.3868884086614,3946.3868884086614,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_free,2204,0,max_steps_reached,cap,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,4220.1455677747745,,0.9596562629140162,30,1.0,0,12,0.25036182539231744,0.04518317165740304,False,False,False,0.9596562629140162,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/ece5649d26755b59e9661ef6.json,21f00fa0e882414d989231f655d90fa55d0135ff580f1dc7c1b4a391202935b3,ece5649d26755b59e9661ef6,False,4220.1455677747745,,True,True,True,True,True,False,False,True,repository_score_recompute,30,4220.1455677747745,4220.1455677747745,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_free,2208,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,3460.0728572368625,,0.9620533682530631,28,0.9333333333333333,2,8,0.012437810729607812,0.012437810729607812,False,False,False,0.9620533682530631,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/76c811c9f50aea4c153ca6e9.json,353fa315c26a878f1a0e9565fd2515cca1f9f170975d6db53b7580a32f2b2aef,76c811c9f50aea4c153ca6e9,False,3460.0728572368625,,True,True,True,True,False,False,False,True,repository_score_recompute,30,3460.0728572368625,3460.0728572368625,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_moderate,2200,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,6,6,5,5,0,1,0,982.7047367095947,645.6359356403351,0.6569989046782534,0.7977611961972924,5,1.0,0,3,0.010334691212544933,0.0,False,True,False,0.7977611961972924,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/22c36eb979baec825f130eae.json,0c122776841c69440afbd4c91109ad935b5446b98c2737b96e18e569d9fa4a3b,22c36eb979baec825f130eae,False,983.0820796012879,1.0003839839960034,True,True,True,True,False,False,False,True,repository_score_recompute,5,983.0820796012879,645.6359356403351,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_moderate,2204,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,10,9,9,9,0,0,0,982.7047367095947,966.8632382631301,0.9838796966630008,0.9595205766792914,7,0.7777777777777778,2,5,0.045047485422678224,0.03629578942629286,False,False,False,0.9595205766792914,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/fcd813e4a256aa0890b5a907.json,88d108b9aa6b153cbc20ff5d398195cc5f36da0628e637680e1265c87ba7069d,fcd813e4a256aa0890b5a907,False,966.8632382631301,0.9838796966630008,True,True,True,True,True,False,False,True,repository_score_recompute,9,966.8632382631301,966.8632382631301,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_moderate,2208,0,natural_answer,natural,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,9,8,8,8,0,0,0,982.7047367095947,951.6955978393555,0.9684451110166951,0.9311397550050514,7,0.875,1,4,0.230529170570965,0.143713250020304,False,False,False,0.9311397550050514,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/394d24f40616e3f5d38f7ff0.json,29fcb54666cf7081afe3ed6cfea9391226836b203b45282a1ac1cb4880ce6db7,394d24f40616e3f5d38f7ff0,False,951.6955978393555,0.9684451110166951,True,True,True,True,True,False,False,True,repository_score_recompute,8,951.6955978393555,951.6955978393555,False,False,False,False,True,True
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,8,7,7,7,0,0,0,294.81142101287844,269.41894564628603,0.9138687528476613,0.945092719454994,4,0.5714285714285714,3,2,0.006603350688137666,0.0,False,True,True,0.945092719454994,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/ed9c1619e21cbab3b43ec690.json,b5ca0bd45090a1c294e455d823b5073c485169319253318483793efeb8c9124d,ed9c1619e21cbab3b43ec690,False,269.41894564628603,0.9138687528476613,True,True,True,True,False,False,False,True,repository_score_recompute,7,269.41894564628603,269.41894564628603,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,13,12,12,12,0,0,0,294.81142101287844,292.7806044101715,0.9931114724262389,0.9202623262752079,12,1.0,0,8,0.05587969493240541,0.037449118720088714,False,False,False,0.9202623262752079,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/76c86f02fb2adac2f4c7febe.json,d878c337df738a9f49cab9f362438e068872ea6ac501e6aec411c0d6082a87af,76c86f02fb2adac2f4c7febe,False,292.7806044101715,0.9931114724262389,True,True,True,True,False,False,False,True,repository_score_recompute,12,292.7806044101715,292.7806044101715,True,True,True,True,True,False
kimi-k3,kimi_original,hpobench:paramnet:letter:steps,paramnet,cost_tight,2208,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,4,4,3,3,0,1,0,294.81142101287844,224.76392607688905,0.762398977979454,0.9391904103330011,3,1.0,0,2,0.0,0.0,True,True,False,0.9391904103330011,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/kimi-k3/expgym/1f090a466ab61e85c0ad92c9.json,1a257df31bc7a59ee1c4e9daf759e3214e454eb0ea0af3609ace0c7660e14e03,1f090a466ab61e85c0ad92c9,False,363.17136375904084,1.2318768469393055,True,True,True,True,True,False,False,True,repository_score_recompute,3,363.17136375904084,224.76392607688905,False,False,False,False,True,True
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:A,nasbench101,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,29,29,28,1,0,0,,242050.63830566406,,0.9433426856994629,10,0.3448275862068966,19,4,0.005408664544423458,0.00033388535181677614,False,False,True,0.9433426856994629,False,False,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/qwen3.8-2.4t-a95b-fp8/expgym/0c6aeed414b91bf978e353ae.json,8c604635da70e7b78e22188d5c3045472b65e4fdb3cd1aea83ba120178bd3d1b,0c6aeed414b91bf978e353ae,False,242050.63830566406,,True,True,True,True,False,False,False,True,repository_score_recompute,29,242050.63830566406,242050.63830566406,True,True,True,True,True,False
