old_slot_id,job_id,model,item,regime,strategy,outer_repeat,seed,agents,status,whole_pool_attempt,code_commit,core_code_commit,source_tree_sha256,plan_sha256,historical_trajectory_sha256,result_sha256,completion_receipt_sha256,pool_wall_seconds_including_validation,sum_agent_wall_seconds,http_attempts,successful_http_attempts,error_http_attempts,logical_generations,reported_cost_usd,cost_report_count,requested_backend,requested_model,reasoning_effort,temperature,top_p,top_k,max_tokens_config,max_context_tokens,max_steps,max_evals,tool_protocol,graph_protocol,response_providers,response_models
eca6168e6f89b2fba454523c,job_7ecfe3a59609240a23f5f606d2d43ba99e8da9aa9754ade57c0df75d7d5cd310,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,ccfcf2dd1b1acb63cc85a5822c253f9218ef75516e851d6233915d6daef80fab,cb2df556bf391cc2bf6e677628222ffb626269edb3e27743da05c54ffbfb9957,028c447c6fa1d585f9d06cf4f41dd1ee61fdceb2587e6289f9c4a470f8d0b3b7,3613.848726619035,14146.729194492102,43,43,0,43,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
cfe99df7a1d5ea5878b755a9,job_6858c614c2930ce0f5c18876e6aa75444895ee2d3b76f6ee8be02110c323d0e4,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,5ff467e9c13c4bd7586febc6abe320f94ef08ce120fe2b397afa443f57ca15a2,1760094ec5e4829f1b6d694d374ae30c41f62328f147437eb87f5723651e93a9,ed570ff39168758ad294b96a5f02717702856816759318bec02021be6f0dca18,2598.6350774243474,9501.680468212813,39,39,0,39,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
2216c2262047ffcbcde63a69,job_d410eab131cc170579aa9210325afc528c70f3fc14e7e490e5ff32f68f3dfe9b,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_moderate,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,e3dac3964c2119ddf693c6a357e0424b1fae7b9a979aabd6e68fed7e63b29f7e,97f518ea3a6bede4b20be39486c6d729bd5a786abfd14944a759294efded70d7,ae4a0ca896a361ee33fb19ca5337fe89666477794ca5a2f70ba64eb9a287ab3d,6524.716229286045,24399.050386965275,66,66,0,66,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
2d65764c60e05648dc33a059,job_92529b919d232746355905676f66ccf217101f74339e963970ea3390b846c972,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_moderate,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,7ee88933552cd32f57eed2dc8efda33fc79b2ec4f128a978dd7c76667f897e50,9c9f165121ee285b522deceaf3665f1a4dd7da5bc764f427ecea7e247938c7ff,1f91b975e10925c5b9c10346f91406b967643cf753653c912f88b5c9cceae86a,4781.379243537784,18584.097967568785,47,47,0,47,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
6e051804134543922158af07,job_c49f407994a32f560d69e44bd1fb7c06145f3cf928060c5b5f05a1d7164e050f,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_moderate,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,5a940d33f78857ca1bc4efbb0e3d738ad6e04fbb68496376cedf2145243a764e,98d00e2336de7f8c0bbce3912f9649bdbb98bf9d17f3286a51104eb13758f8d3,f90a9ae24abb0cfaf88a57ba7500ace6ea0766e0987d5336b88ab536706401ef,7184.360240757465,27910.508712552488,63,63,0,63,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
ca421a125cc6bf5decbe313a,job_f20c01660a3b06125bf1cbe109374674f2dcf3a058f40a01e867003f2c8efa73,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,fb96fc248cb0184d8f962c80c5b194c40a0664c451ba34f499e678ee701e11a2,6f6fb72bdece33a39105343f47368c9c704ca72e6457f0b204b52576d7ca65a1,d0083dce3e5af26beb6817aa7c244460f399054e3229b011580473afc2a904a1,908.4873266108334,3130.0197181142867,12,12,0,12,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
e4163cefabf671183b79cfed,job_6b123bd11678162ea50f92bbc7291528a7da359b0a39643aeef4afcd2bb6ff79,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,7eca580cad8d49742c4b2d4bb437fd79371e61202a1ac6ec629fa36e7daf7f6e,72836f9042b251358fc6fcd98e7d5b8d64f7159e25bc9974e263b92138db415a,c1d0b788fcd8820a534106c5606f82035014a75e592c8c7ebf8e9d1bf582cad1,947.6781059354544,3182.6265544481575,14,14,0,14,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
dbab8f7aa75215791492595d,job_2f2f44fd90f974cee0ffe97489bb4dbe196eb3631c57488b51ed75b34e1d1a8c,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:A,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,2aa866bf214b1e9ccbcb2f81d5458d5fb1ae3e3aed77a9beb87e90defb93a53b,fc0296194dffa05ff76a461600241826b67670a751ebbd9fa33f37cba8baa0a8,1519c4fd733708e81cbebff42f0f94c9f05ea697a16d51081ab81ce8af07f15b,1223.9376367516816,4293.978908684105,13,13,0,13,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
8d1a378c49540880481d842e,job_b9db423f988d6559e8b6de6423c13c67707e6fda502bdab47bc296753a1358b6,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,f6ba8e47622d611acbd4d6eaf8ed7f0f21e83bdbd0777717342b674fbb6a697e,1870442068cb835de8f56cfa6d479de7efc027656836c3b4ad892ee5b64d706b,5f8eaae9581a6034bf40d4c0aa1665636910e889e05b12e0adcfcaba4f854927,1618.205194760114,5510.999268211424,18,18,0,18,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
823f9ce251391166d87ddcba,job_492df6d10c0f44bec2c359cd02a470be286c1e9850a72a35ae728d5f63384535,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,b2211d401c266fe0a61844734341f73126bc23a09b6bf31decd94f6552291253,1e15582204cbd7f402053481ed00cf6aef77d0a6f8d4d6b4232ea20c4742b7e4,45a45bc97000de4284369ceceb65042aa54ba31e812086b164e00430cd368cd1,1242.0434846319258,4801.700260400772,16,16,0,16,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
f399fa5cc22ed306d3d7198c,job_6dbf7c0f2936d72850412529340a1a530393e557d0db5379774ea8044b0f21f8,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:B,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,69f6dfec2f0f4401e5313e3d509b56f1052e3aff06bd08b0fa88e03f0c2dfcee,b2ff4d4ad4ef9c1118da50febcda1e5425fa0a598ef914bd9f10a4efedb639a2,570c77dd9005860a617edd5ce2c21700a9baa5bb3b0eebc476266265474f0f27,1644.9803736433387,4584.212654899806,19,19,0,19,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
3b0441d032843b1daaa84d2e,job_f316287efddc3be81c5efed5bb8f250f07628065504e31f838576b094b0252d5,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_tight,poolact,0,2200,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,428f42c669548490a42db89e6710ca56de296a872e9bddc757188b0b2b96b6a9,bc23dd2ff07633c53ad3da1d8e0aa8c61d956d3d3e78e163151c9b8fc0e30778,7163a31699d5bf34d208060ad054862f7d5b1f00b695c37000a777e746384922,2701.9284633994102,8993.624758835882,27,27,0,27,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
1a408555e37e39b4580d2acf,job_88d4ea05628cc8739d413c5768ced98da4e788742e101f626bb90a2c0b13f4d3,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_tight,poolact,1,2204,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,f3570ca57498a76ae808950473df0a2a68a413ea514e2f3c50cd44a181ea2eb9,9e57beded1db971706c9ffdf6afa57cc71415570faa80fd3a114274eaedf9913,39448ee87ccfc1d0d129b1332a21f673b61353ebd136b9ccc8aecb63f7827396,2805.617739330977,10205.231402691454,22,22,0,22,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
4246bf1e4869b870364594cd,job_b88b3c1d82f6dad984e49912962c296c7e319e558fed759989939f81e3b92619,qwen3.8-2.4t-a95b-fp8,hpobench:nasbench101:C,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,f9fcabfb15ea127a58bdb3a3f58d00e98b2565c763abb38399fdaed860fdb052,4a143b7e3ed00364769c9200c3b3e75018fd5dceea81be4feb9c1baa131b1f5a,d0ee89a273f9432c8e83caa3c6d3bbece5853a6ca4d9b2fc5e8a7ed1f2a2d5cf,5b6eb2bfa160579f9dcd7f92eb3809f3ebe9b5df105272a5c1f9e32cc093b2a3,2306.4825459606946,8575.371411655098,25,25,0,25,,0,openai,qwen3.8-2.4t-a95b-fp8,xhigh,1.0,0.95,20,32768,131072,30,30,native,paper-graph-lock-v4,,qwen3.8-2.4t-a95b-fp8
e70fbde891a064ec706ccf50,job_5bd838fdae71346b202302fcbf2446b563f71147c5e76a31d98c6f93b2ea01bc,deepseek-v4-flash-0731,hpobench:nasbench101:B,cost_tight,poolact,2,2208,4,validated_complete,1,ffca5704580b75e254f6e52dd4fe9dff104b1be8,0e6c51b6d86f42437038518c2fc8adc510901c0b,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,2b7c62e6066422d5f4fa0a2b9510029809c1a932283e2378afa46c6afdecb635,730d3dc312f8aa63f2cc41d77c4f53b928a4db1b6c6cc49d4b87b9f7605fae12,83e06115ba30cbc87335499e170a184bb45372f3f350298111a21e69bffa0c0b,e6181a7ab70d20a56aa1c27e33b96d4a41101ed73217e79dc9f483cf729c93ef,259.3853220678866,945.4823106564581,17,17,0,17,,0,openai,deepseek-v4-flash-0731,max,1.0,0.95,,32768,131072,30,30,native,paper-graph-lock-v4,,deepseek-v4-flash-0731
