model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_sha256,slot_id,old_score,score_changed
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,1,1.0,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1829.3072879035026,1829.3072879035026,3000.0,0.6097690959678342,0,6e17d47f65f61e54c94d566933212ddb9c8dfb01018a423a3eaa1e11b9b08317,c5b2c5804ab59403c56ca5e6,1.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,1,0.6666666666666666,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,303.48506635054946,926.3709232117981,926.3709232117981,900.0,1.0293010257908868,0,0cc3bb037e04e23e3e697290290a5d18c5d8e501dd3b0f2e5095af3f02df8538,f9e425d68dd17f83e7dab1f6,0.6666666666666666,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,10,0.23529411764705882,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,908.8126324303448,908.8126324303448,,,0,0e20d59efb42e5589dc3eb6cdb9638150ce224f4b83bf6a604dab45961e93944,c3fb1b1825beeaa98caaf92a,0.23529411764705882,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,10,0.23529411764705882,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,908.8126324303448,908.8126324303448,3000.0,0.30293754414344826,0,8395169b49291e817d1c7170ca1cd6396cac0ca0dec05dfa634c54364a9d12b2,de0eb2d87de4b8e6eed5d483,0.23529411764705882,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,10,0.23529411764705882,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,312.9387570451945,908.8126324303448,908.8126324303448,900.0,1.0097918138114943,0,6b11c8c2f66dbe6c2bc95522d77da32da723a7d6a31d4e0fcaa10a24c2db8487,f1ae1078f35de7811084db24,0.23529411764705882,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,11,1.0,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1179.6856113430113,1179.6856113430113,,,0,d9207450814b261db72cbcaee9a6bd82c2b4be81d0d44071eb92a14acc2ee059,77812025f6eb1e4fa296cde3,1.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,11,1.0,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1179.6856113430113,1179.6856113430113,3000.0,0.3932285371143371,0,b5c8a13d1d3460b1b0043d548d49ce368efe870d64f43d8b1d5bfcbd1ce25c65,8e5c3c9a4a91787235d267ab,1.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,11,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,884.9983040522784,884.9983040522784,900.0,0.983331448946976,0,8faa3b587183199162af091da3576bcae1ab2c617c56f9c2539799212b3a168f,247372c1cb7f2f32db29cbe6,1.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,12,0.2222222222222222,max_steps_reached,forced_model_answer,30,31,1,30,30,29,17,12,12,0,17,13,0,0,5094.4714991841465,5094.4714991841465,,,0,db39a835a152b8451fae50e406584a900c6ec5f084018616f5bcf78de2b289eb,acd64370a8dc73c3c1926768,0.2222222222222222,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,12,0.0,natural_answer,natural_model_answer,16,16,0,15,15,14,10,4,4,0,10,5,0,0,2996.622025715187,2996.622025715187,3000.0,0.998874008571729,0,98332a5735649685bf946d548fa8d5a7bb7707e61253c975d0000f2867c23134,b7b14ba5c1f8be1d483fe04d,0.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,12,0.0,time_budget_exceeded,forced_model_answer,6,7,1,6,5,5,2,3,3,0,3,3,1,305.1749663800001,916.09450513497,916.09450513497,900.0,1.0178827834833,0,fd67ae9ad10d012cf960fa5a5ab65bbd3a66fd2363451bcb613bfb5945e34e82,7867895520b01574a70240d3,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,13,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,914.3215529154986,914.3215529154986,,,0,e326b46f0e49bf1b544f703b92ad41ff5dd5cb5bd5ae273e64486104b9b15b80,52c093af37d5073ec55266d0,1.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,13,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,914.3215529154986,914.3215529154986,3000.0,0.30477385097183285,0,cc65c768c8d18bd89cb16e94bb17550c63e366d338a64c3b740ec8b0e9dd285a,5c4a74459e3cc0623a7c2f35,1.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,13,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,291.43569605425,914.3215529154986,914.3215529154986,900.0,1.0159128365727763,0,726c92326c59d3c3d9c446653c0c7a929b0680c346e199e937622ee8ffb24e03,a6314bb327b7086f23ccc8d0,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2403.7547624576837,2403.7547624576837,,,0,8a049f6fb37d602c72738ca7d485c3a4ecfd8fe3ce222ea573808d5e153d9ab8,9223ffad5d27b2852a37dda9,1.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2119.958345508203,2119.958345508203,3000.0,0.7066527818360676,0,96f8fbc918b09bf742c939c68bf04071ddf5165b9d5833c4eba24827635f7ec8,6ce947df29e446b7f78578b0,1.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,14,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,0,b9694bbceb6f45bc110cbf7e062ef7d541934bb4a994ed256ec801361d9a6849,3f7622072361951d0c5d55ea,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,15,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,30,20,10,10,0,20,10,0,0,5926.207184325904,5926.207184325904,,,0,be5742776c39722db20e801a77bda046c0911407be4c0f5f87c42756b734b628,182d168839361e3155d6d02b,0.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,15,0.0,natural_answer,natural_model_answer,14,14,0,13,13,13,10,3,3,0,10,3,0,0,2991.4837840385735,2991.4837840385735,3000.0,0.9971612613461912,0,caada98199d452fe86676e70e6a4999dec1dbd1aec48ad766c7fd89f3b03a429,d38e5c7394cfb001484102e3,0.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,15,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,317.2105801664293,925.2012997865677,925.2012997865677,900.0,1.0280014442072973,0,8b830d40eb3f02b13f80e6de20d0ccd8727d68f93c76a8bfc50a5a75acb699b9,c7e2e630f159a7b9f8c7b9df,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,16,0.5714285714285715,natural_answer,natural_model_answer,22,22,0,21,21,20,15,5,5,0,15,6,0,0,4454.749848749489,4454.749848749489,,,0,9bd997693b6ecff0a70abb595f2765346934509ab07b75d67eeeeed91910cfdc,c9872bb04b5385877209b1a2,0.5714285714285715,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,16,0.28571428571428575,natural_answer,natural_model_answer,19,19,0,18,18,17,10,7,7,0,10,8,0,0,2923.364792158827,2923.364792158827,3000.0,0.9744549307196091,0,d3714afb74a625cb7b7f64abc9dcbb19b6821779d3ae71c380ffc85844066874,036345cffee6df2879540963,0.28571428571428575,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,16,0.0,natural_answer,natural_model_answer,7,7,0,6,6,6,3,3,3,0,3,3,0,0,884.8564954102039,884.8564954102039,900.0,0.9831738837891155,0,6ef6d4fa4c25d5486903498d5f711e9e0010788a74fd5eabaadd3af0bfb24ab7,40deff0d9894146f2e91f6ec,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,17,0.0,max_steps_reached,forced_model_answer,30,31,1,30,30,28,17,11,11,0,17,13,0,0,5103.275311635807,5103.275311635807,,,0,53b9a980a166245d6aa700b384b1692b1fd54d39e829b3725b4a7a1f34db6073,963cd349b6bcf32b4dea1e27,0.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,17,0.0,natural_answer,natural_model_answer,15,15,0,14,14,13,10,3,3,0,10,4,0,0,2977.303966768086,2977.303966768086,3000.0,0.992434655589362,0,25ae0363d89f9021093c0101550fb5c6c1e3d58c2dffac675b4d28e6fc3e21d3,2b0c232e1a845eabbdd5af95,0.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,17,0.0,natural_answer,natural_model_answer,7,7,0,6,6,6,3,3,3,0,3,3,0,0,881.5896987449378,881.5896987449378,900.0,0.9795441097165976,0,67c0b7149b76c9a92ea6515e5598c04e833dea5b50bd5df0cc8be8ab8245ee64,e68eba52e39c4685d8874297,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,18,0.0,natural_answer,natural_model_answer,22,22,0,21,21,21,19,2,2,0,19,2,0,0,5700.227575814351,5700.227575814351,,,0,bccb46b59c6d2a184a76341e5914e6ceba842e91af1295cbb9c4003aba3be7a3,dfd28463f5ba305a72cdf7fe,0.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,18,0.0,time_budget_exceeded,forced_model_answer,23,24,1,23,22,21,9,12,12,0,10,13,1,281.73215290531516,3035.0815648026764,3035.0815648026764,3000.0,1.0116938549342256,0,c8947c34e50d815e7d281a80538e2ddfc0f34f9bb893e84e24abef34c30b9cde,7c90fd337ed9d614cf90f8da,0.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,18,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,2,1,1,0,3,1,1,319.8490831069648,944.3257833272219,944.3257833272219,900.0,1.04925087036358,0,779cf196c961ec650ea4f13905ba910d622cf1463d885e6068f1afe38f863834,a094b2b9e7fe82a779c6a14e,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,19,0.6666666666666666,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2099.9235822819173,2099.9235822819173,,,0,80af020af833853e2c268ceaf89353c8a7dde6393356b4819241f6c84a3e02f9,3a925688a0cd62295bc33fc9,0.6666666666666666,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,19,0.6666666666666666,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2099.9235822819173,2099.9235822819173,3000.0,0.6999745274273058,0,4ebbdf397fde6510b6aad34228d30627f501c0112b641ae0ebb86891202eeec3,0c456d4ee2b1a2eef30a2aa5,0.6666666666666666,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,19,0.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,890.7172211445868,890.7172211445868,900.0,0.9896858012717631,0,070c44dc6f07f935eafac6bd3464ca7746f6cabd2b2a875404c0e81709bd6858,15bb357134b989dbd690b46c,0.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,2,1.0,natural_answer,natural_model_answer,6,6,0,5,5,5,5,0,0,0,5,0,0,0,1494.0669453516603,1494.0669453516603,,,0,d5be424cdb22f9eb8f8681a2577ff2b2f7cf2b307d5905f2eadd42716c98692a,67072800c98eca69d1902f4b,1.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,2,0.6666666666666666,natural_answer,natural_model_answer,9,9,0,8,8,8,6,2,2,0,6,2,0,0,1779.6047354023904,1779.6047354023904,3000.0,0.5932015784674635,0,e5dcbafa07c41caaf7a34faad126e8a08b872c31b1ef3052928c41672da4655e,fd4a35a5df35a2b2a90791a7,0.6666666666666666,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,2,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,294.68730729073286,1179.6856113430113,1179.6856113430113,900.0,1.3107617903811237,0,aee5f0a3fffced302cbe84b6edbd6b740863673bab7127f1d7fc1c7a4b4e9855,86571536bfab512757ef584f,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,20,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2739.0592485573143,2739.0592485573143,,,0,d8f4b91ee8072652a6ab03817806eebdf45ec3da80fbd9d3f44cd2d35a4e5728,12571cbc3c3467e28569fc06,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,20,0.4,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2739.0592485573143,2739.0592485573143,3000.0,0.9130197495191048,0,984c087503e41016396251f12591b9dbca5dcd6645d0075b6c74ded426525d80,65d7169fe8fa40f062a52bea,0.4,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,20,0.4,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,0,2e4d9313ae56101ec571d3286765afbe1178a23d2842e7bc696eb11da71a9fc1,6565ef832a6c6e774aeca034,0.4,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,21,0.8,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2085.6086448207498,2085.6086448207498,,,0,108f586af6143ca629302d818f2554eeff8ea51a6e292542c507a5969affc4ae,7f085d7eb09ec71530953674,0.8,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,21,1.0,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1785.9014901332557,1785.9014901332557,3000.0,0.5953004967110852,0,75e3d92687d056e22c410479dd1937d88cb3e9c9e3513004a5f536767d7f7b16,6c7f9bafe2d27b2ac393c6c5,1.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,21,0.8,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,298.2016412355006,1180.1434039790183,1180.1434039790183,900.0,1.311270448865576,0,8ba8a31bdf80ef35412cf41a9d0fd7ad61675b84eec5e18fde35935bdc093c96,a4cb889e638248b36b4c2730,0.8,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,22,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2077.353786136955,2077.353786136955,,,0,edf38e77d29bb6e8e90487a69bb2ee7d7a42adfd5245950093957741d579fd4d,1006b973da55cad15b6f839b,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,22,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2077.353786136955,2077.353786136955,3000.0,0.6924512620456517,0,169ff06cf93219dac5373951bafd4ddbe1fe0791804b732a12ebccb83e766c65,2fafef868029ec283d9fadb6,1.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,22,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,318.35117703303695,919.0863117482513,919.0863117482513,900.0,1.0212070130536126,0,700001b9769b0d4b295a5892cc75f8a830199de141acbe673e56ce584106fd83,dac0f43e5e77485b5fd88e99,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,23,1.0,natural_answer,natural_model_answer,28,28,0,27,27,27,27,0,0,0,27,0,0,0,8035.971525683999,8035.971525683999,,,0,c9d3d00b89e077bf83c4db021a18d432a700685f080c05856e1aee1915138816,d09945e0c8e8ca309179f3b2,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,23,0.0,time_budget_exceeded,forced_model_answer,11,12,1,11,10,10,10,0,0,0,11,0,1,296.5733256004751,3264.7817916609347,3264.7817916609347,3000.0,1.0882605972203117,0,c535ecf39600215e4297eaaddf9f45d0c287d5a5963cfb03320d856a85297bb2,1ec5a334c6784f4ac7ca9b87,0.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,23,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,291.73276256769896,1180.8059299178421,1180.8059299178421,900.0,1.3120065887976025,0,72f5df0b7887905a8d44c4cfe14d3106229422d3f2e3b0e8593130b1eea210af,d7fb7b5d27e215d7aa329c4f,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,24,1.0,natural_answer,natural_model_answer,24,24,0,23,23,23,23,0,0,0,23,0,0,0,6887.820947961882,6887.820947961882,,,0,2611f47b2367b63674a3bee904c13db0d32c6586670514d2c826dd9a7f4ac267,9dc27f7e16f1c6d8621c1df7,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,24,0.0,time_budget_exceeded,forced_model_answer,11,12,1,11,10,10,10,0,0,0,11,0,1,319.10308863036335,3319.069870505482,3319.069870505482,3000.0,1.1063566235018274,0,3667c29153545dfbfdb66bc78749f9b515a59dc885be36d905b2282bdd15f85e,4f25b1637b67c04e0daa0cc1,0.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,24,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,291.2913123052567,1180.8817633613944,1180.8817633613944,900.0,1.3120908481793272,0,47822f6f72335bde54ec9f6e9b14e9d4e156174bfc10848908c78f7daf541611,5f2079262a4dd48f809b8a81,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,25,1.0,natural_answer,natural_model_answer,19,19,0,18,18,18,17,1,1,0,17,1,0,0,5151.969199767336,5151.969199767336,,,0,fcd6eef80289a7d2890b38c1e4a6305a31fc1462f7b180bae860185a3fffeac8,441e99902d3b437a75529d50,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,25,0.18181818181818182,time_budget_exceeded,forced_model_answer,10,11,1,10,9,9,9,0,0,0,10,0,1,308.6750340089202,3022.413183134049,3022.413183134049,3000.0,1.007471061044683,0,4065eb1708b0afdd0c531c223590f3dba2370ea866afcdb63d59b3191d01261e,b045d7b55513ce0e30023cfa,0.18181818181818182,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,25,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,293.9525249041617,912.8890992235392,912.8890992235392,900.0,1.014321221359488,0,2f494afdfcb07ef6e43e3f2f098229d7e21cf729ead7313e9bc8ee3480d897c9,8e8e4d8a5b10760b9a44d9db,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,26,1.0,natural_answer,natural_model_answer,20,20,0,19,19,19,19,0,0,0,19,0,0,0,5726.969765480608,5726.969765480608,,,0,0d14ad838ab12cd8f1cb364c4bf92be103f31ff2a9bbd055bab2fe43ef576cba,a4421a9dfcc0fffe1fdda692,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,26,1.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2969.694470157847,2969.694470157847,3000.0,0.9898981567192823,0,432c748c739e4d5a5126ef3b087caeca3e9d2b0f2df2dc6021648cd20cad2c95,b1bf909b77ee36c710873b8c,1.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,26,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,296.3080644886941,1193.1273411400616,1193.1273411400616,900.0,1.3256970457111796,0,d9ee7edac92f0aeaa97c5ac042f20b05c5e6f138e6bde2bbeefa018c7a8f4b26,fd528f5179e150c54abf8175,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,27,0.2857142857142857,natural_answer,natural_model_answer,25,25,0,24,24,24,23,1,1,0,23,1,0,0,6920.582337519154,6920.582337519154,,,0,891f1886102a07396aafafb684fd7c98d2dab170e468bdd357ce88f913a23ba9,89ce455ed54769bca3b0fd69,0.2857142857142857,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,27,0.0,time_budget_exceeded,forced_model_answer,10,11,1,10,9,9,9,0,0,0,10,0,1,316.1787407658994,3022.643970856443,3022.643970856443,3000.0,1.007547990285481,0,cdcf2aec4573ef17a6ec02dff77e209380b8333145cfbfef515264442e09de87,32b57b78864b3d426e37be27,0.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,27,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,308.20529017597437,1207.9395041242242,1207.9395041242242,900.0,1.3421550045824713,0,f46f5eafb53887a28e7c5e3038f5fe2cb912fb96bc5d4ff66b5eff745f16c9b3,0feceb6b4704ae7cc755e3e9,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,28,1.0,natural_answer,natural_model_answer,15,15,0,14,14,14,14,0,0,0,14,0,0,0,4168.701103068888,4168.701103068888,,,0,d42df5f665cfafa3da67108e733eca3b69741dd152740fb58960e908008103c7,297f6bee2ca38b787800606b,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,28,0.8571428571428571,time_budget_exceeded,forced_model_answer,11,12,1,11,10,10,10,0,0,0,11,0,1,285.32693075947464,3253.804052537307,3253.804052537307,3000.0,1.084601350845769,0,4ceac99a33cc4797bba3f3c8e6ae4ed30ac555a185ca8ed8952ae2eae48ec910,b1babf8f750cb65d917d1921,0.8571428571428571,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,28,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,305.3777638915926,1186.5268124360591,1186.5268124360591,900.0,1.3183631249289545,0,67e7105127d18d45da5e68c94cd7fc5fce3dab8fa7bd289f8fda7b6675c2cbe1,23738d6e1d8f31ba2092eba3,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,,,0,920588c9da3ecc41db9e8522f2a8a36908c95d0a3e59ec029e275ef521cb6791,c8dbc91cb4a1c249d29d4214,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,3000.0,0.29833472955351076,0,a8f3ab433ec8e4baaaa933ac2fa27e20416d69b5c6abf80352261193d2d2e2fc,6422b8d09255d9a997628b3a,1.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,900.0,0.9944490985117025,0,206f3d526f613ae48b3c2a0473a2cd495712b65b98b5d94fd79575258cf48be0,33137a46eb1adb6208948ce8,1.0,False
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,3,1.0,natural_answer,natural_model_answer,14,14,0,13,13,13,13,0,0,0,13,0,0,0,3857.6679755188525,3857.6679755188525,,,0,428ac3e9c1267b3da1dded87d73bf4b8dd0545286329e14cbd37017d8523022b,bda8b90c962b7b8a9be82d3a,1.0,False
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,3,1.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2976.2901921384037,2976.2901921384037,3000.0,0.9920967307128012,0,a3a4d8593d00eee5148f7a47471c84147fba360f9adc1aba91ddef6f2fdebbda,b6ece50d5e20324fe0899fde,1.0,False
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,3,0.5,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,303.1337448116392,900.2877400815487,900.2877400815487,900.0,1.0003197112017208,0,356a32c8f0167e265ef4d964f08d5972ba7d2cc87c75a5a96cb3b7e3caaf9b4d,56b661554d361966c610f641,0.5,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,,,0,dccda69e86d9a5096625af29cd3d53c20a656481dcad3b3f1d2bffe180819628,cd07dc8eac15cb2b2d76cf65,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,3000.0,0.29993971580329043,0,fe77d468dcf317dd49b25e0ca6f62243cbd7876cfc98478c974c64030c3ca60a,0bad53b9218c35010f690442,1.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,900.0,0.9997990526776347,0,e60ba68cc26b8a9889187701e12b9155113947dfdd88fecc66a8edd5e39f3da2,ebe776b47a7d07016fc669e7,1.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,31,0.5,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1817.0603719819337,1817.0603719819337,,,0,d6802051d1b2ec904e799928bba20d9802448140d637d9dc1733db47513170e5,a4cd4bcece293a526c03c839,0.5,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,31,0.5,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2129.9914639722556,2129.9914639722556,3000.0,0.7099971546574185,0,5254d123a3040060edaa0582514d17905ff72d9f8d3d869dcf27ab6afd8af5c9,44056b78fca17c3b1cb5f158,0.5,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,31,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,307.7181808836758,912.3391125909984,912.3391125909984,900.0,1.0137101251011094,0,79d3021b4b5d0b252e1367f5aa904704ae15034d1aa9d2fa42a3929b34cf73f9,03792d7912ac4a0d34f335a8,0.0,False
kimi-k3,kimi_original,cost_free,whatis,phantom_seed3,32,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2719.4934620987624,2719.4934620987624,,,0,0ffed2a3ea4e15c75bd2f40f20fea8624266b665ebc9eda46b7d5d7002ad9c24,f0b8f836733692bed61d42ed,1.0,False
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed3,32,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2719.4934620987624,2719.4934620987624,3000.0,0.9064978206995875,0,27e69640b3164e3b136783676cad44b6d14e8c144271404b1973ec0b6c2b3b54,15c0049cde2c2b0cfc762e3c,1.0,False
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed3,32,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,0,8fc1cf4dd55779d6f399468f3f67617100f19513c4134e88a029091bbb5cbb06,82e55112d82914ff66fb5f04,0.0,False
