model,regime,strategy,cohort_id,question_index,data_source,result_path,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims
kimi-k3,cost_tight,cached,kimi_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/result.json,177618f96f378340399c5d6f2876abb3f84d7c75284ca4cdbc471f1ae4039909,408140,4,11,10,7,6,4,4,1,0,4,4,1,0.36363636363636365,5,0,5,0,1,0,0,0,0,0,0,4,0,0,0,6,0
kimi-k3,cost_tight,cached,kimi_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/cached/cached/result.json,407917ffc1bc6a0b21a10ccd572d6de6634e1fdd22edaa35572c567ac2866822,325628,4,10,9,6,5,4,4,1,0,4,1,0,0.4,2,0,7,0,1,0,0,0,0,0,0,4,0,0,0,5,0
kimi-k3,cost_tight,naive,kimi_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_tight/naive/naive/result.json,89b2c06478f7d68f8b0b23f7c54399bc743feebc89a14aaefe9ca6b1716efbcd,412438,4,10,8,5,3,3,2,1,0,5,1,0,0.5,3,0,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/result.json,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,325314,4,11,11,5,5,4,4,1,0,6,3,3,0.5454545454545454,6,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/naive/naive/result.json,6184d9da2f2f3336472fccc7c21128c33d0646d29fce9d45e09559bf79350537,245632,4,11,8,6,3,4,2,1,0,5,1,0,0.4545454545454546,3,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_tight/naive/naive/result.json,722b26d79aac6262378f83be0ebbba407ef8536bffc99f2a0076295bb9ed5249,359032,4,11,10,6,5,4,4,1,0,5,1,0,0.4545454545454546,2,2,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/result.json,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,307455,4,12,12,5,5,4,4,1,0,7,3,1,0.5833333333333333,7,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/naive/naive/result.json,379eda49865792687c1c2373725635543dd166312dd89f2d8fbc5902ef65b234,374297,4,6,6,2,2,2,2,1,0,4,0,0,0.6666666666666667,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_tight/naive/naive/result.json,0dad8101fa063b96d6f49b5965087366324877486b3b22287a7e8d7820c8e019,334930,4,13,12,7,6,5,5,1,0,6,4,2,0.46153846153846156,6,0,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/naive/naive/result.json,1b46c1a009e35c4d3c1dacb7aaf209f7d7cf43fa65c608eb3e1ff3d630dc4e1b,300083,4,12,9,8,6,5,4,1,0,4,2,0,0.33333333333333337,2,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_tight/naive/naive/result.json,5ecdd25f2785dfc4ebf1619c5f50c67f946402aa104d7c89b87f1fbaf2488ebc,413515,4,9,8,5,5,3,3,2,0,4,2,0,0.4444444444444444,3,0,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/naive/naive/result.json,a013dd4040633bdb4addf7c83dc673aea62aeb15de1c0be511b59d84620978db,367620,4,11,11,6,6,5,5,1,0,5,1,1,0.4545454545454546,1,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/naive/naive/result.json,be7a39071f100512de17711058fdd132b49efa0d4fb4b09b9f140647272c1082,398199,4,10,8,6,4,4,3,1,0,4,1,0,0.4,2,1,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/naive/naive/result.json,86bf957976f42a1929aca78e4637e0d1f3a9bce6ebaa0c15f4308fb24263f7b5,330035,4,11,9,7,5,4,4,1,0,4,1,0,0.36363636363636365,2,0,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0
kimi-k3,cost_tight,naive,kimi_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/naive/naive/result.json,b42feba2a0d61e0e162ad59f39280b40b5059614a1efe1efd0bc9f2815a1b6da,323601,4,9,8,5,4,3,2,1,0,4,1,0,0.4444444444444444,2,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0
kimi-k3,cost_tight,poolact,kimi_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_tight/poolact/poolact/result.json,5889da7a2ec2a96dd64636ca94cfb3160a4efd9041b119e2231631998ec1b3dc,358309,4,12,9,10,7,5,5,1,0,2,1,0,0.16666666666666663,1,0,8,0,3,0,8,3,3,3,0,4,4,0,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/poolact/poolact/result.json,955c0289d9201733b9d0364e86042469e294d21f4b96738de38b699c27e39912,360008,4,12,11,9,8,6,6,1,0,3,4,4,0.25,5,2,4,0,1,0,10,10,8,8,8,4,4,3,0,8,0
kimi-k3,cost_tight,poolact,kimi_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/poolact/poolact/result.json,3a131498318260c2eb2728d270af0e4a03751e00f49b4ccaa8623d9447bba903,258107,4,11,8,8,5,6,4,1,0,3,1,1,0.2727272727272727,1,0,7,0,3,0,7,0,0,0,0,4,4,0,0,5,0
kimi-k3,cost_tight,poolact,kimi_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_tight/poolact/poolact/result.json,c6bf853e2d922eff0f3033160367b80bab05b0578c79b107cf24afdb3247a83c,413665,4,10,10,7,7,5,5,2,0,3,2,0,0.30000000000000004,2,0,8,0,0,0,9,3,3,1,0,2,4,0,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/poolact/poolact/result.json,df2cce1b45ac820fb017f3867e455dc105cb6852ecbe99abace9c41bf3371607,387683,4,12,9,10,8,9,8,3,0,2,5,4,0.16666666666666663,5,0,4,0,3,0,8,12,12,12,9,4,4,4,0,8,0
kimi-k3,cost_tight,poolact,kimi_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/poolact/poolact/result.json,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,329930,4,12,9,10,7,8,6,2,0,2,4,3,0.16666666666666663,4,1,4,0,3,0,7,7,7,4,3,3,3,2,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_tight/poolact/poolact/result.json,a8eae04e576c1388831fcbbf4b768438fb2a730ae024c89cf81c58e272cd8f12,392370,4,10,8,6,5,4,4,1,0,4,1,0,0.4,1,0,7,0,2,0,8,1,1,1,0,4,4,0,0,5,0
kimi-k3,cost_tight,poolact,kimi_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/poolact/poolact/result.json,4d2930f6b81c08e864f8f1d0fce081d38181dae136cc81b62c1ca9813e490e88,404680,4,13,9,10,7,7,5,2,0,3,2,1,0.23076923076923073,2,2,5,0,4,0,8,3,3,3,0,4,4,0,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_tight/poolact/poolact/result.json,479b57fc0e96c472a95bd6d660ba598c53deb2d264bb2e8c7c90ecef6555b7e2,414879,4,12,9,10,7,6,5,2,0,2,3,1,0.16666666666666663,4,0,5,0,3,0,8,7,6,6,1,4,4,1,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/poolact/poolact/result.json,5fba01cae869ca00fc661ff5dfb4f24fdf8c47284d78637f97eaccaf0d84a3e6,490500,4,12,12,9,9,7,7,2,0,3,2,2,0.25,2,0,10,0,0,0,12,2,2,2,2,4,4,2,0,9,0
kimi-k3,cost_tight,poolact,kimi_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/poolact/poolact/result.json,965268a18d22261b38c6ff8ecb23db4dea87754405188fedcb98ce4d99acd727,419438,4,11,9,9,7,5,5,2,0,2,0,0,0.18181818181818177,0,1,8,0,2,0,8,0,0,0,0,4,4,0,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/poolact/poolact/result.json,a311ab0b6aafef55ed0c3e29431a627814c700ae5964f82fbe5940366772bf3f,413257,4,12,10,9,7,6,5,1,0,3,3,1,0.25,3,0,7,0,2,0,10,6,6,6,0,4,4,0,0,7,0
kimi-k3,cost_tight,poolact,kimi_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/poolact/poolact/result.json,87d806081276c7156470d8a01da785415c58833296b1fabbbf8b929c95b8704a,541724,4,12,8,10,6,8,6,2,0,2,1,0,0.16666666666666663,1,0,7,0,4,0,8,3,3,3,0,4,4,0,0,6,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_cc21d41b2876cf17c0d61b4a301b8766cdb18f63cc84cbeb27ed9244a6e8665a/result/cached/result.json,f8068220250289fa5e0bb0ac2023f49518d6d0466a389464745ea2c218574614,509734,4,44,40,28,25,8,7,1,0,16,5,3,0.36363636363636365,10,6,24,0,4,0,0,0,0,0,0,4,0,0,4,25,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_1b2b9cdda559dac0208bc033ce882926bcf5900365ff5756b8c1db186c872834/result/cached/result.json,826a45727cfcac9fa3f40289c2ac3b64a2e078f38d5095c1db69f4d4474d45ba,406669,4,43,42,13,12,8,8,1,0,30,8,7,0.6976744186046512,31,4,7,0,1,0,0,0,0,0,0,4,0,0,3,12,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_9146b7d22d7670c18892cbae94de1c3b555a8585287460ec7b29d505d152de4d/result/cached/result.json,b268dc7637547a286469b37f6f6d3971620ff2855d16b8ae7370d873d0835eaf,363027,4,47,46,23,22,12,12,1,0,24,12,6,0.5106382978723405,26,1,19,0,1,0,0,0,0,0,0,4,0,0,9,22,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_0b64ca4c91f85a29e7f372f8f6594df684b51940cd9cb160f4b9244459742839/result/cached/result.json,7d6bb1ae296f2aa4590b15fef2180b221c3f854c657f2cff4d690704180799c1,418165,4,44,43,21,21,11,11,1,0,23,10,4,0.5227272727272727,20,5,18,0,1,0,0,0,0,0,0,4,0,0,4,21,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_edd930269f83330009c93ae60f774f0e53e0bf63aefab13ff3592274e998740b/result/cached/result.json,dc2d0f2e22b5c126bff665e3b63e87021eb727789a9df0ac2526a27947a3b85d,349349,4,39,37,17,17,11,11,1,0,22,11,8,0.5641025641025641,24,4,9,0,2,0,0,0,0,0,0,4,0,0,0,17,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d8dc29f67c4fe20a003af8c37c2acd7973cf4553bb5156a574d159a1e47c5df4/result/cached/result.json,c38aae51f8f2e96ed363fce9de7f0220abb5c87d6160eb2c4a0e5f67541e426b,364675,4,44,41,18,17,11,11,1,0,26,10,3,0.5909090909090908,29,0,12,0,3,0,0,0,0,0,0,4,0,0,3,17,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d49784b1ae12b587a651c8f6c699c017a184a831377f51bb327cb9426a09761a/result/cached/result.json,5f950c47027d4be352fc8992abd64cef88cc22e25dc1fa316733645eb3f9d9fc,429374,4,42,42,16,16,10,10,1,0,26,8,5,0.6190476190476191,27,1,14,0,0,0,0,0,0,0,0,4,0,0,2,16,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6594e61dcb1cef9e0d60114cbf1a93c3ff18e7e125dc1850dc26909dd903a6d3/result/cached/result.json,d173550e89e4df86f0e3745171b494c7ca577680defb9c778d12b0a0778fe0f3,387633,4,43,40,21,19,13,13,1,0,22,9,5,0.5116279069767442,18,4,18,0,3,0,0,0,0,0,0,4,0,0,3,19,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,8,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_831de201ff164311097ecf83f8cb060204d0dd1fda18971f6f3d82de64e01e16/result/cached/result.json,32c548316647ee5d7dac8acd88d5939c146d80d576ebd879cf4dd6865081b604,413846,4,48,46,24,23,10,9,1,0,24,9,6,0.5,17,8,21,0,2,0,0,0,0,0,0,4,0,0,9,23,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,9,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_417ccdfaa453b9db08d045aba50430f23507ac81bb2cf242090150bafdf3e832/result/cached/result.json,663d7c4250acda82e2deaad0b6a4ececf150bdc743f7d1856082baf757466275,364802,4,48,46,23,22,12,11,1,0,25,9,6,0.5208333333333333,21,6,19,0,2,0,0,0,0,0,0,4,0,0,8,22,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,10,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b3cff992392689c204b0c146e9ce9622a88b03f43d62896a8b374525066826a6/result/cached/result.json,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,528527,4,45,42,20,19,5,5,1,0,25,4,1,0.5555555555555556,13,2,27,0,3,0,0,0,0,0,0,3,0,0,6,19,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,11,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b4a37e38fa3da62236abb0d3d4ab3f0d9ef62197e43c8b6d8337f9744f9eee40/result/cached/result.json,352e17d1eff82d0daa2997d583305bf92a5d2a9f91f2fc0d8e7f6c1ea1dc4ab0,543787,4,43,42,24,23,9,9,1,0,19,7,5,0.4418604651162791,15,8,19,0,1,0,0,0,0,0,0,4,0,0,3,23,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,12,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_061cbe5c5b65c10a75ab0d9b1ba0a6a707ed44fa7cee26fa14a315a0ccada5f3/result/cached/result.json,710d2b3018e448eb96130fd0a57efefcaa745358b5076cbb392e3ac1232c24a6,466159,4,47,46,24,24,11,11,1,0,23,7,4,0.4893617021276596,12,4,30,0,1,0,0,0,0,0,0,4,0,0,9,24,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,0,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_e9ed6ea3c7f1425b157358a4df4cd8d246235cc82e5dd9c8faf7c703cd919818/result/naive/result.json,295bbde09b30f5a6831792717a2f4a5a525bdc18983d24ee75d4fe704870e98e,439261,4,39,36,17,14,7,7,1,0,22,5,2,0.5641025641025641,15,7,14,0,3,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,1,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2f36ba6f9e0a4f1721beea7f5b4fb93b5beb2d9c47482239772d2965630bb09b/result/naive/result.json,d23485a47511a586146ca842c6f845dd9cf1634bceb0540d871722c331e0ce10,398757,4,41,39,16,14,8,7,1,0,25,7,6,0.6097560975609756,26,6,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,2,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_edb2bae9029f75d3f784bc8b321c6c54fea01ac9951fd8885aecbb784663ddad/result/naive/result.json,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,337387,4,39,38,18,18,11,11,1,0,21,11,5,0.5384615384615384,22,1,15,0,1,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,3,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_322d009089eac014785c48f8174f8ce32f5cfe461892152f4f977d97f85be5d9/result/naive/result.json,06e260d99a301d363cc683c28d728577ba4cef07948e67880a7d166b40a91421,396933,4,40,40,22,22,11,11,1,0,18,11,5,0.44999999999999996,17,4,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,4,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8a69b258b8320d6242c9cbb425776cd3d2a8e9796273a697125fe4c6b85ce0e5/result/naive/result.json,d51e25d4e938e93529f022d0602f34c256d8177ea20f76f063fa5617535cf422,347443,4,40,37,16,16,9,9,1,0,24,9,6,0.6,21,5,11,0,3,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,5,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_baf1e5e6466120a05daa0c58b8d3449872397b73ad14a193c787b8c633f31a05/result/naive/result.json,52eda2231308608e5e1530912c694354500b0b5da9d209108d05a6fd56ba1189,433901,4,40,38,20,20,11,11,1,0,20,11,4,0.5,19,2,17,0,2,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,6,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_89b3450272947d11e5f61be8aae2d41d6fc0db7fa5e0909cf260c4c63c42c1ee/result/naive/result.json,dcfc257b7d3ea094bd7545097e1a6555a32752c989216cdbcd2586c671a43728,460574,4,40,40,16,16,11,11,1,0,24,9,6,0.6,23,2,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,7,phantom_seed1,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_fb697d6d78c3e8c964f247032d948b384965bd21283b04efdaaeffd93b94a6ae/result/naive/result.json,49d43e0b99145c337809f7c87ac68fb3b5ca6ef344d6c62ea2ce459eb641ca95,420482,4,38,36,18,16,12,11,1,0,20,9,4,0.5263157894736843,16,4,16,0,2,0,0,0,0,0,0,4,0,0,0,0,0
