model,source,question_id,family,free_score,tight_score,score_change,free_visible,tight_visible,free_unique_articles,tight_unique_articles,shared_articles,common_article_prefix,same_first_article,tight_is_free_prefix,tight_term,free_term,tight_trace_path,free_trace_path
kimi-k3,phantom_seed3,25,whatis,1.0,0.0,-1.0,18,2,17,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q25/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q25/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json
kimi-k3,phantom_seed3,26,whatis,1.0,0.0,-1.0,19,3,19,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q26/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q26/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json
kimi-k3,phantom_seed3,27,whatis,0.2857142857142857,0.0,-0.2857142857142857,24,4,23,3,3,3,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q27/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q27/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json
kimi-k3,phantom_seed3,28,whatis,1.0,0.0,-1.0,14,3,14,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q28/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q28/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json
kimi-k3,phantom_seed3,29,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q29/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q29/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json
kimi-k3,phantom_seed3,3,whois,1.0,0.5,-0.5,13,2,13,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q3/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q3/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json
kimi-k3,phantom_seed3,30,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q30/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q30/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json
kimi-k3,phantom_seed3,31,whatis,0.5,0.0,-0.5,6,2,6,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q31/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q31/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json
kimi-k3,phantom_seed3,32,whatis,1.0,0.0,-1.0,9,2,9,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q32/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q32/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json
kimi-k3,phantom_seed3,33,whatis,0.0,0.0,0.0,25,3,19,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q33/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q33/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json
kimi-k3,phantom_seed3,34,whatis,0.0,0.0,0.0,30,2,22,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q34/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q34/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json
kimi-k3,phantom_seed3,35,whatis,0.0,0.0,0.0,24,2,12,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q35/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q35/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json
kimi-k3,phantom_seed3,36,whatis,0.18181818181818182,0.0,-0.18181818181818182,12,7,9,3,2,3,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q36/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_36_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q36/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_36_r0_s2200.json
kimi-k3,phantom_seed3,4,whois,1.0,1.0,0.0,9,3,9,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q4/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q4/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json
kimi-k3,phantom_seed3,5,whois,1.0,0.0,-1.0,9,3,9,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q5/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q5/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json
kimi-k3,phantom_seed3,6,whois,1.0,0.0,-1.0,30,3,30,3,2,2,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q6/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q6/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json
kimi-k3,phantom_seed3,7,whois,1.0,0.0,-1.0,14,3,14,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q7/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q7/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json
kimi-k3,phantom_seed3,8,whois,0.0,0.0,0.0,15,3,15,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q8/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q8/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json
kimi-k3,phantom_seed3,9,whois,1.0,0.0,-1.0,25,3,25,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q9/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q9/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,6,whois,1.0,0.0,-1.0,30,2,28,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_dc09a92d9b77d863e30d52c90596896b2d305f5703c593e34131a9b74b675eb3/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_013820f073c75c9ed3b2911bf276be3aa6b69ec4946b580f56bf14167cf7c7b0/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,29,whatis,0.0,0.0,0.0,29,8,18,2,2,1,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_7e3ecfcf214a292428e93bc9360aaea839fece3d28a6e59fa747eff1180d0efc/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_29_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_027682f3ce1506f5b79126aedb340c5bd1848d76db444eb5a1dfe3928cda1e49/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_29_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,5,whois,0.5454545454545454,0.0,-0.5454545454545454,19,2,19,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a051c2a34f3c87bdf766667733f5c83aeeba5e6628094ef66a699be1e08d29c3/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_07fe7a3e507397224a836962913010f697050abb0101b21f359cbccbcfdd19b8/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,13,whois,1.0,0.0,-1.0,3,2,3,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_51dec66f715ef73da5d2f0cb57f78bc98b09f57da5d7efd500c1099fd395f3e0/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_09e1b5580702babd06caf9034d2779b516b3338a6e9616766087e543deca3077/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,33,whatis,1.0,0.0,-1.0,7,3,7,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ae34cbc46840c2fc57c3b994339e66b7fed268cf960cb6c18a4aaf6d1a293004/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_0e49f9b2c85ee1e9f4697bc19d5eda35b249b45106f96cd1dfb84ff9191324f5/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,21,whatis,1.0,0.0,-1.0,13,5,13,3,3,1,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_feb8e7b505421627534b8bac3ec02090f3dca638c11637a3769afd8138816383/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_21_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_118e05dfcebc36b1bf366029d1bd59f4839bf133071788201ff39397a3432dfc/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_21_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,19,whois,0.0,0.0,0.0,12,3,12,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_f7b6435a87d1f99e2f35e16adf9e249217ae008676f8f0d59a7693839426b40a/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_18576f4e4a1e2e9bd448f91012ba80f75bd45f824239a678aa08d8ada39c3fbb/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,4,whois,1.0,0.6666666666666666,-0.33333333333333337,7,3,7,3,2,1,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6d93f04dab35d55c4b6bafcf2b22058d9feb6f163a4f596290d68d9226c180e2/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_1d9a502275a8f333ce8b8f95dd723a49ada70ae6735ce49ea9877c669a508932/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,30,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d3e2f17634f1126547424dc2500a958e1aaea92322ac076379da73cface63105/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_1df00238b6bc637d82f34e6ae41ee9ea5ef617251305732780e2de713a2d9a8f/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,0,whois,1.0,0.4,-0.6,6,2,6,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_549f34ab92e2dfe1420550171208e00345919fa311de22542ef266d40bc2e2e4/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_224fecd39c3bad43a0d4d9cafd529c58b9720b7b25161fac0473eb0a1270a38b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,11,whois,1.0,1.0,0.0,4,4,3,3,3,2,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_64ed81dcc1a8f4f72a10600fe106ddd0a1644faa2f57f91a10b78365efc0fb91/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_272e0ef7d99f1767d648e93a80d275fa13880a88dcb1b1df8f250161be81b81e/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,10,whois,0.23529411764705882,0.23529411764705882,0.0,3,2,3,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_3b54899e4be70024378e580d4f80fa5c45b49a1b0cafe3654833bc443f78a173/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_28e7f47c6e5488ad44365eb9865ca8dff15cec64ac1b85201b994868f609caea/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,35,whatis,0.0,0.0,0.0,29,2,20,2,2,2,True,True,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_0301812214a28f0f7cc445f6624a39681b07eb07d4bdb1694461b691c707a167/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_32dc2b0492a7d19f0709392b382d933ae13c8dd5f61a10aed5fb60af3134368a/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,11,whois,0.5555555555555556,0.0,-0.5555555555555556,15,3,9,3,3,1,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ab38c52448bc5076fcddc37ccce82c90be87f9144ff27fd9560ae428830922dd/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_35912cc5384f64d59d6bf82ac4c58f3c7bffc05020b8baf6c1b83401ae081149/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json
