model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_path,trace_sha256
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed2,33,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,313.25032028369606,1192.76493024081,1192.76493024081,900.0,1.3252943669342332,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q33/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_33_r0_s2200.json,64036e50ab2043e83bb9b1050044a90f7ac49d2135bc8de6e9c77071717c7be2
kimi-k3,kimi_original,cost_free,whatis,phantom_seed2,34,0.16666666666666669,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2648.803851902485,2648.803851902485,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q34/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,2620459202646ab2d8c31f7e6df3b3897c87788c7f999a1ff83686f828ec10a4
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed2,34,0.16666666666666669,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2075.0998777057976,2075.0998777057976,3000.0,0.6916999592352658,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q34/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,3f38c1d499541d48fa26cffcf3dbed79540775e794f9f834dde17ebd4e4c7fb9
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed2,34,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,283.23866106569767,1180.9648491442204,1180.9648491442204,900.0,1.3121831657158003,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q34/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,fb122d4d12a7f9f09fc4edcdf76868f07e4f83799ec377aa679acc5dbbf501a4
kimi-k3,kimi_original,cost_free,whatis,phantom_seed2,35,0.0,natural_answer,natural_model_answer,19,19,0,18,18,17,17,0,0,0,17,1,0,0,5139.550524223596,5139.550524223596,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q35/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_35_r0_s2200.json,a9ea1c3c673a3f61162ecea3a27e8328f033521904e0f4094333e7f6519399e6
kimi-k3,kimi_original,cost_moderate,whatis,phantom_seed2,35,0.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2966.7053615953773,2966.7053615953773,3000.0,0.9889017871984591,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q35/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_35_r0_s2200.json,6c478af075ef8c13227fe886ed1886d0ee5cd2accb6146d95b7a2ba58c18a60c
kimi-k3,kimi_original,cost_tight,whatis,phantom_seed2,35,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,296.11047277227044,907.3873283341527,907.3873283341527,900.0,1.008208142593503,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q35/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_35_r0_s2200.json,f0312d7b07bfac67cd994690151d7a9ae699e861891479d37eb1dd75bb626f15
kimi-k3,kimi_original,cost_free,whois,phantom_seed2,4,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2450.99493233487,2450.99493233487,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q4/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,4c10002fb27e6e61e25fd4d9f51b916c77124a1bf080ba0c43f10d4eb31470fc
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed2,4,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2145.1940230466425,2145.1940230466425,3000.0,0.7150646743488809,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q4/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,3a10bdc4c9754f718b3d2af89075417058eb024291bebcb0388d1433a23abdb6
kimi-k3,kimi_original,cost_tight,whois,phantom_seed2,4,0.6666666666666666,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,309.80160591192544,903.4937958512455,903.4937958512455,900.0,1.003881995390273,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q4/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,e9c75a77ac16e49d7978c2235a461741838991964c778bc7ad904e213d560114
kimi-k3,kimi_original,cost_free,whois,phantom_seed2,5,1.0,natural_answer,natural_model_answer,13,13,0,12,12,12,12,0,0,0,12,0,0,0,3582.9828661866486,3582.9828661866486,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q5/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,1686957f113732798721c6a4f3909dafca95a59e96a4fe740f2f26025c891b19
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed2,5,1.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2988.70242937468,2988.70242937468,3000.0,0.9962341431248933,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q5/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,3905f77a1f7a5ad9ba0541b487e84d45b782f4da30a96ddac33377e575fb56d0
kimi-k3,kimi_original,cost_tight,whois,phantom_seed2,5,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,306.57833489589393,919.9619479291141,919.9619479291141,900.0,1.02217994214346,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q5/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,f90075facb83ef9ecc8dd713e1e7492b2b53f9473fed294a65aefc31c4fb292d
kimi-k3,kimi_original,cost_free,whois,phantom_seed2,6,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2092.304650330916,2092.304650330916,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q6/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,8308185e3b930fc42dbf6b257254fc6b8f258e2f775ff35fae1041ba07dc60f3
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed2,6,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2092.304650330916,2092.304650330916,3000.0,0.6974348834436387,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q6/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,81acf002b6ac7042ac0fbec9298ab210d062a534329c152f17c2eaf83f4b3009
kimi-k3,kimi_original,cost_tight,whois,phantom_seed2,6,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,318.7697670981288,905.4277726542205,905.4277726542205,900.0,1.0060308585046893,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q6/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,4c2e5cdb2cb0b9e66ae0d925ef83f2c8ddb6eb0ac96502f871279eeeae893fbf
kimi-k3,kimi_original,cost_free,whois,phantom_seed2,7,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2700.9992152638733,2700.9992152638733,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q7/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,4cd4b88bbe388916096252db1f7065399d4a2c7e0c1fba0319722d1b4c370c19
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed2,7,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2391.9018433522433,2391.9018433522433,3000.0,0.7973006144507477,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q7/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,a1deaf13e36b6dbd49437e9c26f85b7de75d66684204c4603aa73b55b062efa6
kimi-k3,kimi_original,cost_tight,whois,phantom_seed2,7,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,309.09737191163003,1193.594943843782,1193.594943843782,900.0,1.3262166042708687,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q7/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,e9a563c889fb4510c7ea61de5ed395bc2f8be5800ab1fde5cd16fae6596a7896
kimi-k3,kimi_original,cost_free,whois,phantom_seed2,8,1.0,natural_answer,natural_model_answer,21,21,0,20,20,20,20,0,0,0,20,0,0,0,6003.392232879996,6003.392232879996,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q8/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,465c2efcd6524a640b3a10ed554ff2daf1e4cf6e6e56c2f0b383d89f11debc31
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed2,8,0.6666666666666666,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2701.694053085521,2701.694053085521,3000.0,0.9005646843618403,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q8/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,94ab4726af142889bcbe019ef9e2931081dc764737ad638baa2b3b543579875b
kimi-k3,kimi_original,cost_tight,whois,phantom_seed2,8,0.6666666666666666,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.367121072486,895.367121072486,900.0,0.9948523567472067,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q8/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,12dd902c6d334b87dc762734288efd1391474ad0b9650faba124c4ca34bcaa5b
kimi-k3,kimi_original,cost_free,whois,phantom_seed2,9,1.0,natural_answer,natural_model_answer,15,15,0,14,14,14,14,0,0,0,14,0,0,0,4206.306713372469,4206.306713372469,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q9/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,4f3da2c3744b19b93c809115fca5fac440a20a69fae1ab90f0d272e3045f74ed
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed2,9,1.0,time_budget_exceeded,forced_model_answer,10,11,1,10,9,9,9,0,0,0,10,0,1,317.1627157833427,3011.358423018828,3011.358423018828,3000.0,1.003786141006276,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q9/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,e66de17e213adeebf622453e3e3070195f299da8e704f919f974b39b8967aaca
kimi-k3,kimi_original,cost_tight,whois,phantom_seed2,9,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,304.2070250120014,1160.9120314754546,1160.9120314754546,900.0,1.2899022571949494,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed2-q9/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,5947811a5fa74b9b54b8e22abf29b72ea800fbf85b7993263c405be7392bdbe0
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,0,1.0,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1812.833813559264,1812.833813559264,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q0/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,bd8e64281400544bc2382d9c5b3b61be6f43398d4adcc67e424f0749f35b14d9
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,0,0.47058823529411764,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1812.833813559264,1812.833813559264,3000.0,0.604277937853088,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q0/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,f60b6105e6d29d73ea84002cde5a006a972943c07047684548f27258454b1c60
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,0,0.4,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q0/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,dec905f4ae89cf899205d7ffef167820532d35c9eb6cebe15cdc3af20a66e75b
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,1,0.6666666666666666,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,926.3709232117981,926.3709232117981,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q1/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,0481a3978344b579c93d53585859276a570b2d9847593017118f4ae3389ad98f
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,1,1.0,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1829.3072879035026,1829.3072879035026,3000.0,0.6097690959678342,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q1/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,6e17d47f65f61e54c94d566933212ddb9c8dfb01018a423a3eaa1e11b9b08317
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,1,0.6666666666666666,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,303.48506635054946,926.3709232117981,926.3709232117981,900.0,1.0293010257908868,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q1/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,0cc3bb037e04e23e3e697290290a5d18c5d8e501dd3b0f2e5095af3f02df8538
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,10,0.23529411764705882,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,908.8126324303448,908.8126324303448,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q10/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,0e20d59efb42e5589dc3eb6cdb9638150ce224f4b83bf6a604dab45961e93944
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,10,0.23529411764705882,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,908.8126324303448,908.8126324303448,3000.0,0.30293754414344826,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q10/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,8395169b49291e817d1c7170ca1cd6396cac0ca0dec05dfa634c54364a9d12b2
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,10,0.23529411764705882,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,312.9387570451945,908.8126324303448,908.8126324303448,900.0,1.0097918138114943,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q10/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,6b11c8c2f66dbe6c2bc95522d77da32da723a7d6a31d4e0fcaa10a24c2db8487
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,11,1.0,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1179.6856113430113,1179.6856113430113,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q11/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,d9207450814b261db72cbcaee9a6bd82c2b4be81d0d44071eb92a14acc2ee059
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,11,1.0,natural_answer,natural_model_answer,5,5,0,4,4,4,4,0,0,0,4,0,0,0,1179.6856113430113,1179.6856113430113,3000.0,0.3932285371143371,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q11/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,b5c8a13d1d3460b1b0043d548d49ce368efe870d64f43d8b1d5bfcbd1ce25c65
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,11,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,884.9983040522784,884.9983040522784,900.0,0.983331448946976,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q11/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,8faa3b587183199162af091da3576bcae1ab2c617c56f9c2539799212b3a168f
kimi-k3,kimi_original,cost_free,whois,phantom_seed3,12,0.2222222222222222,max_steps_reached,forced_model_answer,30,31,1,30,30,29,17,12,12,0,17,13,0,0,5094.4714991841465,5094.4714991841465,,,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q12/cost_free/single/kimi-k3_cost_free/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,db39a835a152b8451fae50e406584a900c6ec5f084018616f5bcf78de2b289eb
kimi-k3,kimi_original,cost_moderate,whois,phantom_seed3,12,0.0,natural_answer,natural_model_answer,16,16,0,15,15,14,10,4,4,0,10,5,0,0,2996.622025715187,2996.622025715187,3000.0,0.998874008571729,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q12/cost_moderate/single/kimi-k3_cost_moderate/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,98332a5735649685bf946d548fa8d5a7bb7707e61253c975d0000f2867c23134
kimi-k3,kimi_original,cost_tight,whois,phantom_seed3,12,0.0,time_budget_exceeded,forced_model_answer,6,7,1,6,5,5,2,3,3,0,3,3,1,305.1749663800001,916.09450513497,916.09450513497,900.0,1.0178827834833,0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/expgym/restricted_search/phantom_seed3-q12/cost_tight/single/kimi-k3_cost_tight/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,fd67ae9ad10d012cf960fa5a5ab65bbd3a66fd2363451bcb613bfb5945e34e82
