slot_id,model,model_id,beta,item,data_source,question_index,seed,repeat,system,scenario,strategy,main_overlap_slot_id,count_as_additional_main_sample,source_path,source_sha256,source_collection,original_execution_cohort,original_source_tree_sha256,source_bytes,source_schema_version,source_repository_commit,source_repository_tree_sha256,evaluation_questions_sha256,agent_id,terminal_message_id,terminal_llm_call_id,terminal_text_sha256,terminal_forced,terminal_finish_reason,extraction_source,old_answer_source,termination_reason,old_missing_final,new_missing_final,old_answer_sha256,new_answer_sha256,old_score,old_score_recomputed,new_score,delta_score,execution_complete,old_score_complete,new_score_complete,old_metrics_json,new_metrics_json,answer_changed,score_changed,runtime_counterfactual_changed,runtime_counterfactual_responses,reason,new_scoring_status,old_scoring_status
whois:gpt:beta1:phantom_seed2:10:R1,gpt,gpt-5.6-sol,1,phantom_seed2:10,phantom_seed2,10,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_cd89358a7cba8d5f8bce814e41fc7452b59fbcbabf9e176907c3c89141c39f5f/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,f33cb206e52ff63e677f48a72267839a806cfe94d0812e2a5299085a694311d3,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,33398,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0005,llm0002,896dd1a4da0523b4f045e22683c359e5258c98ac58bc31f0a0ca1dffb66187f4,False,stop,parse_final_answer_native_terminal,natural_model_answer,natural_answer,False,False,1c3dd56e4d53047915e72bb148afeb340a89763f845326c8da0f3b3ac5ea52c9,1c3dd56e4d53047915e72bb148afeb340a89763f845326c8da0f3b3ac5ea52c9,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:11:R1,gpt,gpt-5.6-sol,1,phantom_seed2:11,phantom_seed2,11,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_cd94af96e9e1f07ec8ae56560b553a4746816634ff8f50dabaca55ae1f2d17a8/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,8c6ca092ada0aa37db0854c12410759adf4b449c0073b9d61be8adfe7d137738,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,40795,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0008,llm0003,95b2ab1b2c0b86381f03efd8be809e5d140d5d5fa3ca33db413ba0c6020ae384,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,840cc7efd9d2d9591f1ec5c57d36799c35ae4c002a40b661a850b0b8c8e41d60,840cc7efd9d2d9591f1ec5c57d36799c35ae4c002a40b661a850b0b8c8e41d60,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:12:R1,gpt,gpt-5.6-sol,1,phantom_seed2:12,phantom_seed2,12,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_d072b53ee2d3732607b2ab7842b672fba64152e7769bf44e1f73e9520a881725/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,6da39c2f2c74e312d9ba8650af39812ccd2b2dea27d20e877b98ac0893e7f377,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,42493,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0008,llm0003,e70d3b5659427c2035efa9e9ec276880570127636a92ad6cec1aa0477f1361cc,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,2f484547a70539e36c331e7c1952551dbef0f549db3aad17657bcbcf50a9883d,2f484547a70539e36c331e7c1952551dbef0f549db3aad17657bcbcf50a9883d,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:13:R1,gpt,gpt-5.6-sol,1,phantom_seed2:13,phantom_seed2,13,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_06ffd6624c1fbf7cf0f581c87a9f9fc751d2c44813b61a8c9690ec61ae35bc20/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,6d2e65d7025e6f053e9d166d5fad935e5b146667fb8213a707fab9560b15639f,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28257,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:14:R1,gpt,gpt-5.6-sol,1,phantom_seed2:14,phantom_seed2,14,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_3bdbc6bd3a23e6cb7c555806363f69899400db4d09452ed378770571b40a7392/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,c61fc41cb9f7924bc9f440b7ebf8e72521f9eb9687e11ceba3d75b910771f761,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,41723,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0008,llm0003,6ce27fa8adada32c3cd51da695d7e7ca393509c7c4ef568cf38e4a1da537f3e9,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,35e769f75bf097b7ae8d5cb5798bf49e81b55e15850be6187ea8e7777d737b44,35e769f75bf097b7ae8d5cb5798bf49e81b55e15850be6187ea8e7777d737b44,0.5,0.5,0.5,0.0,True,True,True,"{""f1"": 0.5}","{""f1"": 0.5}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:15:R1,gpt,gpt-5.6-sol,1,phantom_seed2:15,phantom_seed2,15,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_ac965b8461f76021011ef6fff40b053365fa53076cc9aebb2bccff44f267e547/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,dee5003e36177fd6e8189ba96578b9ac336a1d4dbae6a0dcc21f3730734253bc,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,29060,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:16:R1,gpt,gpt-5.6-sol,1,phantom_seed2:16,phantom_seed2,16,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_2dff5c22eb85501a6da28e93dc1c8d452e795cfb3f3e512345ef671f91fb38ab/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,62f04d2deeb2b8f8eb8d68947679f981bd86f9691a328102c578e1a234321d34,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28734,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0006,llm0002,e70d3b5659427c2035efa9e9ec276880570127636a92ad6cec1aa0477f1361cc,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,2f484547a70539e36c331e7c1952551dbef0f549db3aad17657bcbcf50a9883d,2f484547a70539e36c331e7c1952551dbef0f549db3aad17657bcbcf50a9883d,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:17:R1,gpt,gpt-5.6-sol,1,phantom_seed2:17,phantom_seed2,17,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_216ec39ce38477dfbd68d723683076e8d5c55557bf6ab3ce788cc57bf00280f1/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,84c04099a854308f1bb99b117b196a3b4560a612ed631ffa5f8d1b027c1f66a5,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28669,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:18:R1,gpt,gpt-5.6-sol,1,phantom_seed2:18,phantom_seed2,18,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_f877a1c5014bbb17672153c59683038884d5f42f81ef0297ebdc36979c3e4f6b/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,4fa6079eec54c81652298e3e76b6498723cd96d0f0c824e715e2da5d378afe45,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28320,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed2:19:R1,gpt,gpt-5.6-sol,1,phantom_seed2:19,phantom_seed2,19,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_0aad66f2dce8f08c420df00ea7d9e4aa1432902c8b5e9b6d89fa099026947655/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,2d9d1ba03e7b862180f0692aa63df7eaa513a388c568f76607bb02e85d9490c8,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,35020,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,0bac202d2a2fed310d2cdae4d75a344011d108dc3f21231310692e864d28a795,0,m0006,llm0002,6e262980aa96b010176a469391b512dd454afa19e6a7d0a158ea1b8afab3ab8e,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,9d46efc2810f7fdefda137619ce1d387826c6e8860d690cce5ef073fc57a5d56,9d46efc2810f7fdefda137619ce1d387826c6e8860d690cce5ef073fc57a5d56,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:0:R1,gpt,gpt-5.6-sol,1,phantom_seed3:0,phantom_seed3,0,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_5a49591882b89ea244f90a6d5b50a53eaa5a3e984bfc3136b276111d94d3e1cf/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,663cd91153d05cd6687c97004b0577eb760177f6fb35274a52e161403b41e9cd,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28642,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0006,llm0002,10cd4e08c68928765214d1e6f2c7154811dc22e3ec339d63039ebcb2913f2572,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,ef6f2aabc7248777e3d7c8cacb75a269f1e7b1767406d1c5954555f8c24678aa,ef6f2aabc7248777e3d7c8cacb75a269f1e7b1767406d1c5954555f8c24678aa,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:1:R1,gpt,gpt-5.6-sol,1,phantom_seed3:1,phantom_seed3,1,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_0bbf4995a6f101e906ac9b133174986f3cd9accfdf709e54972f388c708c8b53/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,6c2b0c7f44e41b7ff3f83b75e489ddbf2cfce6b3c918b16b5a4b1b5237b98c0b,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28546,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:2:R1,gpt,gpt-5.6-sol,1,phantom_seed3:2,phantom_seed3,2,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_3a454b10e14645a3e6545d6d31c9c87a03adf56483dec2930d5a2a1cf70688fe/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,d37d0458e783d3ec143014bf74bf5eebed582f8cbf03203f53275613a8687f7b,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,41136,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0008,llm0003,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:3:R1,gpt,gpt-5.6-sol,1,phantom_seed3:3,phantom_seed3,3,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_da372adb3b704316fd039ed42db4171d30f297f210907ce245dfbf34e7231951/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,c8041d75b6f813f5589bc812b987ab1e2f1e415457a16f44f230f0a45a56c99f,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,42900,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0008,llm0003,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:4:R1,gpt,gpt-5.6-sol,1,phantom_seed3:4,phantom_seed3,4,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_088772c6153e721b13a1fa2226a5059b095e4cdf6fcd9e56f82ec576889f065f/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,fdace75a90f69564bb9f7059d149606ffe5c256e770007070ec1eae41ea0567f,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,28560,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:5:R1,gpt,gpt-5.6-sol,1,phantom_seed3:5,phantom_seed3,5,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_4ec982840e606b966df0db976094bb5e88712a95efd62a10a8e8262942eef69f/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,3d22ce230716703a50b449e8dd8ac2d903899c3895287002016e6368315de8dd,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,29040,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:6:R1,gpt,gpt-5.6-sol,1,phantom_seed3:6,phantom_seed3,6,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_b6e807dbf2455732377c40a7a1012593d06cd5c2a6966bd06686ed521858b83c/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,917fbc6ea0d95323952d4880853abaef5cf36a450754c0b9f3977f234d5a8f7c,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,29211,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0006,llm0002,983d9003e9b63ebc7ef4a9ca7cfefb2ba6d70359cc635219b9e8aaacb7f6a42a,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,14c4849191d018fc8b00b02dc1e49d9f8b36a152066023b3b4c609b2f62ba328,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
whois:gpt:beta1:phantom_seed3:7:R1,gpt,gpt-5.6-sol,1,phantom_seed3:7,phantom_seed3,7,2200,R1,expgym,restricted_search,single,,True,whois_budget_20260916/raw/whois_budget_gpt_formal_20260916_v1/invocations/job_8ad50fe66cfb8299629bac3fe2fa4ca161120d4102214781aa2bd08485468389/result/gpt-5.6-sol_custom_beta_1.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,63a394e686944dfd0e9cb8a3f411cb27c9bb8667f2778ab14b1e6edc7b139bbe,whois_budget_gpt_formal_20260916_v1,original_mixed,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,54223,2.1.0,5bf4ff7923e56b319d7f938da606c94ca9210664,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,43bb9b2a09a5230abdacbd175ebb7328b0703e9c6d99707ed1494a82a6624581,0,m0008,llm0003,b1376becba785337f02e04a2c1ea2486913d4866bc35a4542caca672ff36285c,True,stop,parse_final_answer_native_terminal,forced_model_answer,time_budget_exceeded,False,False,278a6c5959218b66844bac81a66d9ecdac4e564a83a73ff3aedcfe0c9c99dc1e,278a6c5959218b66844bac81a66d9ecdac4e564a83a73ff3aedcfe0c9c99dc1e,0.0,0.0,0.0,0.0,True,True,True,"{""f1"": 0.0}","{""f1"": 0.0}",False,False,False,0,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1,historical_adopted
