model,system,scenario,regime,strategy,metric,slice_kind,slice,source_input,source_row,selected,cohort_id,reason
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,family,nasbench101,old_absolute,3998,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,family,nasbench101,old_absolute,4005,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap0,family,nasbench101,old_gap0,53,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,family,nasbench101,old_absolute,4009,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,family,nasbench101,old_absolute,4016,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap0,family,nasbench101,old_gap0,54,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,family,nasbench101,old_absolute,4020,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,family,nasbench201,old_absolute,4026,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap0,family,nasbench201,old_gap0,55,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,family,nasbench201,old_absolute,4030,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,family,nasbench201,old_absolute,4037,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap0,family,nasbench201,old_gap0,56,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,family,nasbench201,old_absolute,4041,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,family,nasbench201,old_absolute,4048,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap0,family,nasbench201,old_gap0,57,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,family,nasbench201,old_absolute,4052,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,family,paramnet,old_absolute,4058,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap0,family,paramnet,old_gap0,58,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,family,paramnet,old_absolute,4062,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,family,paramnet,old_absolute,4069,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap0,family,paramnet,old_gap0,59,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,family,paramnet,old_absolute,4073,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,family,paramnet,old_absolute,4080,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap0,family,paramnet,old_gap0,60,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,family,paramnet,old_absolute,4084,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:nasbench101:A,old_absolute,4090,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:nasbench101:A,old_absolute,4094,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:nasbench101:A,old_absolute,4101,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:nasbench101:A,old_absolute,4105,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:nasbench101:A,old_absolute,4112,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:nasbench101:A,old_absolute,4116,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:nasbench101:B,old_absolute,4122,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:nasbench101:B,old_absolute,4126,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:nasbench101:B,old_absolute,4133,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:nasbench101:B,old_absolute,4137,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:nasbench101:B,old_absolute,4144,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:nasbench101:B,old_absolute,4148,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:nasbench101:C,old_absolute,4154,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:nasbench101:C,old_absolute,4158,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:nasbench101:C,old_absolute,4165,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:nasbench101:C,old_absolute,4169,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:nasbench101:C,old_absolute,4176,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:nasbench101:C,old_absolute,4180,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:nasbench201:cifar10-valid,old_absolute,4186,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:nasbench201:cifar10-valid,old_absolute,4190,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:nasbench201:cifar10-valid,old_absolute,4197,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:nasbench201:cifar10-valid,old_absolute,4201,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:nasbench201:cifar10-valid,old_absolute,4208,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:nasbench201:cifar10-valid,old_absolute,4212,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:nasbench201:cifar100,old_absolute,4218,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:nasbench201:cifar100,old_absolute,4222,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:nasbench201:cifar100,old_absolute,4229,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:nasbench201:cifar100,old_absolute,4233,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:nasbench201:cifar100,old_absolute,4240,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:nasbench201:cifar100,old_absolute,4244,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:nasbench201:imagenet16-120,old_absolute,4250,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:nasbench201:imagenet16-120,old_absolute,4254,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:nasbench201:imagenet16-120,old_absolute,4261,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:nasbench201:imagenet16-120,old_absolute,4265,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:nasbench201:imagenet16-120,old_absolute,4272,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:nasbench201:imagenet16-120,old_absolute,4276,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:paramnet:adult:steps,old_absolute,4282,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:paramnet:adult:steps,old_absolute,4286,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:paramnet:adult:steps,old_absolute,4293,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:paramnet:adult:steps,old_absolute,4297,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:paramnet:adult:steps,old_absolute,4304,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:paramnet:adult:steps,old_absolute,4308,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:paramnet:higgs:steps,old_absolute,4314,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:paramnet:higgs:steps,old_absolute,4318,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:paramnet:higgs:steps,old_absolute,4325,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:paramnet:higgs:steps,old_absolute,4329,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:paramnet:higgs:steps,old_absolute,4336,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:paramnet:higgs:steps,old_absolute,4340,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,task,hpobench:paramnet:letter:steps,old_absolute,4346,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,raw_perf,task,hpobench:paramnet:letter:steps,old_absolute,4350,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,task,hpobench:paramnet:letter:steps,old_absolute,4357,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,raw_perf,task,hpobench:paramnet:letter:steps,old_absolute,4361,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,task,hpobench:paramnet:letter:steps,old_absolute,4368,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,raw_perf,task,hpobench:paramnet:letter:steps,old_absolute,4372,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mi,all,all,old_absolute,4376,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mv,all,all,old_absolute,4377,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,label_acc_mi,all,all,old_absolute,4382,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,label_acc_mv,all,all,old_absolute,4383,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mi,all,all,old_absolute,4389,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mv,all,all,old_absolute,4390,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,label_acc_mi,all,all,old_absolute,4395,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,label_acc_mv,all,all,old_absolute,4396,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mi,all,all,old_absolute,4402,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mv,all,all,old_absolute,4403,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,label_acc_mi,all,all,old_absolute,4408,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,label_acc_mv,all,all,old_absolute,4409,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,evidence_acc_mi,all,all,old_absolute,4415,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,evidence_acc_mv,all,all,old_absolute,4416,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,label_acc_mi,all,all,old_absolute,4421,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,label_acc_mv,all,all,old_absolute,4422,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,evidence_acc_mi,all,all,old_absolute,4428,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,evidence_acc_mv,all,all,old_absolute,4429,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,label_acc_mi,all,all,old_absolute,4434,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,label_acc_mv,all,all,old_absolute,4435,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mi,all,all,old_absolute,4441,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mv,all,all,old_absolute,4442,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,label_acc_mi,all,all,old_absolute,4447,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,label_acc_mv,all,all,old_absolute,4448,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mi,family,evidence_audit,old_absolute,4454,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mv,family,evidence_audit,old_absolute,4455,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,label_acc_mi,family,evidence_audit,old_absolute,4460,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,label_acc_mv,family,evidence_audit,old_absolute,4461,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mi,family,evidence_audit,old_absolute,4467,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mv,family,evidence_audit,old_absolute,4468,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,label_acc_mi,family,evidence_audit,old_absolute,4473,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,label_acc_mv,family,evidence_audit,old_absolute,4474,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mi,family,evidence_audit,old_absolute,4480,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mv,family,evidence_audit,old_absolute,4481,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,label_acc_mi,family,evidence_audit,old_absolute,4486,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,label_acc_mv,family,evidence_audit,old_absolute,4487,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,evidence_acc_mi,family,evidence_audit,old_absolute,4493,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,evidence_acc_mv,family,evidence_audit,old_absolute,4494,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,label_acc_mi,family,evidence_audit,old_absolute,4499,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,cached,label_acc_mv,family,evidence_audit,old_absolute,4500,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,evidence_acc_mi,family,evidence_audit,old_absolute,4506,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,evidence_acc_mv,family,evidence_audit,old_absolute,4507,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,label_acc_mi,family,evidence_audit,old_absolute,4512,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,naive,label_acc_mv,family,evidence_audit,old_absolute,4513,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mi,family,evidence_audit,old_absolute,4519,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,evidence_acc_mv,family,evidence_audit,old_absolute,4520,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,label_acc_mi,family,evidence_audit,old_absolute,4525,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_tight,poolact,label_acc_mv,family,evidence_audit,old_absolute,4526,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,cached,f1_mi,all,all,old_absolute,4532,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,cached,f1_mv,all,all,old_absolute,4533,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,naive,f1_mi,all,all,old_absolute,4543,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,naive,f1_mv,all,all,old_absolute,4544,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,poolact,f1_mi,all,all,old_absolute,4554,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,poolact,f1_mv,all,all,old_absolute,4555,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,cached,f1_mi,all,all,old_absolute,4565,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,cached,f1_mv,all,all,old_absolute,4566,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,naive,f1_mi,all,all,old_absolute,4576,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,naive,f1_mv,all,all,old_absolute,4577,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,poolact,f1_mi,all,all,old_absolute,4587,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,poolact,f1_mv,all,all,old_absolute,4588,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,cached,f1_mi,family,whois,old_absolute,4598,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,cached,f1_mv,family,whois,old_absolute,4599,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,naive,f1_mi,family,whois,old_absolute,4609,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,naive,f1_mv,family,whois,old_absolute,4610,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,poolact,f1_mi,family,whois,old_absolute,4620,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_moderate,poolact,f1_mv,family,whois,old_absolute,4621,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,cached,f1_mi,family,whois,old_absolute,4631,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,cached,f1_mv,family,whois,old_absolute,4632,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,naive,f1_mi,family,whois,old_absolute,4642,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,naive,f1_mv,family,whois,old_absolute,4643,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,poolact,f1_mi,family,whois,old_absolute,4653,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,restricted_search,cost_tight,poolact,f1_mv,family,whois,old_absolute,4654,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,cached,gap0_bon,all,all,old_gap0,61,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,cached,gap0_mi,all,all,old_gap0,62,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,cached,gap_bon,all,all,old_absolute,4667,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,cached,gap_mi,all,all,old_absolute,4668,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,cached,raw_perf_bon,all,all,old_absolute,4672,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,cached,raw_perf_mi,all,all,old_absolute,4673,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,naive,gap0_bon,all,all,old_gap0,63,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,naive,gap0_mi,all,all,old_gap0,64,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,naive,gap_bon,all,all,old_absolute,4680,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,naive,gap_mi,all,all,old_absolute,4681,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,naive,raw_perf_bon,all,all,old_absolute,4685,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,naive,raw_perf_mi,all,all,old_absolute,4686,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,gap0_bon,all,all,old_gap0,65,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,gap0_mi,all,all,old_gap0,66,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,gap_bon,all,all,old_absolute,4693,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,gap_mi,all,all,old_absolute,4694,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,raw_perf_bon,all,all,old_absolute,4698,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_moderate,poolact,raw_perf_mi,all,all,old_absolute,4699,True,qwen_original,latest_available_not_rerun
qwen3.8-2.4t-a95b-fp8,poolact,tuning,cost_tight,cached,gap0_bon,all,all,old_gap0,67,True,qwen_original,latest_available_not_rerun
