model,system,scenario,regime,strategy,metric,cohort_id,source_input,source_row,planned_logical_jobs,fully_scored_logical_jobs,source_expected_units,source_known_units,source_commits,source_tree_sha256,source_run_segments_json,local_raw_roots_json,local_member_source_index,raw_entry_url,raw_index_url,source_report_url
kimi-k3,poolact,tuning,cost_moderate,poolact,gap_mi,kimi_original,old_absolute,3449,9,9,9,9,8dfea72931d952ad90f1c722a83957ab23afc6bf,0671f352f8980b7360baae6f8e6c98b7336ef50823b0d27ab8e090e5d0a42fdc,"[{""end_evidence"": {""id"": ""old_kimi-k3_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T14:27:39.330705+00:00"", ""execution_complete"": false, ""note"": ""Node failure left exactly eight registered recovery invocations; completed original results inherited."", ""physical_invocations_started"": 705, ""scope"": ""recorded execution start and final execution receipt"", ""score_complete"": false, ""segment_id"": ""original_attempt"", ""start_evidence"": {""id"": ""old_kimi-k3_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T05:32:41.468233+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_first2_only_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-09T22:10:23.403935+00:00"", ""physical_invocations_started"": 2, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_first2"", ""start_evidence"": {""id"": ""old_kimi_recovery_first2_only_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T21:49:00.943743+00:00""}, {""end_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_end"", ""key"": ""finished_at_utc""}, ""end_utc"": ""2026-09-10T00:04:22.330107+00:00"", ""physical_invocations_started"": 6, ""scope"": ""recorded execution start and final execution receipt"", ""segment_id"": ""infra8_recovery_remaining6"", ""start_evidence"": {""id"": ""old_kimi_recovery_remaining6_once_start"", ""key"": ""utc""}, ""start_utc"": ""2026-09-09T22:14:19.466180+00:00""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal"", ""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-infra8-recovery""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6119f9d136c9ed1f06a7bedd7371be0deb9b5d59/results/portable-eval-20260908/full_delivery_v5/INDEX.kimi-k3-composite-v1.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/0ee6f4a2f69a463fdf98f8d787b4ce5662a5af91/results/portable-eval-20260908/full_matrix_report_v1/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
kimi-k3,poolact,tuning,cost_tight,cached,gap_mi,kimi_rerun_20260912,rerun_aggregate,118,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_kimi_events"", ""line_1based"": 60}, ""end_utc"": ""2026-09-12T07:10:34.040547984Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_kimi_events"", ""line_1based"": 4}, ""start_utc"": ""2026-09-12T05:23:03.312983336Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/kimi""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/kimi/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
kimi-k3,poolact,tuning,cost_tight,naive,gap_mi,kimi_rerun_20260912,rerun_aggregate,124,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_kimi_events"", ""line_1based"": 60}, ""end_utc"": ""2026-09-12T07:10:34.040547984Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_kimi_events"", ""line_1based"": 4}, ""start_utc"": ""2026-09-12T05:23:03.312983336Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/kimi""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/kimi/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
kimi-k3,poolact,tuning,cost_tight,poolact,gap_mi,kimi_rerun_20260912,rerun_aggregate,130,9,9,9,9,5bf5e5af817c2c6add48c7bae4eec4fe6e8110e9,e96575475b66e9e25b59115301dee10d04850a1f14f9d6b4d499f0651da47a78,"[{""end_evidence"": {""id"": ""new_kimi_events"", ""line_1based"": 60}, ""end_utc"": ""2026-09-12T07:10:34.040547984Z"", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal"", ""start_evidence"": {""id"": ""new_kimi_events"", ""line_1based"": 4}, ""start_utc"": ""2026-09-12T05:23:03.312983336Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/eval_material_rerun_20260912/kimi""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/bundles/kimi/payload/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/b9483acbac11c0d3787618d8bdf1fc95c09ddcab/results/eval-material-rerun-20260912/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,evidence_acc,qwen_original,old_absolute,3808,39,39,13,13,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,evidence_acc,qwen_original,old_absolute,3819,39,39,13,13,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,evidence_acc,qwen_original,old_absolute,3830,39,39,13,13,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,f1,qwen_original,old_absolute,3872,73,73,73,73,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_moderate,single,f1,qwen_original,old_absolute,3882,73,73,73,73,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_tight,single,f1,qwen_original,old_absolute,3892,73,73,73,73,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_free,single,gap,qwen_original,old_absolute,3962,27,27,27,27,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_moderate,single,gap,qwen_original,old_absolute,3973,27,27,27,27,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,expgym,tuning,cost_tight,single,gap,qwen_original,old_absolute,3984,27,27,27,27,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,cached,evidence_acc_mv,qwen_original,old_absolute,4377,13,13,13,13,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,naive,evidence_acc_mv,qwen_original,old_absolute,4390,13,13,13,13,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
qwen3.8-2.4t-a95b-fp8,poolact,evidence_audit,cost_moderate,poolact,evidence_acc_mv,qwen_original,old_absolute,4403,13,13,13,13,21b4de99b2a014874e3cec1595eaa40762b0c564,58f8663d62864940cf16c9454d9c3d7230b77c2858748f5df491ce5d10a77251,"[{""end_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 1561}, ""end_utc"": ""2026-09-11T02:08:28.109206225Z"", ""note"": ""Stopped new admission and drained with 395 unstarted; no score-based selection."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session1"", ""start_evidence"": {""id"": ""old_qwen_session1_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-10T23:51:51.521520096Z""}, {""end_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 2350}, ""end_utc"": ""2026-09-11T13:24:48.441053779Z"", ""note"": ""Same-plan continuation; already completed slots only identity-verified."", ""scope"": ""first queue job start through final drained event; not first/last HTTP request nor GPU allocation"", ""segment_id"": ""formal_session2"", ""start_evidence"": {""id"": ""old_qwen_session2_events"", ""line_1based"": 784}, ""start_utc"": ""2026-09-11T02:10:47.925122914Z""}]","[""/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal""]",,https://github.com/tiannuo-yang/LLM_ExpGym/blob/03dd6ef0ed9a63cb673a7b4e62a5a19026015225/results/qwen38-20260910/sealed/manifest.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/ff8c572b6a00c33964a00a8fb991fd79dcf900e4/results/qwen38-20260910/report/ARCHIVE_INDEX.json,https://github.com/tiannuo-yang/LLM_ExpGym/blob/6c63f1c03c88683fa55be5cafcbb8122ac8fadaa/results/five-model-ranking-20260911/README.zh.md
