comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.8947963800904978,13,13,0,3340,kimi_original,0.8404977375565611,13,13,0,3336,kimi_original,0.9287330316742082,13,13,0,3344,kimi_original,-0.0542986425339367,0.0339366515837104,0.0882352941176471
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.8223981900452488,13,13,0,3352,kimi_original,0.8110859728506787,13,13,0,3348,kimi_original,0.8461538461538461,13,13,0,3356,kimi_original,-0.0113122171945701,0.0237556561085973,0.0350678733031674
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.923076923076923,13,13,0,3341,kimi_original,0.9366515837104072,13,13,0,3337,kimi_original,0.9728506787330317,13,13,0,3345,kimi_original,0.0135746606334842,0.0497737556561087,0.0361990950226245
N4_strategy,kimi-k3,poolact,evidence_audit,all,all,label_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.8416289592760181,13,13,0,3353,kimi_original,0.8371040723981901,13,13,0,3349,kimi_original,0.8733031674208145,13,13,0,3357,kimi_original,-0.0045248868778280,0.0316742081447964,0.0361990950226244
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.7024886877828054,13,13,0,3362,kimi_original,0.670814479638009,13,13,0,3358,kimi_original,0.9083710407239819,13,13,0,3366,kimi_original,-0.0316742081447964,0.2058823529411765,0.2375565610859729
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.5452488687782806,13,13,0,3374,kimi_original,0.5429864253393665,13,13,0,3370,kimi_original,0.6029411764705882,13,13,0,3378,kimi_original,-0.0022624434389141,0.0576923076923076,0.0599547511312217
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.7375565610859728,13,13,0,3363,kimi_original,0.7647058823529411,13,13,0,3359,kimi_original,0.9366515837104072,13,13,0,3367,kimi_original,0.0271493212669683,0.1990950226244344,0.1719457013574661
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,evidence_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.5520361990950227,13,13,0,3375,kimi_original,0.5475113122171946,13,13,0,3371,kimi_original,0.6289592760180995,13,13,0,3379,kimi_original,-0.0045248868778281,0.0769230769230768,0.0814479638009049
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.8947963800904978,13,13,0,3364,kimi_original,0.8404977375565611,13,13,0,3360,kimi_original,0.9287330316742082,13,13,0,3368,kimi_original,-0.0542986425339367,0.0339366515837104,0.0882352941176471
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.8223981900452488,13,13,0,3376,kimi_original,0.8110859728506787,13,13,0,3372,kimi_original,0.8461538461538461,13,13,0,3380,kimi_original,-0.0113122171945701,0.0237556561085973,0.0350678733031674
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.923076923076923,13,13,0,3365,kimi_original,0.9366515837104072,13,13,0,3361,kimi_original,0.9728506787330317,13,13,0,3369,kimi_original,0.0135746606334842,0.0497737556561087,0.0361990950226245
N4_strategy,kimi-k3,poolact,evidence_audit,family,evidence_audit,label_acc_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.8416289592760181,13,13,0,3377,kimi_original,0.8371040723981901,13,13,0,3373,kimi_original,0.8733031674208145,13,13,0,3381,kimi_original,-0.0045248868778280,0.0316742081447964,0.0361990950226244
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.6238699753405635,39,39,0,3384,kimi_original,0.6320236272442155,39,39,0,3382,kimi_original,0.6409135798841681,39,39,0,3386,kimi_original,0.0081536519036520,0.0170436045436046,0.0088899526399526
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.2010021024726907,39,39,0,3390,kimi_original,0.19251059398118223,39,39,0,3388,kimi_original,0.2723945988651871,39,39,0,3392,kimi_original,-0.00849150849150847,0.0713924963924964,0.07988400488400487
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.6459192223898106,39,39,0,3385,kimi_original,0.6420342185048067,39,39,0,3383,kimi_original,0.6674088438794321,39,39,0,3387,kimi_original,-0.0038850038850039,0.0214896214896215,0.0253746253746254
N4_strategy,kimi-k3,poolact,restricted_search,all,all,f1_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.21287078934137757,39,39,0,3391,kimi_original,0.18722976370035194,39,39,0,3389,kimi_original,0.304323780794369,39,39,0,3393,kimi_original,-0.02564102564102563,0.09145299145299143,0.11709401709401706
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.6238699753405635,39,39,0,3396,kimi_original,0.6320236272442155,39,39,0,3394,kimi_original,0.6409135798841681,39,39,0,3398,kimi_original,0.0081536519036520,0.0170436045436046,0.0088899526399526
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.2010021024726907,39,39,0,3402,kimi_original,0.19251059398118223,39,39,0,3400,kimi_original,0.2723945988651871,39,39,0,3404,kimi_original,-0.00849150849150847,0.0713924963924964,0.07988400488400487
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.6459192223898106,39,39,0,3397,kimi_original,0.6420342185048067,39,39,0,3395,kimi_original,0.6674088438794321,39,39,0,3399,kimi_original,-0.0038850038850039,0.0214896214896215,0.0253746253746254
N4_strategy,kimi-k3,poolact,restricted_search,family,whois,f1_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.21287078934137757,39,39,0,3403,kimi_original,0.18722976370035194,39,39,0,3401,kimi_original,0.304323780794369,39,39,0,3405,kimi_original,-0.02564102564102563,0.09145299145299143,0.11709401709401706
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.98695455112885,9,9,0,3412,kimi_original,98.83932273799364,9,9,0,3406,kimi_original,98.871046094003,9,9,0,3418,kimi_original,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,96.15928775880599,9,9,0,3430,kimi_rerun_20260912,97.47898774006714,9,9,0,3424,kimi_rerun_20260912,98.19803323710529,9,9,0,3436,kimi_rerun_20260912,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.03886592767417,9,9,0,3413,kimi_original,97.9611398348133,9,9,0,3407,kimi_original,98.5563281837845,9,9,0,3419,kimi_original,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,all,all,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,93.64915826734827,9,9,0,3431,kimi_rerun_20260912,92.95336655015971,9,9,0,3425,kimi_rerun_20260912,95.52366392604269,9,9,0,3437,kimi_rerun_20260912,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.98695455112885,9,9,0,3414,kimi_original,98.83932273799364,9,9,0,3408,kimi_original,98.871046094003,9,9,0,3420,kimi_original,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,96.15928775880599,9,9,0,3432,kimi_rerun_20260912,97.47898774006714,9,9,0,3426,kimi_rerun_20260912,98.19803323710529,9,9,0,3438,kimi_rerun_20260912,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.03886592767417,9,9,0,3415,kimi_original,97.9611398348133,9,9,0,3409,kimi_original,98.5563281837845,9,9,0,3421,kimi_original,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,all,all,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,93.64915826734827,9,9,0,3433,kimi_rerun_20260912,92.95336655015971,9,9,0,3427,kimi_rerun_20260912,95.52366392604269,9,9,0,3439,kimi_rerun_20260912,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9431534873114692,9,9,0,3416,kimi_original,0.9423151038311146,9,9,0,3410,kimi_original,0.942804789101636,9,9,0,3422,kimi_original,-0.0008383834803546,-0.0003486982098332,0.0004896852705214
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9268051076818395,9,9,0,3434,kimi_rerun_20260912,0.9371883847095348,9,9,0,3428,kimi_rerun_20260912,0.9396441733395612,9,9,0,3440,kimi_rerun_20260912,0.0103832770276953,0.0128390656577217,0.0024557886300264
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9382882990218975,9,9,0,3417,kimi_original,0.937575117305473,9,9,0,3411,kimi_original,0.9412560126295796,9,9,0,3423,kimi_original,-0.0007131817164245,0.0029677136076821,0.0036808953241066
N4_strategy,kimi-k3,poolact,tuning,all,all,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.913787986393328,9,9,0,3435,kimi_rerun_20260912,0.9144186211956872,9,9,0,3429,kimi_rerun_20260912,0.926934947570165,9,9,0,3441,kimi_rerun_20260912,0.0006306348023592,0.013146961176837,0.0125163263744778
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.98695455112885,9,9,0,3448,kimi_original,98.83932273799364,9,9,0,3442,kimi_original,98.871046094003,9,9,0,3454,kimi_original,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,96.15928775880599,9,9,0,3466,kimi_rerun_20260912,97.47898774006714,9,9,0,3460,kimi_rerun_20260912,98.19803323710529,9,9,0,3472,kimi_rerun_20260912,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.03886592767417,9,9,0,3449,kimi_original,97.9611398348133,9,9,0,3443,kimi_original,98.5563281837845,9,9,0,3455,kimi_original,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,93.64915826734827,9,9,0,3467,kimi_rerun_20260912,92.95336655015971,9,9,0,3461,kimi_rerun_20260912,95.52366392604269,9,9,0,3473,kimi_rerun_20260912,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.98695455112885,9,9,0,3450,kimi_original,98.83932273799364,9,9,0,3444,kimi_original,98.871046094003,9,9,0,3456,kimi_original,-0.14763181313521,-0.11590845712585,0.03172335600936
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,96.15928775880599,9,9,0,3468,kimi_rerun_20260912,97.47898774006714,9,9,0,3462,kimi_rerun_20260912,98.19803323710529,9,9,0,3474,kimi_rerun_20260912,1.31969998126115,2.03874547829930,0.71904549703815
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.03886592767417,9,9,0,3451,kimi_original,97.9611398348133,9,9,0,3445,kimi_original,98.5563281837845,9,9,0,3457,kimi_original,-0.07772609286087,0.51746225611033,0.5951883489712
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,93.64915826734827,9,9,0,3469,kimi_rerun_20260912,92.95336655015971,9,9,0,3463,kimi_rerun_20260912,95.52366392604269,9,9,0,3475,kimi_rerun_20260912,-0.69579171718856,1.87450565869442,2.57029737588298
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9431534873114692,9,9,0,3452,kimi_original,0.9423151038311146,9,9,0,3446,kimi_original,0.942804789101636,9,9,0,3458,kimi_original,-0.0008383834803546,-0.0003486982098332,0.0004896852705214
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9268051076818395,9,9,0,3470,kimi_rerun_20260912,0.9371883847095348,9,9,0,3464,kimi_rerun_20260912,0.9396441733395612,9,9,0,3476,kimi_rerun_20260912,0.0103832770276953,0.0128390656577217,0.0024557886300264
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,raw_perf_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9382882990218975,9,9,0,3453,kimi_original,0.937575117305473,9,9,0,3447,kimi_original,0.9412560126295796,9,9,0,3459,kimi_original,-0.0007131817164245,0.0029677136076821,0.0036808953241066
N4_strategy,kimi-k3,poolact,tuning,family,nasbench101,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.913787986393328,9,9,0,3471,kimi_rerun_20260912,0.9144186211956872,9,9,0,3465,kimi_rerun_20260912,0.926934947570165,9,9,0,3477,kimi_rerun_20260912,0.0006306348023592,0.013146961176837,0.0125163263744778
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,93.77931200220746,3,3,0,3496,kimi_rerun_20260912,98.96849266282418,3,3,0,3490,kimi_rerun_20260912,98.81186953368878,3,3,0,3502,kimi_rerun_20260912,5.18918066061672,5.03255753148132,-0.15662312913540
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,90.1983035387973,3,3,0,3497,kimi_rerun_20260912,92.98313736802695,3,3,0,3491,kimi_rerun_20260912,95.37917825623683,3,3,0,3503,kimi_rerun_20260912,2.78483382922965,5.18087471743953,2.39604088820988
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,99.31971338543822,3,3,0,3482,kimi_original,99.13460964341456,3,3,0,3478,kimi_original,99.62188881871306,3,3,0,3486,kimi_original,-0.18510374202366,0.30217543327484,0.48727917529850
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,93.77931200220746,3,3,0,3498,kimi_rerun_20260912,98.96849266282418,3,3,0,3492,kimi_rerun_20260912,98.81186953368878,3,3,0,3504,kimi_rerun_20260912,5.18918066061672,5.03255753148132,-0.15662312913540
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,98.28741426632331,3,3,0,3483,kimi_original,97.81318843066789,3,3,0,3479,kimi_original,99.26315417023008,3,3,0,3487,kimi_original,-0.47422583565542,0.97573990390677,1.44996573956219
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,90.1983035387973,3,3,0,3499,kimi_rerun_20260912,92.98313736802695,3,3,0,3493,kimi_rerun_20260912,95.37917825623683,3,3,0,3505,kimi_rerun_20260912,2.78483382922965,5.18087471743953,2.39604088820988
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9412949681282043,3,3,0,3484,kimi_original,0.9399928715493944,3,3,0,3480,kimi_original,0.9434205955929227,3,3,0,3488,kimi_original,-0.0013020965788099,0.0021256274647184,0.0034277240435283
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9023214843538072,3,3,0,3500,kimi_rerun_20260912,0.9388243357340494,3,3,0,3494,kimi_rerun_20260912,0.9377225836118063,3,3,0,3506,kimi_rerun_20260912,0.0365028513802422,0.0354010992579991,-0.0011017521222431
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9340333475006951,3,3,0,3485,kimi_original,0.930697446068128,3,3,0,3481,kimi_original,0.9408971071243286,3,3,0,3489,kimi_original,-0.0033359014325671,0.0068637596236335,0.0101996610562006
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:A,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8771311839421589,3,3,0,3501,kimi_rerun_20260912,0.8967208613952001,3,3,0,3495,kimi_rerun_20260912,0.9135756078693602,3,3,0,3507,kimi_rerun_20260912,0.0195896774530412,0.0364444239272013,0.0168547464741601
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,95.64173138001486,3,3,0,3526,kimi_rerun_20260912,95.12641820614488,3,3,0,3520,kimi_rerun_20260912,96.6112034161244,3,3,0,3532,kimi_rerun_20260912,-0.51531317386998,0.96947203610954,1.48478520997952
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,92.91562889949277,3,3,0,3527,kimi_rerun_20260912,89.7451798715424,3,3,0,3521,kimi_rerun_20260912,92.75622994714102,3,3,0,3533,kimi_rerun_20260912,-3.17044902795037,-0.15939895235175,3.01105007559862
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,97.75535713525542,3,3,0,3512,kimi_original,97.67674946832543,3,3,0,3508,kimi_original,97.5937810613429,3,3,0,3516,kimi_original,-0.07860766692999,-0.16157607391252,-0.08296840698253
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,95.64173138001486,3,3,0,3528,kimi_rerun_20260912,95.12641820614488,3,3,0,3522,kimi_rerun_20260912,96.6112034161244,3,3,0,3534,kimi_rerun_20260912,-0.51531317386998,0.96947203610954,1.48478520997952
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,96.81863547836333,3,3,0,3513,kimi_original,96.87212990840567,3,3,0,3509,kimi_original,97.21166666638935,3,3,0,3517,kimi_original,0.05349443004234,0.39303118802602,0.33953675798368
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,92.91562889949277,3,3,0,3529,kimi_rerun_20260912,89.7451798715424,3,3,0,3523,kimi_rerun_20260912,92.75622994714102,3,3,0,3535,kimi_rerun_20260912,-3.17044902795037,-0.15939895235175,3.01105007559862
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9432313905821906,3,3,0,3514,kimi_original,0.9430310659938388,3,3,0,3510,kimi_original,0.9428196284506056,3,3,0,3518,kimi_original,-0.0002003245883518,-0.0004117621315850,-0.0002114375432332
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9378450049294366,3,3,0,3530,kimi_rerun_20260912,0.9365317755275302,3,3,0,3524,kimi_rerun_20260912,0.9403156174553765,3,3,0,3536,kimi_rerun_20260912,-0.0013132294019064,0.0024706125259399,0.0037838419278463
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9408442394600974,3,3,0,3515,kimi_original,0.9409805652168062,3,3,0,3511,kimi_original,0.9418458441893259,3,3,0,3519,kimi_original,0.0001363257567088,0.0010016047292285,0.0008652789725197
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:B,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.930897777279218,3,3,0,3531,kimi_rerun_20260912,0.9228181723091338,3,3,0,3525,kimi_rerun_20260912,0.9304915633466508,3,3,0,3537,kimi_rerun_20260912,-0.0080796049700842,-0.0004062139325672,0.0076733910375170
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,gap0_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.05681989419564,3,3,0,3556,kimi_rerun_20260912,98.34205235123235,3,3,0,3550,kimi_rerun_20260912,99.17102676150272,3,3,0,3562,kimi_rerun_20260912,-0.71476754296329,0.11420686730708,0.82897441027037
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,gap0_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,97.83354236375473,3,3,0,3557,kimi_rerun_20260912,96.13178241090978,3,3,0,3551,kimi_rerun_20260912,98.43558357475021,3,3,0,3563,kimi_rerun_20260912,-1.70175995284495,0.60204121099548,2.30380116384043
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,gap_bon,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,99.8857931326929,3,3,0,3542,kimi_original,99.70660910224095,3,3,0,3538,kimi_original,99.39746840195308,3,3,0,3546,kimi_original,-0.17918403045195,-0.48832473073982,-0.30914070028787
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,gap_bon,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,99.05681989419564,3,3,0,3558,kimi_rerun_20260912,98.34205235123235,3,3,0,3552,kimi_rerun_20260912,99.17102676150272,3,3,0,3564,kimi_rerun_20260912,-0.71476754296329,0.11420686730708,0.82897441027037
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,gap_mi,Gap points,4,cost_moderate,pool_aggregate_N4,1,Gap points,Gap points,true,99.01054803833586,3,3,0,3543,kimi_original,99.19810116536631,3,3,0,3539,kimi_original,99.19416371473409,3,3,0,3547,kimi_original,0.18755312703045,0.18361567639823,-0.00393745063222
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,gap_mi,Gap points,4,cost_tight,item_equal_weight_after_within_item_mean,1,Gap points,Gap points,true,97.83354236375473,3,3,0,3559,kimi_rerun_20260912,96.13178241090978,3,3,0,3553,kimi_rerun_20260912,98.43558357475021,3,3,0,3565,kimi_rerun_20260912,-1.70175995284495,0.60204121099548,2.30380116384043
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_bon,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9449341032240126,3,3,0,3544,kimi_original,0.9439213739501106,3,3,0,3540,kimi_original,0.9421741432613797,3,3,0,3548,kimi_original,-0.0010127292739020,-0.0027599599626329,-0.0017472306887309
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_bon,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9402488337622749,3,3,0,3560,kimi_rerun_20260912,0.9362090428670248,3,3,0,3554,kimi_rerun_20260912,0.9408943189515008,3,3,0,3566,kimi_rerun_20260912,-0.0040397908952501,0.0006454851892259,0.0046852760844760
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.9399873101049,3,3,0,3545,kimi_original,0.941047340631485,3,3,0,3541,kimi_original,0.9410250865750842,3,3,0,3549,kimi_original,0.001060030526585,0.0010377764701842,-0.0000222540564008
N4_strategy,kimi-k3,poolact,tuning,task,hpobench:nasbench101:C,raw_perf_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9333349979586071,3,3,0,3561,kimi_rerun_20260912,0.9237168298827277,3,3,0,3555,kimi_rerun_20260912,0.936737671494484,3,3,0,3567,kimi_rerun_20260912,-0.0096181680758794,0.0034026735358769,0.0130208416117563
