model,regime,strategy,cohort_id,question_index,data_source,result_sha256,bytes,agents,feedback_attempts,feedback_visible,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,first_choice_unique_hypotheses,within_agent_repeated_attempts,cross_agent_overlap_queries,unique_verified_correct_queries,unique_verified_correct_nonempty,semantic_redundancy_fraction,correct_visible,incomplete_visible,irrelevant_visible,other_visible,withheld,invalid_payload_attempts,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,agents_with_peer_snapshot,agents_with_peer_only_nonempty_final_match,cache_hits,cache_size,graph_pending_claims,slot_id,source_sha256,score_version,answer_change_reason,label_acc,evidence_acc,verification_eff
kimi-k3,cost_tight,cached,kimi_original,4,phantom_seed1,e5f30c5cd217b05a9dd9ce04c1990c0f88e105e39c96866c109f579ac6ac41f7,302902,4,13,12,8,7,5,5,1,0,5,2,1,0.3846153846153846,3,1,8,0,1,0,0,0,0,0,0,3,0,0,0,7,0,02a0cdb9dd61f55b1b4cc6cf,e5f30c5cd217b05a9dd9ce04c1990c0f88e105e39c96866c109f579ac6ac41f7,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7058823529411765,0.0
kimi-k3,cost_tight,cached,kimi_original,5,phantom_seed1,496d06c34d965e3911af7989a154c8eefb1f8796584d68524c3a2a1ba4ab51e6,334032,4,9,9,6,6,4,4,1,0,3,2,1,0.33333333333333337,2,1,6,0,0,0,0,0,0,0,0,4,0,0,0,6,0,cbe64e1b182e57b8b771490e,496d06c34d965e3911af7989a154c8eefb1f8796584d68524c3a2a1ba4ab51e6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
kimi-k3,cost_tight,cached,kimi_original,6,phantom_seed1,ef85c771525516331f83ac177ca9693570ce6668d8d6e332626139d255ce140f,402193,4,12,12,6,6,5,5,1,0,6,4,1,0.5,6,0,6,0,0,0,0,0,0,0,0,4,0,0,1,6,0,37ffc152255d348380fca9b2,ef85c771525516331f83ac177ca9693570ce6668d8d6e332626139d255ce140f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
kimi-k3,cost_tight,cached,kimi_original,7,phantom_seed1,1166726e52a434418bc141c1f30ff93ea32e25d69298daa110f2e367a228768b,311389,4,11,10,6,5,5,4,1,0,5,1,0,0.4545454545454546,2,1,7,0,1,0,0,0,0,0,0,4,0,0,0,5,0,fe0d901c9e924feef0755b4d,1166726e52a434418bc141c1f30ff93ea32e25d69298daa110f2e367a228768b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.7058823529411765,0.0
kimi-k3,cost_tight,cached,kimi_original,8,phantom_seed1,f495f886b5f082c4105944e3845677522af2b4de7272b4588a2496708b5d4cd2,389816,4,10,8,5,4,3,3,1,0,5,1,0,0.5,2,0,6,0,2,0,0,0,0,0,0,4,0,0,0,4,0,cf41c83e3b4731ec9726a739,f495f886b5f082c4105944e3845677522af2b4de7272b4588a2496708b5d4cd2,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.17647058823529413,0.0
kimi-k3,cost_tight,cached,kimi_original,9,phantom_seed1,7eb671c985a5cce15429e4d788bf85990e6a24a8a65bc6b6787d25127afe65d9,399007,4,11,11,6,6,5,5,1,0,5,2,1,0.4545454545454546,4,1,6,0,0,0,0,0,0,0,0,4,0,0,0,6,0,94ff52b75ce91fb24f335ab8,7eb671c985a5cce15429e4d788bf85990e6a24a8a65bc6b6787d25127afe65d9,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7058823529411765,0.35294117647058826,0.0
kimi-k3,cost_tight,cached,kimi_original,10,phantom_seed1,c939b43364cd4b4b37a095c2ab3ab86f029fb4d8cda3ede7dc3fdb3a590f44e2,447514,4,9,8,5,4,3,3,1,0,4,1,0,0.4444444444444444,1,0,7,0,1,0,0,0,0,0,0,4,0,0,0,4,0,8bfc093a09afd8ff0d0c71f9,c939b43364cd4b4b37a095c2ab3ab86f029fb4d8cda3ede7dc3fdb3a590f44e2,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.29411764705882354,0.0
kimi-k3,cost_tight,cached,kimi_original,11,phantom_seed1,177618f96f378340399c5d6f2876abb3f84d7c75284ca4cdbc471f1ae4039909,408140,4,11,10,7,6,4,4,1,0,4,4,1,0.36363636363636365,5,0,5,0,1,0,0,0,0,0,0,4,0,0,0,6,0,7f6e0a451c6e3cd698ac7964,177618f96f378340399c5d6f2876abb3f84d7c75284ca4cdbc471f1ae4039909,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.4117647058823529,0.0
kimi-k3,cost_tight,cached,kimi_original,12,phantom_seed1,407917ffc1bc6a0b21a10ccd572d6de6634e1fdd22edaa35572c567ac2866822,325628,4,10,9,6,5,4,4,1,0,4,1,0,0.4,2,0,7,0,1,0,0,0,0,0,0,4,0,0,0,5,0,b110fe723d0caad395dc71b4,407917ffc1bc6a0b21a10ccd572d6de6634e1fdd22edaa35572c567ac2866822,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.4117647058823529,0.0
kimi-k3,cost_tight,naive,kimi_original,0,phantom_seed1,89b2c06478f7d68f8b0b23f7c54399bc743feebc89a14aaefe9ca6b1716efbcd,412438,4,10,8,5,3,3,2,1,0,5,1,0,0.5,3,0,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0536abb8e2f2e8530ed2b654,89b2c06478f7d68f8b0b23f7c54399bc743feebc89a14aaefe9ca6b1716efbcd,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.47058823529411764,0.0
kimi-k3,cost_tight,naive,kimi_original,1,phantom_seed1,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,325314,4,11,11,5,5,4,4,1,0,6,3,3,0.5454545454545454,6,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,cc67230ce7c52d9c32efa4ad,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
kimi-k3,cost_tight,naive,kimi_original,2,phantom_seed1,6184d9da2f2f3336472fccc7c21128c33d0646d29fce9d45e09559bf79350537,245632,4,11,8,6,3,4,2,1,0,5,1,0,0.4545454545454546,3,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,b7f35b88d47dc013a9225d60,6184d9da2f2f3336472fccc7c21128c33d0646d29fce9d45e09559bf79350537,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7058823529411765,0.7058823529411765,0.0
kimi-k3,cost_tight,naive,kimi_original,3,phantom_seed1,722b26d79aac6262378f83be0ebbba407ef8536bffc99f2a0076295bb9ed5249,359032,4,11,10,6,5,4,4,1,0,5,1,0,0.4545454545454546,2,2,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0,d73f02cfe82c69cad4f752f2,722b26d79aac6262378f83be0ebbba407ef8536bffc99f2a0076295bb9ed5249,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
kimi-k3,cost_tight,naive,kimi_original,4,phantom_seed1,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,307455,4,12,12,5,5,4,4,1,0,7,3,1,0.5833333333333333,7,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,cc1aa3e29aaf8fa42795be67,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7058823529411765,0.0
kimi-k3,cost_tight,naive,kimi_original,5,phantom_seed1,379eda49865792687c1c2373725635543dd166312dd89f2d8fbc5902ef65b234,374297,4,6,6,2,2,2,2,1,0,4,0,0,0.6666666666666667,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5a6f141d2c646dfe0806b7a8,379eda49865792687c1c2373725635543dd166312dd89f2d8fbc5902ef65b234,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
kimi-k3,cost_tight,naive,kimi_original,6,phantom_seed1,0dad8101fa063b96d6f49b5965087366324877486b3b22287a7e8d7820c8e019,334930,4,13,12,7,6,5,5,1,0,6,4,2,0.46153846153846156,6,0,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0,867ec4fa3be3e043fddc040f,0dad8101fa063b96d6f49b5965087366324877486b3b22287a7e8d7820c8e019,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
kimi-k3,cost_tight,naive,kimi_original,7,phantom_seed1,1b46c1a009e35c4d3c1dacb7aaf209f7d7cf43fa65c608eb3e1ff3d630dc4e1b,300083,4,12,9,8,6,5,4,1,0,4,2,0,0.33333333333333337,2,0,7,0,3,0,0,0,0,0,0,4,0,0,0,0,0,348cedbc8ce26246a6d76f8f,1b46c1a009e35c4d3c1dacb7aaf209f7d7cf43fa65c608eb3e1ff3d630dc4e1b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.6470588235294118,0.0
kimi-k3,cost_tight,naive,kimi_original,8,phantom_seed1,5ecdd25f2785dfc4ebf1619c5f50c67f946402aa104d7c89b87f1fbaf2488ebc,413515,4,9,8,5,5,3,3,2,0,4,2,0,0.4444444444444444,3,0,5,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0378b8ca3bf694b4e76f59bb,5ecdd25f2785dfc4ebf1619c5f50c67f946402aa104d7c89b87f1fbaf2488ebc,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.23529411764705882,0.0
kimi-k3,cost_tight,naive,kimi_original,9,phantom_seed1,a013dd4040633bdb4addf7c83dc673aea62aeb15de1c0be511b59d84620978db,367620,4,11,11,6,6,5,5,1,0,5,1,1,0.4545454545454546,1,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,293aec631d80484bf157dd3c,a013dd4040633bdb4addf7c83dc673aea62aeb15de1c0be511b59d84620978db,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.47058823529411764,0.0
kimi-k3,cost_tight,naive,kimi_original,10,phantom_seed1,be7a39071f100512de17711058fdd132b49efa0d4fb4b09b9f140647272c1082,398199,4,10,8,6,4,4,3,1,0,4,1,0,0.4,2,1,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0,8a9ebbeaafe99e8d9721575c,be7a39071f100512de17711058fdd132b49efa0d4fb4b09b9f140647272c1082,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.29411764705882354,0.0
kimi-k3,cost_tight,naive,kimi_original,11,phantom_seed1,86bf957976f42a1929aca78e4637e0d1f3a9bce6ebaa0c15f4308fb24263f7b5,330035,4,11,9,7,5,4,4,1,0,4,1,0,0.36363636363636365,2,0,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0,be5e6ca3bff9a8becba01c44,86bf957976f42a1929aca78e4637e0d1f3a9bce6ebaa0c15f4308fb24263f7b5,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.29411764705882354,0.0
kimi-k3,cost_tight,naive,kimi_original,12,phantom_seed1,b42feba2a0d61e0e162ad59f39280b40b5059614a1efe1efd0bc9f2815a1b6da,323601,4,9,8,5,4,3,2,1,0,4,1,0,0.4444444444444444,2,0,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0,b61222686d2d7ea784516fc4,b42feba2a0d61e0e162ad59f39280b40b5059614a1efe1efd0bc9f2815a1b6da,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.4117647058823529,0.0
kimi-k3,cost_tight,poolact,kimi_original,0,phantom_seed1,5889da7a2ec2a96dd64636ca94cfb3160a4efd9041b119e2231631998ec1b3dc,358309,4,12,9,10,7,5,5,1,0,2,1,0,0.16666666666666663,1,0,8,0,3,0,8,3,3,3,0,4,4,0,0,7,0,7aa8581c31807439d5fdff30,5889da7a2ec2a96dd64636ca94cfb3160a4efd9041b119e2231631998ec1b3dc,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.4117647058823529,0.0
kimi-k3,cost_tight,poolact,kimi_original,1,phantom_seed1,955c0289d9201733b9d0364e86042469e294d21f4b96738de38b699c27e39912,360008,4,12,11,9,8,6,6,1,0,3,4,4,0.25,5,2,4,0,1,0,10,10,8,8,8,4,4,3,0,8,0,d981c560d69578d3fe7cab00,955c0289d9201733b9d0364e86042469e294d21f4b96738de38b699c27e39912,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8235294117647058,0.0
kimi-k3,cost_tight,poolact,kimi_original,2,phantom_seed1,3a131498318260c2eb2728d270af0e4a03751e00f49b4ccaa8623d9447bba903,258107,4,11,8,8,5,6,4,1,0,3,1,1,0.2727272727272727,1,0,7,0,3,0,7,0,0,0,0,4,4,0,0,5,0,377672baa355add6d1665ff9,3a131498318260c2eb2728d270af0e4a03751e00f49b4ccaa8623d9447bba903,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8235294117647058,0.0
kimi-k3,cost_tight,poolact,kimi_original,3,phantom_seed1,c6bf853e2d922eff0f3033160367b80bab05b0578c79b107cf24afdb3247a83c,413665,4,10,10,7,7,5,5,2,0,3,2,0,0.30000000000000004,2,0,8,0,0,0,9,3,3,1,0,2,4,0,0,7,0,051e91bfda4548db750fb886,c6bf853e2d922eff0f3033160367b80bab05b0578c79b107cf24afdb3247a83c,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.6470588235294118,0.0
kimi-k3,cost_tight,poolact,kimi_original,4,phantom_seed1,df2cce1b45ac820fb017f3867e455dc105cb6852ecbe99abace9c41bf3371607,387683,4,12,9,10,8,9,8,3,0,2,5,4,0.16666666666666663,5,0,4,0,3,0,8,12,12,12,9,4,4,4,0,8,0,5b9c7e1db79b80488d62267f,df2cce1b45ac820fb017f3867e455dc105cb6852ecbe99abace9c41bf3371607,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.7647058823529411,0.0
kimi-k3,cost_tight,poolact,kimi_original,5,phantom_seed1,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,329930,4,12,9,10,7,8,6,2,0,2,4,3,0.16666666666666663,4,1,4,0,3,0,7,7,7,7,5,4,3,3,0,7,0,7c310472205152339363f81f,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.9411764705882353,0.0
kimi-k3,cost_tight,poolact,kimi_original,6,phantom_seed1,a8eae04e576c1388831fcbbf4b768438fb2a730ae024c89cf81c58e272cd8f12,392370,4,10,8,6,5,4,4,1,0,4,1,0,0.4,1,0,7,0,2,0,8,1,1,1,0,4,4,0,0,5,0,905e6a3d3e39b22a090320ad,a8eae04e576c1388831fcbbf4b768438fb2a730ae024c89cf81c58e272cd8f12,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
kimi-k3,cost_tight,poolact,kimi_original,7,phantom_seed1,4d2930f6b81c08e864f8f1d0fce081d38181dae136cc81b62c1ca9813e490e88,404680,4,13,9,10,7,7,5,2,0,3,2,1,0.23076923076923073,2,2,5,0,4,0,8,3,3,3,0,4,4,0,0,7,0,4295fce5a1b1794b50d58aee,4d2930f6b81c08e864f8f1d0fce081d38181dae136cc81b62c1ca9813e490e88,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
kimi-k3,cost_tight,poolact,kimi_original,8,phantom_seed1,479b57fc0e96c472a95bd6d660ba598c53deb2d264bb2e8c7c90ecef6555b7e2,414879,4,12,9,10,7,6,5,2,0,2,3,1,0.16666666666666663,4,0,5,0,3,0,8,7,6,6,1,4,4,1,0,7,0,9a836dd59443b08a79f528d8,479b57fc0e96c472a95bd6d660ba598c53deb2d264bb2e8c7c90ecef6555b7e2,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.35294117647058826,0.0
kimi-k3,cost_tight,poolact,kimi_original,9,phantom_seed1,5fba01cae869ca00fc661ff5dfb4f24fdf8c47284d78637f97eaccaf0d84a3e6,490500,4,12,12,9,9,7,7,2,0,3,2,2,0.25,2,0,10,0,0,0,12,2,2,2,2,4,4,2,0,9,0,a3eb8bafb6dcb8d56fe9821b,5fba01cae869ca00fc661ff5dfb4f24fdf8c47284d78637f97eaccaf0d84a3e6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.6470588235294118,0.0
kimi-k3,cost_tight,poolact,kimi_original,10,phantom_seed1,965268a18d22261b38c6ff8ecb23db4dea87754405188fedcb98ce4d99acd727,419438,4,11,9,9,7,5,5,2,0,2,0,0,0.18181818181818177,0,1,8,0,2,0,8,0,0,0,0,4,4,0,0,7,0,4a87c537f4ab100f83a5b4bb,965268a18d22261b38c6ff8ecb23db4dea87754405188fedcb98ce4d99acd727,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.35294117647058826,0.0
kimi-k3,cost_tight,poolact,kimi_original,11,phantom_seed1,a311ab0b6aafef55ed0c3e29431a627814c700ae5964f82fbe5940366772bf3f,413257,4,12,10,9,7,6,5,1,0,3,3,1,0.25,3,0,7,0,2,0,10,6,6,6,0,4,4,0,0,7,0,f4306d279977fbf9e6030a07,a311ab0b6aafef55ed0c3e29431a627814c700ae5964f82fbe5940366772bf3f,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.4117647058823529,0.0
kimi-k3,cost_tight,poolact,kimi_original,12,phantom_seed1,87d806081276c7156470d8a01da785415c58833296b1fabbbf8b929c95b8704a,541724,4,12,8,10,6,8,6,2,0,2,1,0,0.16666666666666663,1,0,7,0,4,0,8,3,3,3,0,4,4,0,0,6,0,3058e10769055f35f1d715a6,87d806081276c7156470d8a01da785415c58833296b1fabbbf8b929c95b8704a,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.47058823529411764,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,0,phantom_seed1,f8068220250289fa5e0bb0ac2023f49518d6d0466a389464745ea2c218574614,509734,4,44,40,28,25,8,7,1,0,16,5,3,0.36363636363636365,10,6,24,0,4,0,0,0,0,0,0,4,0,0,4,25,0,2249434b48323922149d5578,f8068220250289fa5e0bb0ac2023f49518d6d0466a389464745ea2c218574614,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.5882352941176471,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,1,phantom_seed1,826a45727cfcac9fa3f40289c2ac3b64a2e078f38d5095c1db69f4d4474d45ba,406669,4,43,42,13,12,8,8,1,0,30,8,7,0.6976744186046512,31,4,7,0,1,0,0,0,0,0,0,4,0,0,3,12,0,2b0269494ffaa01ed717e365,826a45727cfcac9fa3f40289c2ac3b64a2e078f38d5095c1db69f4d4474d45ba,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,2,phantom_seed1,b268dc7637547a286469b37f6f6d3971620ff2855d16b8ae7370d873d0835eaf,363027,4,47,46,23,22,12,12,1,0,24,12,6,0.5106382978723405,26,1,19,0,1,0,0,0,0,0,0,4,0,0,9,22,0,b8dba157ed02fe6818b27060,b268dc7637547a286469b37f6f6d3971620ff2855d16b8ae7370d873d0835eaf,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.8235294117647058,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,3,phantom_seed1,7d6bb1ae296f2aa4590b15fef2180b221c3f854c657f2cff4d690704180799c1,418165,4,44,43,21,21,11,11,1,0,23,10,4,0.5227272727272727,20,5,18,0,1,0,0,0,0,0,0,4,0,0,4,21,0,db611ad1148a799cccc433e6,7d6bb1ae296f2aa4590b15fef2180b221c3f854c657f2cff4d690704180799c1,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,4,phantom_seed1,dc2d0f2e22b5c126bff665e3b63e87021eb727789a9df0ac2526a27947a3b85d,349349,4,39,37,17,17,11,11,1,0,22,11,8,0.5641025641025641,24,4,9,0,2,0,0,0,0,0,0,4,0,0,0,17,0,6fbd4b9f0215d4171dd6f6aa,dc2d0f2e22b5c126bff665e3b63e87021eb727789a9df0ac2526a27947a3b85d,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7647058823529411,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,5,phantom_seed1,c38aae51f8f2e96ed363fce9de7f0220abb5c87d6160eb2c4a0e5f67541e426b,364675,4,44,41,18,17,11,11,1,0,26,10,3,0.5909090909090908,29,0,12,0,3,0,0,0,0,0,0,4,0,0,3,17,0,67954485581f2a77ef3ae8b5,c38aae51f8f2e96ed363fce9de7f0220abb5c87d6160eb2c4a0e5f67541e426b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8235294117647058,0.8823529411764706,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,6,phantom_seed1,5f950c47027d4be352fc8992abd64cef88cc22e25dc1fa316733645eb3f9d9fc,429374,4,42,42,16,16,10,10,1,0,26,8,5,0.6190476190476191,27,1,14,0,0,0,0,0,0,0,0,4,0,0,2,16,0,90ddf3f42da9e525b57d8d0e,5f950c47027d4be352fc8992abd64cef88cc22e25dc1fa316733645eb3f9d9fc,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.7058823529411765,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,7,phantom_seed1,d173550e89e4df86f0e3745171b494c7ca577680defb9c778d12b0a0778fe0f3,387633,4,43,40,21,19,13,13,1,0,22,9,5,0.5116279069767442,18,4,18,0,3,0,0,0,0,0,0,4,0,0,3,19,0,e4c27406e0644d4dfba10545,d173550e89e4df86f0e3745171b494c7ca577680defb9c778d12b0a0778fe0f3,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.8235294117647058,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,8,phantom_seed1,32c548316647ee5d7dac8acd88d5939c146d80d576ebd879cf4dd6865081b604,413846,4,48,46,24,23,10,9,1,0,24,9,6,0.5,17,8,21,0,2,0,0,0,0,0,0,4,0,0,9,23,0,12c26df77e6b12026dea78d8,32c548316647ee5d7dac8acd88d5939c146d80d576ebd879cf4dd6865081b604,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,1.0,0.8235294117647058,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,9,phantom_seed1,663d7c4250acda82e2deaad0b6a4ececf150bdc743f7d1856082baf757466275,364802,4,48,46,23,22,12,11,1,0,25,9,6,0.5208333333333333,21,6,19,0,2,0,0,0,0,0,0,4,0,0,8,22,0,724b73335e7692e96215b6dd,663d7c4250acda82e2deaad0b6a4ececf150bdc743f7d1856082baf757466275,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.7647058823529411,0.8235294117647058,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,10,phantom_seed1,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,528527,4,45,42,20,19,5,5,1,0,25,4,1,0.5555555555555556,13,2,27,0,3,0,0,0,0,0,0,4,0,0,6,19,0,d67c769bf1e64fefbbc93e94,191200492c609bff5919970fbed509d82881b02711e65969d9fca80f358c9c99,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.47058823529411764,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,11,phantom_seed1,352e17d1eff82d0daa2997d583305bf92a5d2a9f91f2fc0d8e7f6c1ea1dc4ab0,543787,4,43,42,24,23,9,9,1,0,19,7,5,0.4418604651162791,15,8,19,0,1,0,0,0,0,0,0,4,0,0,3,23,0,60d715e9c89976f8d6431d2b,352e17d1eff82d0daa2997d583305bf92a5d2a9f91f2fc0d8e7f6c1ea1dc4ab0,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.6470588235294118,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,cached,qwen_original,12,phantom_seed1,710d2b3018e448eb96130fd0a57efefcaa745358b5076cbb392e3ac1232c24a6,466159,4,47,46,24,24,11,11,1,0,23,7,4,0.4893617021276596,12,4,30,0,1,0,0,0,0,0,0,4,0,0,9,24,0,af5764456aac8c246c791daa,710d2b3018e448eb96130fd0a57efefcaa745358b5076cbb392e3ac1232c24a6,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7058823529411765,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,0,phantom_seed1,295bbde09b30f5a6831792717a2f4a5a525bdc18983d24ee75d4fe704870e98e,439261,4,39,36,17,14,7,7,1,0,22,5,2,0.5641025641025641,15,7,14,0,3,0,0,0,0,0,0,4,0,0,0,0,0,c552a0e00c664dec7ba4c481,295bbde09b30f5a6831792717a2f4a5a525bdc18983d24ee75d4fe704870e98e,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.9411764705882353,0.47058823529411764,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,1,phantom_seed1,d23485a47511a586146ca842c6f845dd9cf1634bceb0540d871722c331e0ce10,398757,4,41,39,16,14,8,7,1,0,25,7,6,0.6097560975609756,26,6,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1af4cc84a9789c34054221ad,d23485a47511a586146ca842c6f845dd9cf1634bceb0540d871722c331e0ce10,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.7647058823529411,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,2,phantom_seed1,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,337387,4,39,38,18,18,11,11,1,0,21,11,5,0.5384615384615384,22,1,15,0,1,0,0,0,0,0,0,4,0,0,0,0,0,7415b559c9ae98c15b028021,056d63670002d074a60e3b0ed11f00aa709917f9b924bac6ab00fb92f12e805b,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.8823529411764706,0.0
qwen3.8-2.4t-a95b-fp8,cost_moderate,naive,qwen_original,3,phantom_seed1,06e260d99a301d363cc683c28d728577ba4cef07948e67880a7d166b40a91421,396933,4,40,40,22,22,11,11,1,0,18,11,5,0.44999999999999996,17,4,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4eab1dec466863889e5c735a,06e260d99a301d363cc683c28d728577ba4cef07948e67880a7d166b40a91421,new,member_terminal_extraction_and_common_audit_wrapper_acceptance,0.8823529411764706,0.9411764705882353,0.0
