model,cohort,task,family,regime,seed,rep,termination,termination_class,answer_source,score_cost_basis,answer_score_source,score_status,score_complete,max_steps,max_evaluations,agent_steps,attempted_evaluations,delivered_evaluations,unique_delivered_configs,repeated_delivered_evaluations,withheld_evaluations,visible_error_results,limit_seconds,delivered_cost_seconds,delivered_budget_fraction,best_observed_performance,first_best_observation_index,first_best_fraction,observations_after_first_best,strict_record_improvements,best_performance_gain_after_first3,best_performance_gain_after_first5,observed_best_reached_by_first3,observed_best_reached_by_first5,observed_best_reached_in_first_half,final_performance,final_below_observed_best,final_above_observed_best,trace_path,trace_sha256
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:B,nasbench101,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,13,12,12,12,0,0,0,103025.6103515625,100070.84301757812,0.9713200696030668,0.9395365913709005,9,0.75,3,5,0.009515206019083733,0.008446852366129631,False,False,False,0.9395365913709005,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_577113eb6a6ce29066cdf5fcce10f4d99374e0148a1dafba5aa12ee8276db8c1/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench101_B_r0_s2204.json,06ec23fe7fcb6713ceff25fbae276a448f1139dbf26cc7329e388e8cb8163c3c
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:B,nasbench101,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,7,6,6,5,1,0,0,103025.6103515625,90679.60791015625,0.8801656947308829,0.9084869027137756,6,1.0,0,4,0.01822916666666663,0.013254523277282715,False,False,False,0.9084869027137756,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_25cd7df6aa18961f2fc035320f22de6fae1797c63b3ade7dcd4d7a4b8f53d392/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench101_B_r0_s2208.json,2bf7869ce043bc14cbbcfe99d11c4043eae224f703d4f01ae44beb17c6e3d8ae
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:B,nasbench101,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,5,4,4,4,0,0,0,30907.68310546875,30166.066650390625,0.9760054335827293,0.9300213853518168,4,1.0,0,2,0.005174954732259041,0.0,False,True,False,0.9300213853518168,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_90c8bdb88034f74b15238691d48efc31ef302246307ba2459c49588875ce8798/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench101_B_r0_s2200.json,769d81f4613839af800801bb359743cf6ce06f624eee11dfc0ec065ee0eecd09
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:B,nasbench101,cost_tight,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,4,3,3,0,1,0,30907.68310546875,24928.83935546875,0.806558009230329,0.9407385190327963,3,1.0,0,2,0.0,0.0,True,True,False,0.9407385190327963,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_60cc5336ba4844d1c46955feaa5b21f06aac47d77c44d08c5012e1737ee8283e/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench101_B_r0_s2204.json,f00de4f0c58fc83690bfbcfd59e9c20e8cfd73d3e0d42a3a11ebb3373b20c1e7
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:B,nasbench101,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,4,3,3,0,1,0,30907.68310546875,22983.931396484375,0.7436316503587304,0.9246460994084676,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.9246460994084676,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_707cfe1aadef0e13411e0905563a2059f7b997bd6f113029e09ab71a46131191/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench101_B_r0_s2208.json,16d58e1c843589bf2f8333c09e910075c2f2c070d76ed4d2cacdc09e89fdbf5c
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,175814.86254882812,,0.9404380321502686,29,0.9666666666666667,1,11,0.0525841315587362,0.024338920911153195,False,False,False,0.9404380321502686,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_09db3044504b41a4d394a1c2b3e477d491a13e266f0a392d8b90501b0098d889/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench101_C_r0_s2200.json,420c7c85e786c550db4711d3fd1b166ef63dd036f2a63ef2ae1a4cbb691632fb
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_free,2204,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,29,29,29,0,0,0,,174811.38513183594,,0.9406717419624329,26,0.896551724137931,3,5,0.005842685699462891,0.005842685699462891,False,False,False,0.9406717419624329,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_e5f37366e58bf8162676f9644b559970bf49d5a0d385e3c01fcf8d320847479e/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench101_C_r0_s2204.json,eb775d90593275b7898f28eae1bfc28fd07d01c8ac65c121f556387e619bc090
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_free,2208,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,173290.08935546875,,0.9436097741127014,29,0.9666666666666667,1,10,0.01886351903279626,0.01499066750208533,False,False,False,0.9436097741127014,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a5336b3da187a72a04414fd4cfa661c9cf1ce24338eacd444ee77d8dde53d9a4/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench101_C_r0_s2208.json,cde2df39338e2314fcd86bbfec4f652182cdd8dc31ebfd3bb189978be8b3120e
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_moderate,2200,0,time_budget_exceeded,budget,best_evaluated_fallback,matching_tool_call,best_evaluated_fallback,scored_final_answer,True,30,30,16,16,15,15,0,1,0,112038.63037109375,96679.37866210938,0.8629111079088387,0.932692309220632,13,0.8666666666666667,2,4,0.016793549060821533,0.012086013952891106,False,False,False,0.932692309220632,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2ebc68b0ab6f6d75df7140253d4c44718b95b278710711089fc94f1f546d10cf/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench101_C_r0_s2200.json,675eef20b8a8acff25f52c443c90b0247258a976694254ba9694b9b7ed77dac2
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,17,16,16,16,0,0,0,112038.63037109375,104728.58740234375,0.934754263377393,0.9392361243565878,5,0.3125,11,3,0.0018696784973144531,0.0,False,True,True,0.9392361243565878,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_75147344ccc1bdb5d4599022a9697ff16fe1c6bdc41f01b6f42e023f787c53be/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench101_C_r0_s2204.json,25963fcdf4d112462546baa4bfb582c68816b3c90ae514226926c9043cfe3e84
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,9,8,8,8,0,0,0,112038.63037109375,105007.59814453125,0.937244571776053,0.94264155626297,2,0.25,6,1,0.0,0.0,True,True,True,0.94264155626297,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_bd4df275936661af06dd9cc62643cc7a0f84d10d565b8bd9673f8a3fd9486152/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench101_C_r0_s2208.json,08e0930681bceeb39ec6085c0fd6e53276d8ddd7ff6e60da27e56dd837545b85
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,7,5,5,5,0,0,0,33611.589111328125,28525.881469726562,0.8486918418300096,0.9276175101598104,3,0.6,2,2,0.0,0.0,True,True,True,0.9276175101598104,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_abfd2bf30fbd473a954446e5341bd72be0906518bee9d6436c2a3b2028e4068f/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench101_C_r0_s2200.json,4f00280e3e8ba64c8b48cd05607e428785d18b9dbac86205cfacd7174b67cb7e
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,8,7,7,7,0,0,0,33611.589111328125,31946.630981445312,0.9504647601049702,0.941038986047109,5,0.7142857142857143,2,2,0.003939628601074219,0.0,False,True,False,0.941038986047109,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ab1e9f865ed03c631e2d55b328221ee946130913ec9ae4153c6e0764dbaa5f22/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench101_C_r0_s2204.json,f0aba6c6d8a39c43745fdcb0796464602d9d50498bc30e46a0e0e2f8d7de2481
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench101:C,nasbench101,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,3,3,2,2,0,1,0,33611.589111328125,20113.39013671875,0.5984064029254698,0.94264155626297,1,0.5,1,0,0.0,0.0,True,True,True,0.94264155626297,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_5d2b59c923901f686584ee2ba6202b42f810670a092450ed0d3483a90ca71ffa/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench101_C_r0_s2208.json,a209eb973b3b31870955ba9a19b9218a34d17f60c8d148c2451081a873b3e305
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,316952.9873213257,,0.9160666665039063,18,0.6,12,3,0.01407999996744802,0.0005333332682293523,False,False,False,0.9160666665039063,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8080901c0010fe6a00948f7a071ba5bc285e91aed193d918f6bac0e1bea5e1ef/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2200.json,000cc6b1d14cb55e644e973bedba86c6a92a6c7d559b101947c1c0b433ee4214
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_free,2204,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,29,1,0,0,,325469.7522791283,,0.9160666665039063,21,0.7,9,2,0.01407999996744802,0.0005333332682293523,False,False,False,0.9160666665039063,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d1a9b81f1a44599b3b2e87c3ecd751650c1745e2a5400d9466ebf128b0a88945/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2204.json,841b110dd243f07284712efa5dbad209aaef53b102b76ab6760d7c17f04693e2
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_free,2208,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,296674.2380236217,,0.9143999999837239,30,1.0,0,8,0.012413333447265584,0.012413333447265584,False,False,False,0.9143999999837239,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_da40e51e9063d5053ce9cd1311241dc1e516db59c31c9ac2fcb669471b68cbf6/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2208.json,13775fe1449839edfd30279408288f2d717da3da2d14935c0266443b54501b02
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,13,11,11,11,0,0,0,113100.49790075852,102292.83036902119,0.9044419102273037,0.915533333235677,8,0.7272727272727273,3,1,0.003613333341471181,0.003613333341471181,False,False,False,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_f1a70a658fb51243bcc873bfc605154c6921cd1146f380904027184649362db9/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2200.json,a10831bae442b13f956718d53f8a679e4c1c6aa3537dda4f27b7caf60336ddc1
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_moderate,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,12,12,11,11,0,1,0,113100.49790075852,107320.27001750469,0.9488929934833199,0.9144799998860678,9,0.8181818181818182,2,3,0.002559999991861961,0.002159999983723848,False,False,False,0.9144799998860678,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_37279821e8ed6e2aa4ac26b9274d87258493dafee11b14cb0dd3d63a5a3c4d17/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2204.json,50bd50ad10cc6d3742bc615a74a1cb116a81ccea994cc0503064cbfc4865d36f
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,11,10,10,10,0,0,0,113100.49790075852,103560.11730997056,0.9156468736401207,0.9019866665364583,1,0.1,9,0,0.0,0.0,True,True,True,0.9019866665364583,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8f98578159ebe7824ab545683a807325c400d49d2848fa9d1de50a6890fb058d/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2208.json,c06bae5dd86613d6fa9a12118fcc83fa9835fa0f13642abb8602dbd4372beb7c
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,33930.14937022756,32674.64588738342,0.9629974077288973,0.9086799999186197,1,0.3333333333333333,2,0,0.0,0.0,True,True,True,0.9086799999186197,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d243f298ac57d42ccaa709b97f68a67dd8f194809b172fd9cf21d2a37bebd9da/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2200.json,32f16a6c893d8ff1371ad09f0111efda236e365ad11da94057de3ac46b6a58b0
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,3,3,3,0,0,0,33930.14937022756,32984.737625820286,0.9721365286638897,0.915533333235677,2,0.6666666666666666,1,1,0.0,0.0,True,True,True,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ded6b1e40efa02ce739ddbb92855e2b60f133b8d0c30e42f1cef270e416f87d8/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2204.json,715dfa024a5922c4263794cef8cf388b1b4f3f7ca134746f1e30283d269408ba
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar10-valid,nasbench201,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,4,3,3,0,1,0,33930.14937022756,27446.28257271218,0.8089054449254877,0.915533333235677,2,0.6666666666666666,1,1,0.0,0.0,True,True,True,0.915533333235677,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_fc360167e8211dca772329ddfc9df59b95ecde28ea300c471c9b503c93e53549/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar10-valid_r0_s2208.json,3fc439b163f22b36a129d4732e7a8399eb562b68528e03266f0cd4d26e4d7b96
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,469995.6114259279,,0.7264333333333333,18,0.6,12,4,0.01736666666666653,0.01736666666666653,False,False,False,0.7264333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2cf98feb2b9a525741bebff8912f08d51a999a0583621b5b8b030cb86337c8d5/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2200.json,62234a649d1b7ab96cacdc459f37f908902125027687c14d398daaeaf9e09c69
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2204,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,29,1,0,0,,486600.57860268856,,0.7350333333333333,11,0.36666666666666664,19,2,0.029066666666666463,0.025966666666666582,False,False,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_f75af639a9eadd0e9938c21c8af3102313d4bf896ab7dbbf3907b6948fdf17bb/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2204.json,9d16474058d960de0124ebe15e86e626aed4a2ce1d72069235cbb497751e51f8
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_free,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,28,27,27,27,0,0,0,,481867.3605524981,,0.7350333333333333,6,0.2222222222222222,21,1,0.025966666666666582,0.025966666666666582,False,False,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b5c15806545c51b89c892a245a337deec31b96699905899fb08cd6143a7b4ece/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2208.json,d7fee2426e8e4c1597e476bdb700baa846c08c92cf7459db2739989754836762
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,11,10,10,10,0,0,0,186393.8294943741,176887.61522628576,0.9489993081108125,0.7350333333333333,1,0.1,9,0,0.0,0.0,True,True,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a75d86a98065f814e2bb0acfd7ca8f0ae4614593d69349a631c9fb6b7d571033/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2200.json,add8901a482f06f34029e954ac41ca5180d2ddd283234f7b67650d3174925a64
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2204,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,13,12,12,12,0,0,0,186393.8294943741,170915.9392177719,0.9169613590826011,0.7350333333333333,7,0.5833333333333334,5,2,0.025966666666666582,0.025966666666666582,False,False,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ad5a56ff8a5777b5795afedeb47c16c27faad975b510ad22ed5a75cc918e7608/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2204.json,8a83ab42f778c9f2408d1e705f2cfa8696f0ad9354b2a6dfb57ad8b9efb9bc24
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_moderate,2208,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,10,9,9,9,0,0,0,186393.8294943741,151325.5909637723,0.8118594449948769,0.7350333333333333,1,0.1111111111111111,8,0,0.0,0.0,True,True,True,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_041074ae7af860512acaf225566847f57241eadf697fdb6cc461f89369553b3f/result/qwen3.8-2.4t-a95b-fp8_cost_moderate/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2208.json,2eec001c3b9b10ccffc89f10bc59f5ba8bff5d2fa7f23fef8ca6b7783de6a73e
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2200,0,natural_answer,natural,natural_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,5,4,4,4,0,0,0,55918.14884831224,54077.351331847065,0.9670804997236468,0.7167333333333334,1,0.25,3,0,0.0,0.0,True,True,True,0.7167333333333334,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d0920d4c4423bef5bbc2cb27082185d3abb5092e49e8b7ce32d1c06ab4646e24/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2200.json,bf05cdf0dc32e48b9a78db771519234ae34f232302d1e77525aa176182222e91
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2204,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,4,3,3,0,1,0,55918.14884831224,41719.75013080671,0.746086038076454,0.7170000000000001,3,1.0,0,2,0.0,0.0,True,True,False,0.7170000000000001,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_82197fba3f023afbcf56e7c5b9a6f61532c80e032916e9ec67c6adb415e47e82/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2204.json,da9bc1036ba6ac0196841e4335f26f4a2ffd2c9d7b9e24ab0394ee8134df8273
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:cifar100,nasbench201,cost_tight,2208,0,time_budget_exceeded,budget,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,4,4,3,3,0,1,0,55918.14884831224,52994.020856278294,0.9477069958097835,0.7350333333333333,3,1.0,0,1,0.0,0.0,True,True,False,0.7350333333333333,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_babd9e1dfebf59220886a33980bf71028315d7d9677d4dbfbb8f716156da5268/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/tuning_hpobench_nasbench201_cifar100_r0_s2208.json,5ea5edd0f01b20efea8f05629fcf5ba09872c0f277e4d340cc4b5f963cbeaac9
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2200,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,1380539.1278070712,,0.46755555548773864,29,0.9666666666666667,1,4,0.004000000203450371,0.004000000203450371,False,False,False,0.46755555548773864,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_e49bf08bcceaa29e9c723e55be2f42d3a8cde8a4ef413a299e75353626a86e07/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2200.json,b79536c9d3a64c64d7c4b2e67bd7615aa26e2c384b898c92afae724341ce2f8c
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2204,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,29,29,29,0,0,0,,1376437.2677573212,,0.46572222222222226,21,0.7241379310344828,8,3,0.002166666937933992,0.002166666937933992,False,False,False,0.46572222222222226,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_172b87f303e02663b8448509a3f8a876da3f311a72b179b3bf6350120b815658/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2204.json,41d7c6adf850f8d2c68f0f183252de579fd7d8b027197deaa37c2477b7eeca79
qwen3.8-2.4t-a95b-fp8,qwen_original,hpobench:nasbench201:imagenet16-120,nasbench201,cost_free,2208,0,max_steps_reached,cap,forced_model_answer,matching_tool_call,matching_tool_call,scored_final_answer,True,30,30,30,30,30,30,0,0,0,,1383665.0852782743,,0.46572222222222226,21,0.7,9,3,0.05461111124674489,0.05461111124674489,False,False,False,0.46572222222222226,False,False,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2ddfa92693e5296bd27243de535161cedaea85c1e7dd8c96d4944255661b75a1/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/tuning_hpobench_nasbench201_imagenet16-120_r0_s2208.json,8def9a094b1e7dff73390d1e75e302c61c8eed091afc8cfbda8c734477159746
