model,model_id,cohort,execution_cohort,beta,budget_seconds,data_source,question_index,repeat,job_id,status,execution_complete,score_complete,f1,source_tree_sha256,source_input,result_collection,result_member,result_bytes,result_sha256
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,5,R1,job_0744654561b4c0fea44dd2d1b6e8dec0a8bbe8a668bad57b10c408da1836d030,completed,True,True,0.2857142857142857,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_0744654561b4c0fea44dd2d1b6e8dec0a8bbe8a668bad57b10c408da1836d030/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,83726,ab238f0eb15d8e0a6dd457b02840c889453665f32911348102977958ecc973f4
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,6,R1,job_cadd84a9355cd4eadc23dea33c3ba9aa8889add59d38a52a6c9341d0744654cc,completed,True,True,0.4,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_cadd84a9355cd4eadc23dea33c3ba9aa8889add59d38a52a6c9341d0744654cc/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,50401,326ea318bd94ac0b10e5ee3f30d478e1f113ce72d3cff4bc7fa82be5417f65b9
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,7,R1,job_1df4848666f3912cfbc2dc0d9780b099f8c5bcc60da77e532b91bdd67eae0dbc,completed,True,True,0.6666666666666666,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_1df4848666f3912cfbc2dc0d9780b099f8c5bcc60da77e532b91bdd67eae0dbc/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,57890,2db1d17a1e0e154ee8465f39485c59dc8ca2bee7af45a7279e11f9c16ee74f62
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,8,R1,job_e1c82272e9cd352a883ca32866150a5a35a533e6a0759398332fc83bdcf37221,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_e1c82272e9cd352a883ca32866150a5a35a533e6a0759398332fc83bdcf37221/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,71371,e0e57a2517f628d55f4220860c4947c912fc7bbb1c4260b336cfa59892f604dc
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,9,R1,job_fa225c3baf1f59ff83c89c8828ef15071e040a51f245174b362a0a244d3a162f,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_fa225c3baf1f59ff83c89c8828ef15071e040a51f245174b362a0a244d3a162f/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,43489,7d11d61a45aefe10b1ea97d0677446967311c81ce64a2ccd67f15227fa72ed1b
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,10,R1,job_e02080a4db374a0dee066b7d845b2fba7c2d61ca6c1f96eebbe5decc4d6ac301,completed,True,True,0.23529411764705882,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_e02080a4db374a0dee066b7d845b2fba7c2d61ca6c1f96eebbe5decc4d6ac301/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,38012,0a0f098315de371067f406a388c965173c3ec2db0fc74f9a423c9b78ef250414
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,11,R1,job_d68afe7ced2eb03b4aa2887f15808431785ace69b34d3af966c2e129e5be6ac4,completed,True,True,1.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_d68afe7ced2eb03b4aa2887f15808431785ace69b34d3af966c2e129e5be6ac4/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,55074,6596c0b43a0ce5b0b66a91d8be3c02b48c95b2431689e5d1445f08c838ce431d
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,12,R1,job_0ea52d75e87d6d521bb0d0e6170bb75e2117da0cd68dbc29b27863a3e5cd0fe3,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_0ea52d75e87d6d521bb0d0e6170bb75e2117da0cd68dbc29b27863a3e5cd0fe3/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,304224,dd62fb9effdfca90033211223a6880da3edf987caaee0535b40f4fcc597b615e
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,13,R1,job_29ac4c56c9a838c77c30fe067865f42eddbfc105ffec99cf60c463c3f201bc10,completed,True,True,1.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_29ac4c56c9a838c77c30fe067865f42eddbfc105ffec99cf60c463c3f201bc10/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,30964,fb29e71e6d2bd4c8a8878cc44bf06f5c76716cbd72a63e9aed8d39a7d7641080
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,14,R1,job_56d93f0178fd6d03efbf7f5b5bee0f908803a6c04ce43e5fe790c76ba1df72c9,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_56d93f0178fd6d03efbf7f5b5bee0f908803a6c04ce43e5fe790c76ba1df72c9/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,52141,0b402a36127c6ea072ea2bfdb721b10b0f1c57dd72c378419a48880b0447a855
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,15,R1,job_820ebaf4f80dbe3655fac2815cc5a8cf8d5e3a9f4fc62ef137b1b02d0b5ffd5c,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_820ebaf4f80dbe3655fac2815cc5a8cf8d5e3a9f4fc62ef137b1b02d0b5ffd5c/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,107978,143bfa8029266c4674934f93cb56991e1bd9bd57afbc5a459000619540b6dd6e
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,16,R1,job_9913c38b7739b0f2b8a6d827f6f0453660ad8fb69219b2aee445963300adffa5,completed,True,True,0.33333333333333337,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_9913c38b7739b0f2b8a6d827f6f0453660ad8fb69219b2aee445963300adffa5/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,119035,fb8dbe5f5d2ca84cca6538ea6830f6581dbf1dd9a2733f4dc73e8c1ea3d2fa28
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,17,R1,job_94910a42bab9f4dd3b7e0b52d10963103ccbd7389496ea168c0d44429a45241b,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_94910a42bab9f4dd3b7e0b52d10963103ccbd7389496ea168c0d44429a45241b/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,210195,2abda572be0629e8d50ea2ffd0a6293cc2bb503e77838ab8bbc0564ae4cf33b5
gemini,google/gemini-3.8-flash,new_openrouter_20260917,continuation_first_execution,5,1500.0,phantom_seed3,18,R1,job_3fa12252df4bcd1e41458f31dfa78710188144ed74969ea3c2efa0c7d06c1a7f,completed,True,True,0.0,4302763da1e11463dc1301304966693088927ef797f03104c429137bd6c04b00,adoption_manifest,gemini38_flash_medium_openrouter_whois_continuation_20260917_v2,invocations/job_3fa12252df4bcd1e41458f31dfa78710188144ed74969ea3c2efa0c7d06c1a7f/result/gemini-3.8-flash-medium_custom_beta_5.0/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,124446,172e5ab22edd57a5c51b9dd5b8a939787cc50e76b8756f95b88c306a4c106a0c
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,0,R1,job_5c2c48b68d0b8a124f39752470da817f1cca0e1244644a7ec6c680ea5c70a077,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/7c7717abf45137527a99e179.json,49404,f4725f754cfa501f449a10fa0db22e8447dc79cbfd786009998a3089da6fb8be
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,1,R1,job_d3d76920faccf1bf4ec9c3b6a944a8cf5200ed3e73d8ecca61e387f685d8fa38,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/e98819716a2d1deffd27f22a.json,83933,a5e6c77fce56794f4b11348b60a58ada71be15a6ee9e608c4867046c8d62992f
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,2,R1,job_e441fca6aa9d36d8bad21fd68421b77a61372a80b859ba88b6c872b3d84357ce,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/714d8d07e246d2fec5c2a831.json,111562,ad2b6d6f32e051ac415b132fd51861f3d68697e48ef7987e49ad7ac1fb46acdd
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,3,R1,job_887b424c10d39bfcaf9fcb37fb5b10a3764507a180cefddbb933aeff43f29a0a,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/4beed6f21e77447aa25b0047.json,87278,eeaf63202bc0a31692cb4b6f0090d6b76ba89216eafb7b8b430bf0739b9a7eda
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,4,R1,job_8b290a2711922a8af6b0cc45c342531d05186ba5f20cdbc144c94678810e3831,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/def55b0a69a59bec4bf8a2b3.json,74188,373730c10e22f3d54215356ae7e1162ff4cc057946124c2afeb465c1c6f4b7e7
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,5,R1,job_48b8774ef6102bce3acc3beda56690459073520be4970369692a527ea14e36a4,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/05561e7abe63fbd1bd33e84c.json,98454,a0d6fd6cff88f45588f1137f4192a8136d3235ab0cf3af6263f4073f79456904
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,6,R1,job_4f2f58ee1830e7e43833c3cfc525893bceb60ec7c6cbfd4ca793e9302982ea48,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/4cddbdcc476e0058a74e8f7a.json,66424,0dd8436571fe2e19e8f638d0100987619f985b81cdb17b89c2c5c183720eefcf
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,7,R1,job_35a728100cce6778b4cb755439aec70a924051ff51a3d9518bdc9b55df192557,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/a679082ad0d32e78cfbf4afe.json,90022,3996467ef622e9b203d5aae833e66ce6913f7df264b576435774382a928ae52d
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,8,R1,job_dd2c2f99262b63c0fd14086a7d3b2a5aa7ac7a7f447b9c5f8f000caf9ea7f9b7,historical_completed,True,True,0.6666666666666666,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/c1c9b08ea11e54a993ebaa08.json,90252,aaa491a7919fedea56e09dbec1f7aeedc5a4e69c3f35d1aede9a03bf908fcb09
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,9,R1,job_c8c8d3b1d576a1d983544bc6c362e5c77e2f1029a57db90b5ed52941589ab696,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/92b9f85ed031fa1c3dacac03.json,83249,4a68c0d8e1e5619d7e9dbd25276fe4a5097ef8128cdb6b06d9a7d720965095e8
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,10,R1,job_19e42dcace115df133ae677d4520659ea9f1a5212ee9319caa342a22815bcaba,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/6e502d18165ccb2e20ea76d6.json,256044,7e5c9323b3377a0d8af0ce27f74fee5819931fe2c7b8f421afdd93e792a2fc36
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,11,R1,job_0252b448bd647bbc8c188b82208d6e407f157c44deb35d63f7c7dc672ab4f23c,historical_completed,True,True,0.5555555555555556,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/9b57cd51c655ef27e5dad8b6.json,136524,29c5dfddf9cf1a2270c743c86b6079d6c5a7266cb4d8e38762edde69a7b6fec3
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,12,R1,job_2cdeefce3c4931a1ec941fad3132416616d8610d1176dd17223254dc6d1cfa69,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/d9642b3717ed619eac35d0b2.json,92601,a4a31cf5f2b93ae31e99d36bc1f2d80f246d87de84adb577d09790eb94a3f3bd
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,13,R1,job_1439d018d3cf0783fddb47929eec8d3bacffdd325981b860528d52c91da8f19e,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/98e4fef4dd1fb9f1f810822e.json,172573,aa28448ad7e93d4a161dee09d1fd11a5c270fa3effa1ad35ae8ddcaf38184028
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,14,R1,job_c99f325ffe952a1d0e7950fea176cb935c8ba64b6458d8c2fcca99f0b7cb9f9d,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/3cf2f34c25e604c214e9c169.json,92914,e90f8bc746defa08dca3e087bc511d743dbbebc59d285d2ea6b8c0755701a093
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,15,R1,job_8ed22cf6b581c5802c41de70e1394a35461e9d7964c339fcc03fef8c0cff6383,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/8ae7ca85ffc5d3052f8d0c92.json,89787,b9f8619a1e7b01a94dbc009304663052292550f4717a81d7a4cf901d667eb950
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,16,R1,job_e22bb9cba1d1fcd2dea7de6d19225df6db79b244fa6e537465f419fd1c0c9551,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/fafe14e81332ba4b4c2dd4e5.json,74865,dc5fbab7c91808f3fe13ba0056e0375eb3101202f06a810d7f3fd43916ecbd67
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,17,R1,job_4332332b98cbef74d9bc52e87b162ae5d1a2b7670e844f50439f1220943cb05b,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/d3449801027a54771bbdd1c1.json,243761,b5aaf774a5776a461b301f13e509d72dd8100a6b46b8dbcbbc7e01584bb0ca77
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,18,R1,job_6b41d6aaa685943dfbb8e2169eb88efcb7a08138bce79de1fb4dee932b697d27,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/ac1201a0a32815555aace99a.json,320998,5ccca8156a13b8a651f6cbb1b55f87709d60f2c8851c9269d75c06d94f54a064
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed2,19,R1,job_60ee96793e02c380a2ad5ff16b50977118a4f2f2730bc9fb0558fa700af04e52,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/d6ec87c3a4b5afd694aaea8c.json,124074,85db629cdddbdea3cf24a9a9e6caa1ac29db25a3b7d4781966aa48d3fd2389cb
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,0,R1,job_7e2e6aee2e4fbe8504aa2a4456045b458ecab3954eb1e947260fdbf1fb1f68b2,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/2788a8157a2e71e49219ba28.json,112024,f2601ac267569b3749408b4e12b214d29258b281019fed9bc6c695cc19a669c4
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,1,R1,job_1f31bdd62e12ba49ded1740ff0676758419199e32acce81a87fdf49699843e66,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/ca7bc30fbf1df83177d29d35.json,56414,b233abe0e0a935a7c6a307a641aa905c0d75d40acf424988baeb57d7d9177c32
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,2,R1,job_072755fc54f1bb0878fc32448bed1a7312865473e4d5633410d3cf798daefcee,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/f90a275c2903c299cc89c64b.json,73956,a3de18244e685eed93d56d4a5a128c6129f3390abb4cc482c28b0bac3e753127
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,3,R1,job_a292eea74fe03127e5240534a6a7bf3550aaaf597e9c9a4d6a3c9a16f6832f46,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/d93a0d52a07d9b9009efb4c1.json,109106,bad687a7e234c8602af163717af4be94abded298d951adb27215aa8162865ca3
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,4,R1,job_76c4f8b40caeef13ece3b1adadaf253cbb158acbf8e6d30fdcb3b7d86f799e70,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/23593dfb05f0fd31cbdc5bca.json,74315,ceadcb2c34baac44fdc10e938a04a695285516ef29f891717b5b71799d71b86c
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,5,R1,job_19d1c0561cffd042bca60cd1b5323576de555b87029c2cee1b23d63a3822032b,historical_completed,True,True,0.8,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/5d47068e7a45553aeddcb5be.json,93232,fbe863aec0345b612427de3afa14a35b28aa5acb2e8b4a64afdf04fd80754631
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,6,R1,job_10f8b44ada6251dbd61553f654842ebcdb702ddff8bae7a086abd3151d171a9b,historical_completed,True,True,0.4,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/d2ad138f72e4c11dc33b3aea.json,88203,45fe073cdddeb3d2c37d2427a5adda40f7718b6e3f24b5c0a8f063678e439ff3
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,7,R1,job_7a3ae47d02ad5721ef0c166113cbc36b32ef96a54c9f1679ec190488d9183244,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/26e1c09124efcea94f27512e.json,91163,5d8b67425f0a86f34c5786e45e8b8ae3e11cd26e7fc3304bbdce05901a3265ee
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,8,R1,job_9afca078cfa40bb5d07c4aaa577a25432b0e7fabba223017dd1964a8ae8bfb05,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/8bb6e1c4645c0d4df886b39f.json,123798,c8f2d33d6987a2b9e8276163687d845e425f7bc16fda62399f3af0f262b91e0d
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,9,R1,job_3e0328268ccaa960d534f66e5a7871301ece9d92189764ce19b6081db83497c9,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/0f7ef762bb76da11e0c2922d.json,155623,80c92d61d764e592e6cc4f1390ffa9d0b99906b98c835ea178112cdc2cb9f930
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,10,R1,job_815ad2965617285ce77d126d35f2f6111fbef6e2e5dec8636c1e12f6f885183e,historical_completed,True,True,0.23529411764705882,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/10c261a65b027e26e24e26a2.json,35895,e293139fabcb0523f94b4586ffcc72ab9ed94bf7295bc06d3a4b60d4da77f776
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,11,R1,job_0786f71689a61cbe68e6a6a324a927724c3ba4fe8ecc8be2fb4ad01568f5eef0,historical_completed,True,True,1.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/8c4ed80079dd795ad2f1071d.json,60698,17568f6198f77ae83fbdbfd27ee5a0d892439a34a6e392fc43b70c9db069a9a9
gemini,gemini-3.8-flash-medium,historical_beta10,historical_sub2_reused,10,3000,phantom_seed3,12,R1,job_14d29330b23a08669f1ca7c8f24aa2595d1daa34be8e628902147ff4b8fb2d67,historical_completed,True,True,0.0,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,gemini/gemini_beta10_reuse.csv,paper-ad03e8c-20260916,trajectories/gemini-3.8-flash-medium/expgym/e720ece9ce55a9f03ca98212.json,248211,71989a2b2c1a44286c7b07386b17ee42ac21bb5e76c11db93aeef6c09a0ed085
