model,system,scenario,regime,strategy,item,outer_repeat,order,seed,N,cohort_id,expected,execution_complete,score_complete,status,result_path,result_sha256,result_bytes,trace_paths_json,source_job_id,api_dump_root,source_metadata,source_row,native_source_id,primary_metrics_json,archive_source_identity,snapshot_cutoff_utc
kimi-k3,poolact,tuning,cost_tight,naive,hpobench:nasbench101:B,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/naive/naive/result.json,317a9ef160d2cf0472bd6fd95000fd543a82e9118636153374709a527d44c940,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/naive/naive/agents/agent_3.json""]",b7daa230069256263af745d0c2245aa7ede5f08fe79a947e821ab811e947581f,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/b7daa230069256263af745d0c2245aa7ede5f08fe79a947e821ab811e947581f,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,cached,hpobench:nasbench101:B,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/cached/cached/result.json,8a7df0acf122cef3902d4dcecb1494598d2c84135057517dd0970cbded4895ab,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/cached/cached/agents/agent_3.json""]",4ea984736615cd4a1c15da1febfc5531a12b741d7bda42e47748928a5792e8f3,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/4ea984736615cd4a1c15da1febfc5531a12b741d7bda42e47748928a5792e8f3,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,cached,hpobench:nasbench101:A,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/result.json,b51893a8d93cc2840df7aaf76aa89c6b81a564c31f78912e146aa8ff325b8a83,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_3.json""]",df0916b1b803ded998606ed82124e150c35637038b66880d399b7f64572acf73,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/df0916b1b803ded998606ed82124e150c35637038b66880d399b7f64572acf73,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,cached,hpobench:nasbench101:C,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/cached/cached/result.json,cfba412900e986855658b7df9692c4ffece943de65dca2776c863f3e479e10b3,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/cached/cached/agents/agent_3.json""]",baacdea0ea4757796a55551a49ee9f9834ff878f1fd9497b53a10c4e1e6026e4,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/baacdea0ea4757796a55551a49ee9f9834ff878f1fd9497b53a10c4e1e6026e4,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,naive,hpobench:nasbench101:C,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/result.json,8a18cf274d254ab296bf89a6b1094c544163a65cdeea58f0a713e74eb30cedb2,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_3.json""]",e609a00229d250c299fa27da8a4729c04f27fa57b9bd425388c4969355fc9c22,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/e609a00229d250c299fa27da8a4729c04f27fa57b9bd425388c4969355fc9c22,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:A,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/poolact/poolact/result.json,ff16be840e8483b67919b275da83baf0c535397228604043428db5cc432c91b1,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/poolact/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/poolact/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/poolact/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_A/cost_tight/poolact/poolact/agents/agent_3.json""]",d066cba0a70d054c0cc7fd72768fdae5764cb54424f898af5fc1684d184a9f92,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/d066cba0a70d054c0cc7fd72768fdae5764cb54424f898af5fc1684d184a9f92,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:B,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/result.json,cef31068a64ae6b6c484db529031211d84a5e3420492a1f045f5a7aba8f910a8,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_B/cost_tight/poolact/poolact/agents/agent_3.json""]",eec29085b80857acff027b11048020949af0d0f09f5738afb49b2fbb0297f46b,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/eec29085b80857acff027b11048020949af0d0f09f5738afb49b2fbb0297f46b,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,poolact,hpobench:nasbench101:C,1,,2204,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/poolact/poolact/result.json,e0b29d9018416aa688e5f8dba245825415599dd0b85a060f770fac795eca5e46,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/poolact/poolact/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/poolact/poolact/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/poolact/poolact/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00001/poolact/tuning/hpobench_nasbench101_C/cost_tight/poolact/poolact/agents/agent_3.json""]",7d6100a474bb32d6b3258867a3e97895075c2607eb0e6ce0a62c75e482d2b438,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/7d6100a474bb32d6b3258867a3e97895075c2607eb0e6ce0a62c75e482d2b438,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,naive,hpobench:nasbench101:A,2,,2208,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/naive/naive/result.json,0f2999d9d532c9fc393a37898f2fd123df72934e149eeaadfd537e62f3269cd7,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/naive/naive/agents/agent_3.json""]",ecd0235780a1d0df557ba500c571a28f67e24aa650611f5578f14b56c30248d8,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/ecd0235780a1d0df557ba500c571a28f67e24aa650611f5578f14b56c30248d8,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,cached,hpobench:nasbench101:A,2,,2208,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/result.json,b48191892b87075b94d24201c14f6fc1e1852d0f6dc1258c9c90d6684f185734,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_A/cost_tight/cached/cached/agents/agent_3.json""]",a56b1939c94fa9e537ea0fe99be2940e4bd6f9ef0aad4e0cc09e4b8bb4856023,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/a56b1939c94fa9e537ea0fe99be2940e4bd6f9ef0aad4e0cc09e4b8bb4856023,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
kimi-k3,poolact,tuning,cost_tight,naive,hpobench:nasbench101:C,2,,2208,4,kimi_original,True,True,True,completed,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/result.json,ff5acc60d408d51bf0d1bb1685bce97bec077d69659c802bd95fad519bb7fdec,,"[""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_0.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_1.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_2.json"",""/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00002/poolact/tuning/hpobench_nasbench101_C/cost_tight/naive/naive/agents/agent_3.json""]",0306491e85819e2af1a59def0c65ae6654b4c38caac389ab04d5f485ae629df0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/dumps/restart-20260909-v5-kimi-k3-formal/0306491e85819e2af1a59def0c65ae6654b4c38caac389ab04d5f485ae629df0,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/execution.json,,restart-20260909-v5-kimi-k3-formal,{},kimi_original,
