study_id,job_id,stage,model,system,scenario,family,item,data_source,question_index,budget,strategy,N,repeat,stage_repeat_index,seed,hypothesis_order,api_protocol,reasoning_effort_requested,source_tree_sha256,queue_status,execution_complete,metric,endpoint,unit,primary,value,known_agent_subset_value,expected_agents,known_agents,missing_agents,score_complete
gpt56sol_medium_refmatrix_20260910_v1,job_f9d89b76f67c8e1965fdf1f9812c416acfa172d8ff8645dff6bf127cafef7db5,reference-0652-expgym-tuning-29cba2e423,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,95.38844722760811,95.38844722760811,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_f9d89b76f67c8e1965fdf1f9812c416acfa172d8ff8645dff6bf127cafef7db5,reference-0652-expgym-tuning-29cba2e423,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9371995329856873,0.9371995329856873,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_bd10264f7aa8347307ee726f1c0dbbca73fa952dc051a9a5e60a6762df9aa850,reference-0653-expgym-tuning-b3bb313fab,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,hpobench,,cost_free,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,96.5484880944191,96.5484880944191,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_bd10264f7aa8347307ee726f1c0dbbca73fa952dc051a9a5e60a6762df9aa850,reference-0653-expgym-tuning-b3bb313fab,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,hpobench,,cost_free,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.4638888889906141,0.4638888889906141,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1669e2ab1fc54afd7fe774dbee593f71a03bae74f41afd3d0e3152720134c4a2,reference-0654-poolact-tuning-a271d6213d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,99.05337458827454,99.05337458827454,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1669e2ab1fc54afd7fe774dbee593f71a03bae74f41afd3d0e3152720134c4a2,reference-0654-poolact-tuning-a271d6213d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.59240575025322,99.59240575025322,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1669e2ab1fc54afd7fe774dbee593f71a03bae74f41afd3d0e3152720134c4a2,reference-0654-poolact-tuning-a271d6213d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9402293612559636,0.9402293612559636,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_1669e2ab1fc54afd7fe774dbee593f71a03bae74f41afd3d0e3152720134c4a2,reference-0654-poolact-tuning-a271d6213d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_moderate,poolact,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9432759086290995,0.9432759086290995,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_56ba2b946033869be217a10fe438217a055f72879dbbb4c80120b74b659a03b2,reference-0655-poolact-tuning-e609a00229,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,95.61687483513091,95.61687483513091,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_56ba2b946033869be217a10fe438217a055f72879dbbb4c80120b74b659a03b2,reference-0655-poolact-tuning-e609a00229,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,98.37552873754636,98.37552873754636,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_56ba2b946033869be217a10fe438217a055f72879dbbb4c80120b74b659a03b2,reference-0655-poolact-tuning-e609a00229,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.920806626478831,0.920806626478831,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_56ba2b946033869be217a10fe438217a055f72879dbbb4c80120b74b659a03b2,reference-0655-poolact-tuning-e609a00229,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,naive,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9363982478777567,0.9363982478777567,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_7bb2ad5df765846b15ac1bb7130bda996aa3c8cdc2bc455c7b743bcbe0be9483,reference-0656-expgym-tuning-7ae8d63cec,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_free,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,95.54565216637863,95.54565216637863,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_7bb2ad5df765846b15ac1bb7130bda996aa3c8cdc2bc455c7b743bcbe0be9483,reference-0656-expgym-tuning-7ae8d63cec,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_free,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9376001556714376,0.9376001556714376,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4f089a4d6021711a4a0cebbd9966c0389926b5eafc3b22c5d99463467323693a,reference-0657-expgym-tuning-333eb2d20a,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,hpobench,,cost_tight,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,90.16345865269587,90.16345865269587,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4f089a4d6021711a4a0cebbd9966c0389926b5eafc3b22c5d99463467323693a,reference-0657-expgym-tuning-333eb2d20a,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,hpobench,,cost_tight,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.7125046188398041,0.7125046188398041,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_d5bd0e7d6cab1f5571d9ad24a9ef0c30b14b3e4204138d28bfb40d31f0d9cbc1,reference-0658-expgym-tuning-fd5a0e7bb5,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_moderate,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,97.77282608318929,97.77282608318929,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_d5bd0e7d6cab1f5571d9ad24a9ef0c30b14b3e4204138d28bfb40d31f0d9cbc1,reference-0658-expgym-tuning-fd5a0e7bb5,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_moderate,single,1,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9432759086290995,0.9432759086290995,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,reference-0659-poolact-tuning-df0916b1b8,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,cached,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,97.56757315407792,97.56757315407792,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,reference-0659-poolact-tuning-df0916b1b8,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,cached,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.25959538814958,99.25959538814958,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,reference-0659-poolact-tuning-df0916b1b8,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,cached,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9289696862300237,0.9289696862300237,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_06de38bc9d881229e7dcc5c23be0ec3d001a67ff290a6bac9430df13deb8f4f5,reference-0659-poolact-tuning-df0916b1b8,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,cached,4,seed_2204,0,2204,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.940872073173523,0.940872073173523,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,reference-0660-poolact-tuning-0db8992472,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,94.95283385476056,94.95283385476056,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,reference-0660-poolact-tuning-0db8992472,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,95.54565216637863,95.54565216637863,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,reference-0660-poolact-tuning-0db8992472,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9360894113779068,0.9360894113779068,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_3d77f22ea5fbe2bb76ccaddf08ca90547be68b96c79fdc2048d7307d934b46a2,reference-0660-poolact-tuning-0db8992472,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:B,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9376001556714376,0.9376001556714376,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,reference-0661-poolact-tuning-4cb295a3c9,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,naive,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,98.71971402438487,98.71971402438487,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,reference-0661-poolact-tuning-4cb295a3c9,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,naive,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,98.98431512093134,98.98431512093134,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,reference-0661-poolact-tuning-4cb295a3c9,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,naive,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9370743234952291,0.9370743234952291,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2ed44eab9fbe4845b065a6f8a3f7e5e6fbe9b37f9f23de8f79c53473dc14ebf4,reference-0661-poolact-tuning-4cb295a3c9,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,naive,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9389356374740601,0.9389356374740601,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_e4f626eb568bf5bc74d111bd43810400d5efd4ac409145cd619a46840169c47d,reference-0662-expgym-tuning-04cfe444d8,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,92.62788858443731,92.62788858443731,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_e4f626eb568bf5bc74d111bd43810400d5efd4ac409145cd619a46840169c47d,reference-0662-expgym-tuning-04cfe444d8,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.7146494473932083,0.7146494473932083,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,reference-0663-poolact-tuning-17e194780d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,98.4286917911349,98.4286917911349,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,reference-0663-poolact-tuning-17e194780d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,98.72405156068166,98.72405156068166,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,reference-0663-poolact-tuning-17e194780d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9366987198591232,0.9366987198591232,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_05d3510c836cf2a67ce64fa764931591347fe3f6c62873d448115a99d59ad5e1,reference-0663-poolact-tuning-17e194780d,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:C,hpobench,,cost_tight,poolact,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9383680621782938,0.9383680621782938,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2fd241f93c8016b64042b43e3aa101d16bd14b2c721825d8f886fdc511d5812d,reference-0664-expgym-tuning-24b1854d4e,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,hpobench,,cost_moderate,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,97.90619629250446,97.90619629250446,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_2fd241f93c8016b64042b43e3aa101d16bd14b2c721825d8f886fdc511d5812d,reference-0664-expgym-tuning-24b1854d4e,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,hpobench,,cost_moderate,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9143999999837239,0.9143999999837239,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,reference-0665-poolact-tuning-0de4bd1d13,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,cached,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,MI,Gap points,True,99.06025345800447,99.06025345800447,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,reference-0665-poolact-tuning-0de4bd1d13,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,cached,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,BoN,Gap points,False,99.22162374823655,99.22162374823655,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,reference-0665-poolact-tuning-0de4bd1d13,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,cached,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,MI,fraction,False,0.9394698192675909,0.9394698192675909,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_a058f6f345fd7c6190909f5fed740767a761861445aa16461c59432d2ec3c2f5,reference-0665-poolact-tuning-0de4bd1d13,gpt-5.6-sol,poolact,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_moderate,cached,4,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,BoN,fraction,False,0.9406049648920695,0.9406049648920695,4,4,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_76d3d71cf7392cf17a684fbe695417720b8ffb643900ed762381494e52788334,reference-0666-expgym-tuning-a23f3b9ca0,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,97.56994496935738,97.56994496935738,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_76d3d71cf7392cf17a684fbe695417720b8ffb643900ed762381494e52788334,reference-0666-expgym-tuning-a23f3b9ca0,gpt-5.6-sol,expgym,tuning,nasbench101,hpobench:nasbench101:A,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9289863705635071,0.9289863705635071,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_64a4322a784af3a6bb7af2c1798b66f748d070c42c3d50b1e9b04f6d4d138baf,reference-0667-expgym-tuning-06e2ff10a6,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,97.68844051398445,97.68844051398445,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_64a4322a784af3a6bb7af2c1798b66f748d070c42c3d50b1e9b04f6d4d138baf,reference-0667-expgym-tuning-06e2ff10a6,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.9142266665120444,0.9142266665120444,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_debf6770e1ec631534b6d8493c6e131ae5aa2c99b2e7e9e0f68a9e3f32ea4034,reference-0668-expgym-tuning-90a64faaab,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,80.42740235882293,80.42740235882293,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_debf6770e1ec631534b6d8493c6e131ae5aa2c99b2e7e9e0f68a9e3f32ea4034,reference-0668-expgym-tuning-90a64faaab,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,hpobench,,cost_tight,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.44261111121283636,0.44261111121283636,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_878b7bd6697411dd13e1d3336795f1c9ab123abb4739be34e4872c20c0bc5c54,reference-0669-expgym-tuning-b2aa60d218,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,hpobench,,cost_free,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,93.26534261949728,93.26534261949728,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_878b7bd6697411dd13e1d3336795f1c9ab123abb4739be34e4872c20c0bc5c54,reference-0669-expgym-tuning-b2aa60d218,gpt-5.6-sol,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,hpobench,,cost_free,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.4595555555555556,0.4595555555555556,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_721941a744bfa0d891c317eb4b23ee4e2983746a8bdb4a1bd6fa9ad1d3cc3e38,reference-0670-expgym-tuning-e793212808,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,hpobench,,cost_free,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,96.1788002691522,96.1788002691522,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_721941a744bfa0d891c317eb4b23ee4e2983746a8bdb4a1bd6fa9ad1d3cc3e38,reference-0670-expgym-tuning-e793212808,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,hpobench,,cost_free,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,raw_performance,single,fraction,False,0.7177398565275478,0.7177398565275478,1,1,0,True
gpt56sol_medium_refmatrix_20260910_v1,job_4fd2ddb44edd2c4c167d42cdb7dc527dc80f8309e8158a7be1ec09f8f9c84bff,reference-0671-expgym-tuning-07b969a3bd,gpt-5.6-sol,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,hpobench,,cost_moderate,single,1,seed_2208,0,2208,,responses,medium,c6c60cbc358820ce26b04bfade1bfe9be6597c9c3c1e7546bbd14a67fba2fa3c,completed,True,Gap,single,Gap points,True,90.8509935866419,90.8509935866419,1,1,0,True
